trial_type,trial_index,time_elapsed,exp_name,date,time,angle_mean_in,radius_mean_in,angle_sd_in,radius_sd_in,angle_min_out,angle_max_out,radius_min_out,radius_max_out,sub_n,age,race,ethnicity,gender,exp_duration,rt,response,exp_trial_type,screen_id,angle,radius,distribution,choice,correct
canvas-keyboard-response,349,1545482,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,707,i,learn,learn_trial,13.3333,100,out,0,1
canvas-keyboard-response,354,1548035,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,949,i,learn,learn_trial,30,120,out,0,1
canvas-keyboard-response,359,1550290,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,660,i,learn,learn_trial,40,120,out,0,1
canvas-keyboard-response,364,1553210,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1321,u,learn,learn_trial,22.2971,71.095,in,1,1
canvas-keyboard-response,369,1555747,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,938,i,learn,learn_trial,23.3333,60,out,0,1
canvas-keyboard-response,374,1558691,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1338,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,379,1561075,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,778,u,learn,learn_trial,22.2971,78.905,in,1,1
canvas-keyboard-response,384,1563403,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,719,i,learn,learn_trial,23.3333,50,out,0,1
canvas-keyboard-response,389,1565698,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,694,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,394,1567931,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,634,u,learn,learn_trial,26.4216,67.0746,in,1,1
canvas-keyboard-response,399,1570722,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1183,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,404,1573050,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,727,i,learn,learn_trial,36.6667,40,out,0,1
canvas-keyboard-response,409,1575299,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,642,u,learn,learn_trial,30,80,out,1,0
canvas-keyboard-response,414,1578138,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,734,i,learn,learn_trial,36.6667,70,out,0,1
canvas-keyboard-response,419,1580434,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,693,u,learn,learn_trial,24.3324,83.7744,in,1,1
canvas-keyboard-response,424,1582859,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,823,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,429,1585019,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,560,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,434,1587187,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,571,u,learn,learn_trial,30,90,out,1,0
canvas-keyboard-response,439,1590131,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,845,i,learn,learn_trial,20,60,out,0,1
canvas-keyboard-response,444,1592522,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,787,i,learn,learn_trial,40,40,out,0,1
canvas-keyboard-response,449,1594963,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,836,i,learn,learn_trial,36.6667,120,out,0,1
canvas-keyboard-response,454,1597963,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1393,u,learn,learn_trial,20,80,out,1,0
canvas-keyboard-response,459,1600755,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,687,i,learn,learn_trial,23.3333,40,out,0,1
canvas-keyboard-response,464,1603163,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,799,i,learn,learn_trial,10,70,out,0,1
canvas-keyboard-response,469,1606699,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1931,u,learn,learn_trial,27.5753,79.6161,in,1,1
canvas-keyboard-response,474,1609394,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1093,i,learn,learn_trial,25,75,in,0,0
canvas-keyboard-response,479,1613834,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,2339,i,learn,learn_trial,25,75,in,0,0
canvas-keyboard-response,484,1617395,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1460,u,learn,learn_trial,16.6667,80,out,1,0
canvas-keyboard-response,489,1620243,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,746,i,learn,learn_trial,10,40,out,0,1
canvas-keyboard-response,494,1623306,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1462,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,499,1626085,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1177,u,learn,learn_trial,26.8705,82.0365,in,1,1
canvas-keyboard-response,504,1628403,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,711,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,509,1630747,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,743,i,learn,learn_trial,10,100,out,0,1
canvas-keyboard-response,514,1633451,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1104,u,learn,learn_trial,26.6667,100,out,1,0
canvas-keyboard-response,519,1637003,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1448,i,learn,learn_trial,25,75,in,0,0
canvas-keyboard-response,524,1640611,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1506,i,learn,learn_trial,30,50,out,0,1
canvas-keyboard-response,529,1645379,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,3162,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,534,1648394,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1408,i,learn,learn_trial,10,110,out,0,1
canvas-keyboard-response,539,1651835,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1830,i,learn,learn_trial,10,80,out,0,1
canvas-keyboard-response,544,1654299,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,862,u,learn,learn_trial,22.1081,72.6057,in,1,1
canvas-keyboard-response,549,1656891,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,993,u,learn,learn_trial,20,50,out,1,0
canvas-keyboard-response,554,1660050,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1060,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,559,1664091,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,2440,u,learn,learn_trial,27.2592,80.9214,in,1,1
canvas-keyboard-response,564,1666978,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1285,i,learn,learn_trial,23.3333,110,out,0,1
canvas-keyboard-response,569,1673003,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,4421,i,learn,learn_trial,25,75,in,0,0
canvas-keyboard-response,574,1675988,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,883,i,learn,learn_trial,20,40,out,0,1
canvas-keyboard-response,579,1679347,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1754,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,584,1681667,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,717,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,589,1683819,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,544,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,594,1687171,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1740,i,learn,learn_trial,26.6667,60,out,0,1
canvas-keyboard-response,599,1689571,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,795,i,learn,learn_trial,30,30,out,0,1
canvas-keyboard-response,604,1692010,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,832,u,learn,learn_trial,20,100,out,1,0
canvas-keyboard-response,609,1694890,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,777,i,learn,learn_trial,20.7574,87.7279,in,0,0
canvas-keyboard-response,614,1698178,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1184,i,learn,learn_trial,36.6667,110,out,0,1
canvas-keyboard-response,619,1701122,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1343,u,learn,learn_trial,26.4216,82.9254,in,1,1
canvas-keyboard-response,624,1703603,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,876,i,learn,learn_trial,23.3333,120,out,0,1
canvas-keyboard-response,629,1706698,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1496,u,learn,learn_trial,25.9271,66.4405,in,1,1
canvas-keyboard-response,634,1709340,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1036,i,learn,learn_trial,13.3333,120,out,0,1
canvas-keyboard-response,639,1711979,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1029,u,learn,learn_trial,20,70,out,1,0
canvas-keyboard-response,644,1714860,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,771,i,learn,learn_trial,25,75,in,0,0
canvas-keyboard-response,649,1717787,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,818,i,learn,learn_trial,16.6667,120,out,0,1
canvas-keyboard-response,654,1721074,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1683,u,learn,learn_trial,30,70,out,1,0
canvas-keyboard-response,659,1723963,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,784,i,learn,learn_trial,24.3324,66.2256,in,0,0
canvas-keyboard-response,664,1728698,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,2630,i,learn,learn_trial,24.8654,83.9909,in,0,0
canvas-keyboard-response,669,1731619,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,820,i,learn,learn_trial,23.3333,30,out,0,1
canvas-keyboard-response,674,1733666,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,446,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,679,1736234,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,968,u,learn,learn_trial,33.3333,80,out,1,0
canvas-keyboard-response,684,1739915,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1573,u,learn,learn_trial,16.6667,70,out,1,0
canvas-keyboard-response,689,1743085,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1070,i,learn,learn_trial,25,75,in,0,0
canvas-keyboard-response,694,1747275,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,2082,u,learn,learn_trial,22.5729,69.7099,in,1,1
canvas-keyboard-response,699,1750067,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1194,u,learn,learn_trial,31,75,in,1,1
canvas-keyboard-response,704,1752411,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,743,u,learn,learn_trial,23.3333,90,out,1,0
canvas-keyboard-response,709,1755387,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,875,i,learn,learn_trial,13.3333,50,out,0,1
canvas-keyboard-response,714,1757683,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,698,i,learn,learn_trial,33.3333,60,out,0,1
canvas-keyboard-response,719,1760530,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1244,i,learn,learn_trial,13.3333,60,out,0,1
canvas-keyboard-response,724,1763074,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,941,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,729,1765826,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1152,i,learn,learn_trial,23.3333,100,out,0,1
canvas-keyboard-response,734,1768626,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1200,i,learn,learn_trial,16.6667,30,out,0,1
canvas-keyboard-response,739,1770978,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,743,u,learn,learn_trial,27.9518,76.607,in,1,1
canvas-keyboard-response,744,1775828,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,3241,u,learn,learn_trial,13.3333,70,out,1,0
canvas-keyboard-response,749,1778867,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,931,u,learn,learn_trial,22.0121,74.1932,in,1,1
canvas-keyboard-response,754,1781132,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,661,i,learn,learn_trial,40,80,out,0,1
canvas-keyboard-response,759,1783826,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1093,u,learn,learn_trial,27.8087,78.1624,in,1,1
canvas-keyboard-response,764,1789027,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,3603,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,769,1791499,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,869,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,774,1797914,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,4818,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,779,1800434,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,919,u,learn,learn_trial,20.7574,62.2721,in,1,1
canvas-keyboard-response,784,1803547,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1503,i,learn,learn_trial,25.4027,83.9185,in,0,0
canvas-keyboard-response,789,1806291,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,640,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,794,1808491,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,604,i,learn,learn_trial,10,30,out,0,1
canvas-keyboard-response,799,1810875,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,781,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,804,1813066,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,580,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,809,1815140,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,463,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,814,1817259,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,514,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,819,1820098,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1230,i,learn,learn_trial,13.3333,90,out,0,1
canvas-keyboard-response,824,1822770,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1070,u,learn,learn_trial,22.9268,68.4948,in,1,1
canvas-keyboard-response,829,1825138,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,760,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,834,1827466,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,727,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,839,1830122,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1051,i,learn,learn_trial,10,90,out,0,1
canvas-keyboard-response,844,1834819,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,3094,i,learn,learn_trial,40,50,out,0,1
canvas-keyboard-response,849,1837275,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,854,i,learn,learn_trial,33.3333,40,out,0,1
canvas-keyboard-response,854,1839866,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,991,i,learn,learn_trial,26.6667,70,out,0,1
canvas-keyboard-response,859,1842211,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,740,i,learn,learn_trial,26.6667,40,out,0,1
canvas-keyboard-response,864,1844755,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,937,i,learn,learn_trial,25,75,in,0,0
canvas-keyboard-response,869,1847627,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,770,u,learn,learn_trial,20,90,out,1,0
canvas-keyboard-response,874,1851219,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1481,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,879,1853379,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,547,u,learn,learn_trial,27.5753,70.3839,in,1,1
canvas-keyboard-response,884,1855778,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,794,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,889,1857915,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,534,u,learn,learn_trial,26.8705,67.9635,in,1,1
canvas-keyboard-response,894,1860314,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,792,i,learn,learn_trial,36.6667,80,out,0,1
canvas-keyboard-response,899,1862986,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1069,u,learn,learn_trial,27.9518,73.393,in,1,1
canvas-keyboard-response,904,1865323,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,729,i,learn,learn_trial,36.6667,90,out,0,1
canvas-keyboard-response,909,1867810,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,887,i,learn,learn_trial,10,60,out,0,1
canvas-keyboard-response,914,1870051,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,639,u,learn,learn_trial,25,75,in,1,1
canvas-keyboard-response,919,1872538,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,882,i,learn,learn_trial,26.6667,110,out,0,1
canvas-keyboard-response,924,1875186,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1042,u,learn,learn_trial,28,75,in,1,1
canvas-keyboard-response,929,1878146,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1347,i,learn,learn_trial,13.3333,110,out,0,1
canvas-keyboard-response,934,1881323,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1569,u,learn,learn_trial,16.6667,60,out,1,0
canvas-keyboard-response,939,1885514,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,2081,u,learn,learn_trial,23.3333,70,out,1,0
canvas-keyboard-response,944,1888355,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,728,i,learn,learn_trial,26.6667,80,out,0,1
canvas-keyboard-response,949,1890747,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,790,i,learn,learn_trial,24.8654,66.0091,in,0,0
canvas-keyboard-response,954,1894778,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,1922,i,learn,learn_trial,16.6667,90,out,0,1
canvas-keyboard-response,959,1899666,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,3281,u,learn,learn_trial,27.2592,69.0786,in,1,1
canvas-keyboard-response,964,1903388,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,2120,i,learn,learn_trial,13.3333,80,out,0,1
canvas-keyboard-response,969,1908931,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,3927,i,learn,learn_trial,20,110,out,0,1
canvas-keyboard-response,974,1911459,2d_cat_multi_stim_exp1,2022-04-13,14:0:19,25,75,3,9,10,40,30,120,37,20,"[""""White""""]",No,Female,3122611,928,i,learn,learn_trial,36.6667,60,out,0,1
