participant,computer_number,exp_condition,trial_type,set_type,set,difficulty_level,stim_order,stim_1_phy,stim_2_phy,stim_3_phy,stim_1_psy,stim_2_psy,stim_3_psy,stim_1_phy_shuffled,stim_2_phy_shuffled,stim_3_phy_shuffled,stim_1_psy_shuffled,stim_2_psy_shuffled,stim_3_psy_shuffled,key_correct_1,key_correct_2,key_resp,choice_num,choice_stim_phy,choice_stim_psy,correct,rt,stim_min,stim_max,choice
2,4,centered,attraction,binary,l-s,easy,[1 0],224,273,NA,8.25,12.25,NA,273,224,NA,12.25,8.25,NA,j,NA,k,2,224,8.25,0,0.5225555896759033,12.25,8.25,l
2,4,centered,filler,trinary,NA,NA,[0 1 2],272,185,211.0,12.167162566676303,4.285864474950358,7.0,272,185,211,12.167162566676303,4.285864474950358,7,j,NA,j,1,272,12.167162566676303,1,0.364152193069458,12.1671625666763,7.0,NA
2,4,centered,attraction,binary,l-s,equal_2_jnd,[0 1],236,286,NA,9.25,13.25,NA,236,286,NA,9.25,13.25,NA,j,k,j,1,236,9.25,1,0.77271270751953125,13.25,9.25,l
2,4,centered,attraction,binary,l-s,difficult,[1 0],236,273,NA,9.25,12.25,NA,273,236,NA,12.25,9.25,NA,j,NA,k,2,236,9.25,0,0.6156125068664551,12.25,9.25,l
2,4,centered,attraction,trinary,l-s-ds,equal_2_jnd,[0 2 1],236,286,214.0,9.25,13.25,7.25,236,214,286,9.25,7.25,13.25,j,l,j,1,236,9.25,1,0.6106045246124268,13.25,9.25,l
2,4,centered,attraction,binary,l-s,equal_1_jnd,[1 0],247,273,NA,10.25,12.25,NA,273,247,NA,12.25,10.25,NA,j,k,j,1,273,12.25,1,1.8675153255462646,10.25,12.25,l
2,4,centered,filler,trinary,NA,NA,[0 1 2],271,200,191.0,12.140217947418758,5.942907377611846,5.0,271,200,191,12.140217947418758,5.942907377611846,5,j,NA,k,2,200,5.942907377611846,0,0.8938202857971191,12.1402179474188,5.94290737761185,NA
2,4,centered,filler,binary,NA,NA,[0 1],258,204,NA,11.11596568841289,6.259801906999201,NA,258,204,NA,11.11596568841289,6.259801906999201,NA,j,NA,k,2,204,6.259801906999201,0,0.5873339176177979,11.1159656884129,6.2598019069992,NA
2,4,centered,filler,binary,NA,NA,[1 0],248,246,NA,10.30760504079765,10.114881485933438,NA,246,248,NA,10.114881485933438,10.30760504079765,NA,k,NA,k,2,248,10.30760504079765,1,4.47981858253479,10.1148814859334,10.3076050407977,NA
2,4,centered,filler,trinary,NA,NA,[2 1 0],321,312,418.0,15.58609528635886,15.020702904439531,21.0,418,312,321,21,15.020702904439531,15.58609528635886,l,NA,k,2,312,15.020702904439531,0,1.4328124523162842,15.0207029044395,21.0,NA
2,4,centered,attraction,binary,l-s,equal_2_jnd,[0 1],236,286,NA,9.25,13.25,NA,236,286,NA,9.25,13.25,NA,j,k,j,1,236,9.25,1,1.3240344524383545,13.25,9.25,l
2,4,centered,attraction,binary,l-s,difficult,[1 0],236,273,NA,9.25,12.25,NA,273,236,NA,12.25,9.25,NA,j,NA,k,2,236,9.25,0,0.6165039539337158,12.25,9.25,l
2,4,centered,attraction,trinary,l-s-ds,equal_2_jnd,[2 0 1],236,286,214.0,9.25,13.25,7.25,214,236,286,7.25,9.25,13.25,k,l,k,2,236,9.25,1,0.3607363700866699,13.25,9.25,l
2,4,centered,attraction,trinary,l-s-dl,difficult,[2 0 1],236,273,301.0,9.25,12.25,14.25,301,236,273,14.25,9.25,12.25,l,NA,k,2,236,9.25,0,4.004921913146973,12.25,9.25,dl
2,4,centered,attraction,trinary,l-s-dl,difficult,[0 2 1],247,286,316.0,10.25,13.25,15.25,247,316,286,10.25,15.25,13.25,j,NA,j,1,247,10.25,1,0.5228931903839111,10.25,15.25,s
2,4,centered,filler,trinary,NA,NA,[0 1 2],214,344,361.0,7.259586441660442,17.02235630946234,18.0,214,344,361,7.259586441660442,17.02235630946234,18,j,NA,j,1,214,7.259586441660442,1,0.80470871925354,17.0223563094623,7.25958644166044,NA
2,4,centered,attraction,trinary,l-s-dl,difficult,[2 1 0],247,286,316.0,10.25,13.25,15.25,316,286,247,15.25,13.25,10.25,l,NA,k,2,286,13.25,0,0.6007416248321533,10.25,15.25,l
2,4,centered,attraction,binary,l-s,easy,[0 1],224,273,NA,8.25,12.25,NA,224,273,NA,8.25,12.25,NA,k,NA,j,1,224,8.25,0,0.7677209377288818,12.25,8.25,l
2,4,centered,attraction,trinary,l-s-ds,easy,[2 0 1],247,301,224.0,10.25,14.25,8.25,224,247,301,8.25,10.25,14.25,k,NA,j,1,224,8.25,0,0.8323924541473389,10.25,8.25,l
2,4,centered,attraction,trinary,l-s-dl,difficult,[1 0 2],236,273,301.0,9.25,12.25,14.25,273,236,301,12.25,9.25,14.25,j,NA,j,1,273,12.25,1,0.7666270732879639,12.25,9.25,s
2,4,centered,attraction,binary,l-s,equal_1_jnd,[1 0],247,273,NA,10.25,12.25,NA,273,247,NA,12.25,10.25,NA,j,k,k,2,247,10.25,1,0.6129965782165527,10.25,12.25,s
2,4,centered,attraction,binary,l-s,easy,[1 0],247,301,NA,10.25,14.25,NA,301,247,NA,14.25,10.25,NA,k,NA,k,2,247,10.25,1,9.550464630126953,10.25,14.25,s
2,4,centered,attraction,trinary,l-s-dl,equal_1_jnd,[2 1 0],247,273,301.0,10.25,12.25,14.25,301,273,247,14.25,12.25,10.25,l,k,k,2,273,12.25,1,1.2770636081695557,10.25,14.25,l
2,4,centered,attraction,binary,l-s,equal_2_jnd,[0 1],236,286,NA,9.25,13.25,NA,236,286,NA,9.25,13.25,NA,j,k,j,1,236,9.25,1,1.0343871116638184,13.25,9.25,l
2,4,centered,attraction,binary,l-s,easy,[1 0],224,273,NA,8.25,12.25,NA,273,224,NA,12.25,8.25,NA,j,NA,k,2,224,8.25,0,1.796398401260376,12.25,8.25,l
2,4,centered,attraction,trinary,l-s-dl,easy,[2 0 1],247,301,331.0,10.25,14.25,16.25,331,247,301,16.25,10.25,14.25,k,NA,k,2,247,10.25,1,6.151963710784912,10.25,16.25,s
2,4,centered,attraction,binary,l-s,equal_1_jnd,[0 1],247,273,NA,10.25,12.25,NA,247,273,NA,10.25,12.25,NA,j,k,j,1,247,10.25,1,1.789339303970337,10.25,12.25,s
2,4,centered,attraction,trinary,l-s-dl,easy,[1 0 2],247,301,331.0,10.25,14.25,16.25,301,247,331,14.25,10.25,16.25,k,NA,k,2,247,10.25,1,1.143352746963501,10.25,16.25,s
2,4,centered,filler,trinary,NA,NA,[0 2 1],248,448,269.0,10.345305104835688,22.443864309461787,12.0,248,269,448,10.345305104835688,12,22.443864309461787,j,NA,k,2,269,12,0,0.6104328632354736,10.3453051048357,22.4438643094618,NA
3,5,right,filler,binary,NA,NA,[1 0],330,392,NA,16.179210194719555,19.694879207527265,NA,392,330,NA,19.694879207527265,16.179210194719555,NA,k,NA,k,2,330,16.179210194719555,1,7.705376863479614,16.1792101947196,19.6948792075273,NA
3,5,right,attraction,trinary,l-s-dl,easy,[2 0 1],269,327,361.0,12,16,18.0,361,269,327,18,12,16,l,NA,k,2,269,12,0,3.495891809463501,12,18.0,s
3,5,right,attraction,trinary,l-s-ds,difficult,[1 0 2],283,327,257.0,13,16,11.0,327,283,257,16,13,11,j,NA,l,3,257,11,0,1.858499526977539,11.0,16,s
3,5,right,attraction,trinary,l-s-ds,difficult,[2 0 1],283,327,257.0,13,16,11.0,257,283,327,11,13,16,l,NA,k,2,283,13,0,3.857595443725586,11.0,16,s
3,5,right,attraction,binary,l-s,equal_1_jnd,[0 1],297,327,NA,14,16,NA,297,327,NA,14,16,NA,j,k,j,1,297,14,1,2.318391799926758,14,16,s
3,5,right,attraction,trinary,l-s-dl,equal_2_jnd,[2 0 1],283,344,379.0,13,17,19.0,379,283,344,19,13,17,k,l,l,3,344,17,1,1.8138809204101562,13,19.0,l
3,5,right,attraction,trinary,l-s-ds,equal_1_jnd,[2 0 1],297,327,269.0,14,16,12.0,269,297,327,12,14,16,k,l,k,2,297,14,1,1.6463348865509033,12.0,16,s
3,5,right,attraction,trinary,l-s-dl,difficult,[1 0 2],297,344,379.0,14,17,19.0,344,297,379,17,14,19,k,NA,j,1,344,17,0,2.555720567703247,14,19.0,l
3,5,right,attraction,binary,l-s,easy,[0 1],297,361,NA,14,18,NA,297,361,NA,14,18,NA,j,NA,j,1,297,14,1,1.545398473739624,14,18,s
3,5,right,attraction,trinary,l-s-ds,equal_2_jnd,[1 0 2],283,344,257.0,13,17,11.0,344,283,257,17,13,11,k,j,k,2,283,13,1,3.585733652114868,11.0,17,s
3,5,right,attraction,trinary,l-s-ds,difficult,[2 0 1],297,344,269.0,14,17,12.0,269,297,344,12,14,17,k,NA,k,2,297,14,1,1.09712815284729,12.0,17,s
3,5,right,attraction,binary,l-s,easy,[0 1],297,361,NA,14,18,NA,297,361,NA,14,18,NA,j,NA,j,1,297,14,1,1.7532703876495361,14,18,s
3,5,right,attraction,binary,l-s,easy,[1 0],269,327,NA,12,16,NA,327,269,NA,16,12,NA,j,NA,k,2,269,12,0,1.1598773002624512,12,16,s
3,5,right,attraction,binary,l-s,difficult,[0 1],283,327,NA,13,16,NA,283,327,NA,13,16,NA,k,NA,j,1,283,13,0,2.9885432720184326,13,16,s
3,5,right,attraction,trinary,l-s-ds,easy,[1 0 2],297,361,269.0,14,18,12.0,361,297,269,18,14,12,k,NA,k,2,297,14,1,2.430513620376587,12.0,18,s
3,5,right,attraction,trinary,l-s-ds,equal_2_jnd,[0 2 1],283,344,257.0,13,17,11.0,283,257,344,13,11,17,j,l,j,1,283,13,1,1.4354987144470215,11.0,17,s
3,5,right,filler,binary,NA,NA,[0 1],298,246,NA,14.05760504079765,10.114881485933438,NA,298,246,NA,14.05760504079765,10.114881485933438,NA,j,NA,j,1,298,14.05760504079765,1,1.3358392715454102,10.1148814859334,14.0576050407977,NA
3,5,right,attraction,trinary,l-s-dl,difficult,[2 0 1],297,344,379.0,14,17,19.0,379,297,344,19,14,17,k,NA,l,3,344,17,0,3.4870898723602295,14,19.0,l
3,5,right,attraction,binary,l-s,equal_1_jnd,[1 0],297,327,NA,14,16,NA,327,297,NA,16,14,NA,j,k,j,1,327,16,1,0.9611721038818359,14,16,l
3,5,right,filler,trinary,NA,NA,[0 1 2],331,271,182.0,16.20430877427639,12.122597752022555,4.0,331,271,182,16.20430877427639,12.122597752022555,4,j,NA,k,2,271,12.122597752022555,0,1.7314951419830322,12.1225977520226,4.0,NA
3,5,right,filler,trinary,NA,NA,[0 1 2],257,344,361.0,11.009586441660442,17.02235630946234,18.0,257,344,361,11.009586441660442,17.02235630946234,18,j,NA,j,1,257,11.009586441660442,1,3.111459255218506,11.0095864416604,18.0,NA
3,5,right,attraction,trinary,l-s-dl,easy,[1 0 2],297,361,398.0,14,18,20.0,361,297,398,18,14,20,k,NA,k,2,297,14,1,1.2986838817596436,14,20.0,s
3,5,right,filler,binary,NA,NA,[0 1],278,171,NA,12.658381653481424,2.6258213486289605,NA,278,171,NA,12.658381653481424,2.6258213486289605,NA,j,NA,j,1,278,12.658381653481424,1,1.2037250995635986,12.6583816534814,2.62582134862896,NA
3,5,right,attraction,trinary,l-s-dl,easy,[2 0 1],297,361,398.0,14,18,20.0,398,297,361,20,14,18,k,NA,k,2,297,14,1,1.0254607200622559,14,20.0,s
3,5,right,attraction,trinary,l-s-dl,easy,[0 2 1],269,327,361.0,12,16,18.0,269,361,327,12,18,16,l,NA,j,1,269,12,0,3.0967140197753906,12,18.0,s
3,5,right,attraction,binary,l-s,difficult,[1 0],283,327,NA,13,16,NA,327,283,NA,16,13,NA,j,NA,k,2,283,13,0,1.6480023860931396,13,16,s
3,5,right,filler,trinary,NA,NA,[0 1 2],334,289,327.0,16.422850561937025,13.434216311434284,16.0,334,289,327,16.422850561937025,13.434216311434284,16,j,NA,k,2,289,13.434216311434284,0,0.9487435817718506,13.4342163114343,16.422850561937,NA
3,5,right,attraction,trinary,l-s-ds,equal_2_jnd,[1 0 2],283,344,257.0,13,17,11.0,344,283,257,17,13,11,k,j,j,1,344,17,1,1.2145447731018066,11.0,17,l
3,5,right,filler,binary,NA,NA,[1 0],361,234,NA,17.989784768245272,9.095668499940077,NA,234,361,NA,9.095668499940077,17.989784768245272,NA,k,NA,j,1,234,9.095668499940077,0,1.1456542015075684,17.9897847682453,9.09566849994008,NA
3,5,right,attraction,binary,l-s,equal_2_jnd,[0 1],283,344,NA,13,17,NA,283,344,NA,13,17,NA,j,k,j,1,283,13,1,1.4730589389801025,13,17,s
3,5,right,attraction,trinary,l-s-dl,difficult,[1 2 0],283,327,361.0,13,16,18.0,327,361,283,16,18,13,j,NA,l,3,283,13,0,2.0407094955444336,13,18.0,s
3,5,right,attraction,trinary,l-s-dl,equal_1_jnd,[1 0 2],297,327,361.0,14,16,18.0,327,297,361,16,14,18,k,j,k,2,297,14,1,1.1661438941955566,14,18.0,s
3,5,right,attraction,binary,l-s,easy,[0 1],269,327,NA,12,16,NA,269,327,NA,12,16,NA,k,NA,k,2,327,16,1,1.3693642616271973,12,16,l
3,5,right,filler,binary,NA,NA,[1 0],247,267,NA,10.201501718212173,11.784537424100565,NA,267,247,NA,11.784537424100565,10.201501718212173,NA,k,NA,j,1,267,11.784537424100565,0,1.6663830280303955,10.2015017182122,11.7845374241006,NA
3,5,right,filler,trinary,NA,NA,[0 2 1],353,169,257.0,17.562996056050544,2.4959196138661355,11.0,353,257,169,17.562996056050544,11,2.4959196138661355,j,NA,k,2,257,11,0,0.5609064102172852,11.0,2.49591961386614,NA
3,5,right,attraction,trinary,l-s-ds,difficult,[2 1 0],297,344,269.0,14,17,12.0,269,344,297,12,17,14,l,NA,k,2,344,17,0,0.8416428565979004,12.0,17,l
3,5,right,attraction,trinary,l-s-dl,equal_1_jnd,[1 2 0],297,327,361.0,14,16,18.0,327,361,297,16,18,14,l,j,j,1,327,16,1,0.9606873989105225,14,18.0,l
3,5,right,filler,binary,NA,NA,[1 0],310,204,NA,14.86596568841289,6.259801906999201,NA,204,310,NA,6.259801906999201,14.86596568841289,NA,k,NA,k,2,310,14.86596568841289,1,0.9243896007537842,14.8659656884129,6.2598019069992,NA
3,5,right,attraction,trinary,l-s-ds,easy,[1 0 2],269,327,244.0,12,16,10.0,327,269,244,16,12,10,j,NA,j,1,327,16,1,1.839857816696167,10.0,16,l
3,5,right,attraction,trinary,l-s-dl,difficult,[1 2 0],283,327,361.0,13,16,18.0,327,361,283,16,18,13,j,NA,j,1,327,16,1,2.125401258468628,13,18.0,l
3,5,right,attraction,trinary,l-s-ds,equal_1_jnd,[2 1 0],297,327,269.0,14,16,12.0,269,327,297,12,16,14,l,k,l,3,297,14,1,1.4182088375091553,12.0,16,s
3,5,right,attraction,binary,l-s,equal_2_jnd,[0 1],283,344,NA,13,17,NA,283,344,NA,13,17,NA,j,k,j,1,283,13,1,1.4760503768920898,13,17,s
3,5,right,filler,trinary,NA,NA,[2 1 0],314,331,158.0,15.111942909958636,16.24591615400277,1.0,158,331,314,1,16.24591615400277,15.111942909958636,l,NA,k,2,331,16.24591615400277,0,3.535656452178955,1.0,16.2459161540028,NA
3,5,right,attraction,binary,l-s,difficult,[0 1],297,344,NA,14,17,NA,297,344,NA,14,17,NA,j,NA,j,1,297,14,1,0.8922371864318848,14,17,s
3,5,right,attraction,binary,l-s,equal_1_jnd,[0 1],297,327,NA,14,16,NA,297,327,NA,14,16,NA,j,k,j,1,297,14,1,1.7112793922424316,14,16,s
3,5,right,filler,trinary,NA,NA,[1 0 2],298,448,269.0,14.095305104835688,22.443864309461787,12.0,448,298,269,22.443864309461787,14.095305104835688,12,k,NA,k,2,298,14.095305104835688,1,1.6924757957458496,12.0,22.4438643094618,NA
3,5,right,attraction,trinary,l-s-dl,easy,[1 2 0],297,361,398.0,14,18,20.0,361,398,297,18,20,14,l,NA,l,3,297,14,1,1.8730943202972412,14,20.0,s
3,5,right,attraction,binary,l-s,easy,[0 1],297,361,NA,14,18,NA,297,361,NA,14,18,NA,j,NA,j,1,297,14,1,1.079756498336792,14,18,s
3,5,right,attraction,binary,l-s,easy,[0 1],297,361,NA,14,18,NA,297,361,NA,14,18,NA,j,NA,j,1,297,14,1,1.6905200481414795,14,18,s
3,5,right,attraction,binary,l-s,easy,[0 1],297,361,NA,14,18,NA,297,361,NA,14,18,NA,j,NA,j,1,297,14,1,2.2389650344848633,14,18,s
3,5,right,attraction,binary,l-s,difficult,[0 1],283,327,NA,13,16,NA,283,327,NA,13,16,NA,k,NA,j,1,283,13,0,0.5742788314819336,13,16,s
3,5,right,attraction,binary,l-s,difficult,[1 0],297,344,NA,14,17,NA,344,297,NA,17,14,NA,k,NA,k,2,297,14,1,1.1761741638183594,14,17,s
3,5,right,attraction,trinary,l-s-ds,difficult,[2 0 1],297,344,269.0,14,17,12.0,269,297,344,12,14,17,k,NA,k,2,297,14,1,0.7700417041778564,12.0,17,s
3,5,right,filler,binary,NA,NA,[0 1],289,219,NA,13.442925932172274,7.763479906716384,NA,289,219,NA,13.442925932172274,7.763479906716384,NA,j,NA,j,1,289,13.442925932172274,1,1.1089069843292236,13.4429259321723,7.76347990671638,NA
3,5,right,attraction,binary,l-s,equal_1_jnd,[1 0],297,327,NA,14,16,NA,327,297,NA,16,14,NA,j,k,j,1,327,16,1,1.3186984062194824,14,16,l
3,5,right,attraction,binary,l-s,easy,[1 0],269,327,NA,12,16,NA,327,269,NA,16,12,NA,j,NA,j,1,327,16,1,3.4661290645599365,12,16,l
3,5,right,filler,binary,NA,NA,[0 1],321,201,NA,15.595278196649002,6.012441776110791,NA,321,201,NA,15.595278196649002,6.012441776110791,NA,j,NA,j,1,321,15.595278196649002,1,2.7063217163085938,15.595278196649,6.01244177611079,NA
3,5,right,attraction,binary,l-s,equal_2_jnd,[1 0],283,344,NA,13,17,NA,344,283,NA,17,13,NA,j,k,k,2,283,13,1,2.2691643238067627,13,17,s
3,5,right,filler,trinary,NA,NA,[0 1 2],339,401,165.0,16.73295807680157,20.14122284366749,2.0,339,401,165,16.73295807680157,20.14122284366749,2,j,NA,j,1,339,16.73295807680157,1,1.180717945098877,16.7329580768016,20.1412228436675,NA
3,5,right,attraction,trinary,l-s-dl,equal_1_jnd,[0 2 1],297,327,361.0,14,16,18.0,297,361,327,14,18,16,j,l,l,3,327,16,1,1.6713764667510986,14,18.0,l
3,5,right,attraction,binary,l-s,difficult,[0 1],297,344,NA,14,17,NA,297,344,NA,14,17,NA,j,NA,j,1,297,14,1,1.1726515293121338,14,17,s
3,5,right,filler,binary,NA,NA,[1 0],314,192,NA,15.160837720739304,5.025345634203404,NA,192,314,NA,5.025345634203404,15.160837720739304,NA,k,NA,k,2,314,15.160837720739304,1,1.2134156227111816,15.1608377207393,5.0253456342034,NA
3,5,right,filler,trinary,NA,NA,[2 1 0],385,312,418.0,19.336095286358866,15.020702904439531,21.0,418,312,385,21,15.020702904439531,19.336095286358866,l,NA,k,2,312,15.020702904439531,0,1.3821337223052979,15.0207029044395,21.0,NA
3,5,right,attraction,binary,l-s,easy,[0 1],297,361,NA,14,18,NA,297,361,NA,14,18,NA,j,NA,j,1,297,14,1,0.7584021091461182,14,18,s
3,5,right,filler,trinary,NA,NA,[0 1 2],326,185,211.0,15.917162566676303,4.285864474950358,7.0,326,185,211,15.917162566676303,4.285864474950358,7,j,NA,l,3,211,7,0,1.3534557819366455,15.9171625666763,7.0,NA
3,5,right,attraction,binary,l-s,equal_1_jnd,[1 0],297,327,NA,14,16,NA,327,297,NA,16,14,NA,j,k,j,1,327,16,1,1.3238780498504639,14,16,l
3,5,right,filler,binary,NA,NA,[0 1],326,237,NA,15.928297551202068,9.388482722570188,NA,326,237,NA,15.928297551202068,9.388482722570188,NA,j,NA,j,1,326,15.928297551202068,1,0.9666879177093506,15.9282975512021,9.38848272257019,NA
3,5,right,attraction,trinary,l-s-ds,equal_1_jnd,[2 1 0],297,327,269.0,14,16,12.0,269,327,297,12,16,14,l,k,l,3,297,14,1,1.6905386447906494,12.0,16,s
3,5,right,filler,trinary,NA,NA,[2 0 1],291,154,379.0,13.56086720334078,0.4888625058811158,19.0,379,291,154,19,13.56086720334078,0.4888625058811158,k,NA,k,2,291,13.56086720334078,1,0.9590597152709961,0.488862505881116,19.0,NA
3,5,right,attraction,binary,l-s,equal_2_jnd,[0 1],283,344,NA,13,17,NA,283,344,NA,13,17,NA,j,k,j,1,283,13,1,1.2658579349517822,13,17,s
3,5,right,attraction,binary,l-s,difficult,[1 0],283,327,NA,13,16,NA,327,283,NA,16,13,NA,j,NA,k,2,283,13,0,3.014082670211792,13,16,s
3,5,right,attraction,trinary,l-s-ds,easy,[1 2 0],269,327,244.0,12,16,10.0,327,244,269,16,10,12,j,NA,k,2,244,10,0,0.7046349048614502,10.0,16,s
3,5,right,attraction,trinary,l-s-dl,difficult,[1 0 2],283,327,361.0,13,16,18.0,327,283,361,16,13,18,j,NA,j,1,327,16,1,1.4434516429901123,13,18.0,l
3,5,right,attraction,trinary,l-s-dl,equal_2_jnd,[1 0 2],283,344,379.0,13,17,19.0,344,283,379,17,13,19,k,j,j,1,344,17,1,0.9218640327453613,13,19.0,l
3,5,right,attraction,binary,l-s,difficult,[0 1],297,344,NA,14,17,NA,297,344,NA,14,17,NA,j,NA,j,1,297,14,1,2.590013265609741,14,17,s
3,5,right,attraction,trinary,l-s-ds,easy,[1 2 0],269,327,244.0,12,16,10.0,327,244,269,16,10,12,j,NA,l,3,269,12,0,1.2397897243499756,10.0,16,s
3,5,right,attraction,binary,l-s,equal_2_jnd,[1 0],283,344,NA,13,17,NA,344,283,NA,17,13,NA,j,k,k,2,283,13,1,1.18204665184021,13,17,s
3,5,right,attraction,trinary,l-s-dl,easy,[0 1 2],269,327,361.0,12,16,18.0,269,327,361,12,16,18,k,NA,k,2,327,16,1,0.6158232688903809,12,18.0,l
3,5,right,filler,binary,NA,NA,[0 1],340,301,NA,16.76668875599818,14.257775298901834,NA,340,301,NA,16.76668875599818,14.257775298901834,NA,j,NA,k,2,301,14.257775298901834,0,0.9445145130157471,14.2577752989018,16.7666887559982,NA
3,5,right,filler,trinary,NA,NA,[2 1 0],326,200,191.0,15.890217947418758,5.942907377611846,5.0,191,200,326,5,5.942907377611846,15.890217947418758,l,NA,l,3,326,15.890217947418758,1,2.29156756401062,15.8902179474188,5.94290737761185,NA
3,5,right,attraction,trinary,l-s-dl,difficult,[2 0 1],297,344,379.0,14,17,19.0,379,297,344,19,14,17,k,NA,k,2,297,14,1,1.6075639724731445,14,19.0,s
3,5,right,filler,trinary,NA,NA,[2 1 0],278,272,361.0,12.647313637584617,12.21474049554672,18.0,361,272,278,18,12.21474049554672,12.647313637584617,l,NA,l,3,278,12.647313637584617,1,1.6089198589324951,12.2147404955467,18.0,NA
3,5,right,attraction,binary,l-s,equal_1_jnd,[0 1],297,327,NA,14,16,NA,297,327,NA,14,16,NA,j,k,j,1,297,14,1,1.6827116012573242,14,16,s
3,5,right,attraction,binary,l-s,difficult,[0 1],297,344,NA,14,17,NA,297,344,NA,14,17,NA,j,NA,j,1,297,14,1,0.8847942352294922,14,17,s
3,5,right,attraction,trinary,l-s-dl,equal_2_jnd,[2 0 1],283,344,379.0,13,17,19.0,379,283,344,19,13,17,k,l,k,2,283,13,1,2.0845465660095215,13,19.0,s
3,5,right,attraction,binary,l-s,difficult,[1 0],283,327,NA,13,16,NA,327,283,NA,16,13,NA,j,NA,j,1,327,16,1,1.3632187843322754,13,16,l
3,5,right,attraction,binary,l-s,equal_2_jnd,[1 0],283,344,NA,13,17,NA,344,283,NA,17,13,NA,j,k,j,1,344,17,1,1.3071753978729248,13,17,l
3,5,right,attraction,binary,l-s,difficult,[0 1],297,344,NA,14,17,NA,297,344,NA,14,17,NA,j,NA,j,1,297,14,1,1.791365385055542,14,17,s
3,5,right,attraction,binary,l-s,easy,[1 0],269,327,NA,12,16,NA,327,269,NA,16,12,NA,j,NA,k,2,269,12,0,0.6559755802154541,12,16,s
3,5,right,attraction,trinary,l-s-ds,difficult,[0 1 2],283,327,257.0,13,16,11.0,283,327,257,13,16,11,k,NA,j,1,283,13,0,1.4971678256988525,11.0,16,s
3,5,right,attraction,binary,l-s,easy,[1 0],269,327,NA,12,16,NA,327,269,NA,16,12,NA,j,NA,j,1,327,16,1,0.6700642108917236,12,16,l
3,5,right,attraction,trinary,l-s-ds,easy,[2 0 1],297,361,269.0,14,18,12.0,269,297,361,12,14,18,k,NA,k,2,297,14,1,0.7234549522399902,12.0,18,s
3,5,right,attraction,trinary,l-s-ds,easy,[0 2 1],297,361,269.0,14,18,12.0,297,269,361,14,12,18,j,NA,j,1,297,14,1,0.9251477718353271,12.0,18,s
3,5,right,attraction,binary,l-s,easy,[1 0],269,327,NA,12,16,NA,327,269,NA,16,12,NA,j,NA,j,1,327,16,1,0.9796907901763916,12,16,l
3,5,right,filler,binary,NA,NA,[1 0],293,284,NA,13.715048890455945,13.076051014359107,NA,284,293,NA,13.076051014359107,13.715048890455945,NA,k,NA,k,2,293,13.715048890455945,1,2.3786966800689697,13.0760510143591,13.7150488904559,NA
3,5,right,attraction,binary,l-s,difficult,[1 0],283,327,NA,13,16,NA,327,283,NA,16,13,NA,j,NA,j,1,327,16,1,0.9167337417602539,13,16,l
3,5,right,attraction,trinary,l-s-dl,equal_1_jnd,[1 2 0],297,327,361.0,14,16,18.0,327,361,297,16,18,14,l,j,j,1,327,16,1,1.186265230178833,14,18.0,l
3,5,right,attraction,binary,l-s,equal_1_jnd,[1 0],297,327,NA,14,16,NA,327,297,NA,16,14,NA,j,k,j,1,327,16,1,0.8832967281341553,14,16,l
3,5,right,filler,binary,NA,NA,[0 1],298,246,NA,14.05760504079765,10.114881485933438,NA,298,246,NA,14.05760504079765,10.114881485933438,NA,j,NA,j,1,298,14.05760504079765,1,0.5922079086303711,10.1148814859334,14.0576050407977,NA
3,5,right,attraction,trinary,l-s-dl,equal_1_jnd,[2 0 1],297,327,361.0,14,16,18.0,361,297,327,18,14,16,k,l,l,3,327,16,1,1.4019968509674072,14,18.0,l
3,5,right,attraction,binary,l-s,difficult,[0 1],297,344,NA,14,17,NA,297,344,NA,14,17,NA,j,NA,j,1,297,14,1,1.6004207134246826,14,17,s
3,5,right,attraction,trinary,l-s-ds,easy,[2 1 0],297,361,269.0,14,18,12.0,269,361,297,12,18,14,l,NA,l,3,297,14,1,1.1137101650238037,12.0,18,s
3,5,right,attraction,trinary,l-s-dl,equal_2_jnd,[1 2 0],283,344,379.0,13,17,19.0,344,379,283,17,19,13,l,j,l,3,283,13,1,1.525439977645874,13,19.0,s
3,5,right,attraction,trinary,l-s-dl,easy,[1 2 0],297,361,398.0,14,18,20.0,361,398,297,18,20,14,l,NA,l,3,297,14,1,0.7701010704040527,14,20.0,s
3,5,right,attraction,trinary,l-s-dl,difficult,[2 1 0],283,327,361.0,13,16,18.0,361,327,283,18,16,13,k,NA,k,2,327,16,1,1.1792147159576416,13,18.0,l
3,5,right,filler,binary,NA,NA,[0 1],326,237,NA,15.928297551202068,9.388482722570188,NA,326,237,NA,15.928297551202068,9.388482722570188,NA,j,NA,k,2,237,9.388482722570188,0,2.6275503635406494,15.9282975512021,9.38848272257019,NA
3,5,right,filler,trinary,NA,NA,[0 2 1],278,272,361.0,12.647313637584617,12.21474049554672,18.0,278,361,272,12.647313637584617,18,12.21474049554672,j,NA,l,3,272,12.21474049554672,0,1.8848390579223633,12.2147404955467,18.0,NA
3,5,right,attraction,binary,l-s,easy,[0 1],297,361,NA,14,18,NA,297,361,NA,14,18,NA,j,NA,j,1,297,14,1,0.6250483989715576,14,18,s
