participant,computer_number,exp_condition,trial_n,dens,jnds,line_len,distribution,key_resp,rt,resp,correct
15,1,left,133,0.1686048794969123,6.34,204,in,u,0.5346665382385254,in,1
15,1,left,134,0.0033880193442544,1.79,164,in,i,1.0179824829101562,out,0
15,1,left,135,0.1577711375482717,6.13,202,in,u,0.7317402362823486,in,1
15,1,left,136,0.0444444444444444,22.26,444,out,i,0.5540342330932617,out,1
15,1,left,137,0.0444444444444444,11.62,264,out,i,0.7534224987030029,out,1
15,1,left,138,0.0856918726666513,10.1,246,in,i,0.41022348403930664,out,0
15,1,left,139,0.0444444444444444,3.51,178,out,u,0.5687048435211182,in,0
15,1,left,140,0.1620241642930854,6.21,203,in,i,0.6615509986877441,out,0
15,1,left,141,0.1710140105883966,8.61,228,in,i,0.712141752243042,out,0
15,1,left,142,0.0672182969433732,10.45,250,in,u,0.6508097648620605,in,1
15,1,left,143,0.0444444444444444,16.41,334,out,i,0.5556437969207764,out,1
15,1,left,144,0.1786284564560855,8.44,226,in,u,0.3886444568634033,in,1
15,1,left,145,0.0444444444444444,8.91,232,out,u,0.6438291072845459,in,0
15,1,left,146,0.0444444444444444,20.62,410,out,i,0.581514835357666,out,1
15,1,left,147,0.0199902666263887,3.21,175,in,u,0.5804893970489502,in,1
15,1,left,148,0.1798719999266348,6.59,207,in,u,0.7379953861236572,in,1
15,1,left,149,0.0444444444444444,19.72,393,out,i,0.43020129203796387,out,1
15,1,left,150,0.1882852285853879,6.82,209,in,u,0.44975900650024414,in,1
15,1,left,151,0.0444444444444444,11.66,265,out,i,0.8928647041320801,out,1
15,1,left,152,0.0444444444444444,22.44,448,out,i,0.5328519344329834,out,1
15,1,left,153,0.0444444444444444,10.46,250,out,i,0.4817039966583252,out,1
15,1,left,154,0.0444444444444444,10.18,246,out,i,0.39173126220703125,out,1
15,1,left,155,0.1918201062897904,8.06,222,in,i,0.4056577682495117,out,0
15,1,left,156,0.1926057755919956,6.97,211,in,u,0.6192021369934082,in,1
15,1,left,157,0.0444444444444444,18.45,369,out,i,0.4315831661224365,out,1
15,1,left,158,0.1957318257578651,7.11,212,in,u,0.34888315200805664,in,1
15,1,left,159,0.1982855148897704,7.72,219,in,i,0.9936678409576416,out,0
15,1,left,160,0.0444444444444444,15.72,323,out,i,0.599027156829834,out,1
15,1,left,161,0.0444444444444444,11.17,259,out,u,1.3595092296600342,in,0
15,1,left,162,0.1738069996892409,8.55,228,in,u,0.6383750438690186,in,1
15,1,left,163,0.0444444444444444,2.25,167,out,u,0.5337302684783936,in,0
15,1,left,164,0.1488807256544705,5.97,201,in,i,0.4547886848449707,out,0
15,1,left,165,0.0444444444444444,7.45,216,out,u,0.7540404796600342,in,0
15,1,left,166,0.0444444444444444,7.3,214,out,u,0.49625563621520996,in,0
15,1,left,167,0.1191812551022674,5.47,196,in,i,0.5130913257598877,out,0
15,1,left,168,0.110135121189941,5.32,194,in,u,0.658149242401123,in,1
15,1,left,169,0.1935905741492859,7.99,222,in,u,0.4069092273712158,in,1
15,1,left,170,0.1889170417974022,8.16,223,in,u,0.536839485168457,in,1
15,1,left,171,0.0444444444444444,17.61,354,out,i,0.516359806060791,out,1
15,1,left,172,0.0444444444444444,10.99,256,out,u,1.0357332229614258,in,0
15,1,left,173,0.1209960604027563,9.5,238,in,u,1.214298963546753,in,1
15,1,left,174,0.1270407608337813,9.4,237,in,u,0.5587365627288818,in,1
15,1,left,175,0.0444444444444444,22.39,447,out,i,0.5176422595977783,out,1
15,1,left,176,0.0444444444444444,12.3,273,out,i,0.4062330722808838,out,1
15,1,left,177,0.1419458272271371,5.85,200,in,u,0.4288313388824463,in,1
15,1,left,178,0.0444444444444444,7.65,218,out,u,0.42720937728881836,in,0
15,1,left,179,0.18629063098582271,6.76,209,in,u,0.4939436912536621,in,1
15,1,left,180,0.1992395732695614,7.4,215,in,u,0.4496312141418457,in,1
15,1,left,181,0.1197861400293165,5.48,196,in,u,0.5237264633178711,in,1
15,1,left,182,0.0444444444444444,5.42,195,out,u,0.5745372772216797,in,0
15,1,left,183,0.0444444444444444,5.63,197,out,i,0.833472490310669,out,1
15,1,left,184,0.0444444444444444,17.48,352,out,i,0.6874444484710693,out,1
15,1,left,185,0.183781120388606,6.69,208,in,u,5.528544664382935,in,1
15,1,left,186,0.0444444444444444,7.79,219,out,u,0.4614226818084717,in,0
15,1,left,187,0.1940557495143982,7.97,221,in,i,0.920861005783081,out,0
15,1,left,188,0.1378213093627494,5.78,199,in,u,0.6173818111419678,in,1
15,1,left,189,0.1879630660618289,6.81,209,in,u,0.48074865341186523,in,1
15,1,left,190,0.0444444444444444,15.36,317,out,i,0.6485986709594727,out,1
15,1,left,191,0.0444444444444444,21.94,438,out,i,0.5577528476715088,out,1
15,1,left,192,0.1876367637917333,8.2,224,in,u,0.6614780426025391,in,1
15,1,left,193,0.1987694253586057,7.33,214,in,u,0.36850523948669434,in,1
15,1,left,194,0.0444444444444444,5.72,198,out,u,0.39884209632873535,in,0
15,1,left,195,0.1318556793781222,5.68,198,in,u,0.7412581443786621,in,1
15,1,left,196,0.1185764602183948,9.54,239,in,i,0.6828827857971191,out,0
15,1,left,197,0.0840276142937409,10.13,246,in,i,0.7427551746368408,out,0
15,1,left,198,0.0444444444444444,8.55,228,out,u,0.7971155643463135,in,0
15,1,left,199,0.0444444444444444,20.02,398,out,i,0.848759651184082,out,1
15,1,left,200,0.0444444444444444,14.34,302,out,i,0.43192362785339355,out,1
16,2,left,1,0.0444444444444444,5.72,198,out,u,3.9562883377075195,in,0
16,2,left,2,0.0829257381666969,4.85,190,in,u,2.117335081100464,in,1
16,2,left,3,0.1972571063917844,7.2,213,in,i,1.4360675811767578,out,0
16,2,left,4,0.1577711375482717,6.13,202,in,u,1.4982123374938965,in,1
16,2,left,5,0.0444444444444444,20.02,398,out,i,1.2952892780303955,out,1
16,2,left,6,0.0444444444444444,22.17,442,out,i,0.784395694732666,out,1
16,2,left,7,0.1348476316267912,9.27,236,in,u,1.8115715980529785,in,1
16,2,left,8,0.1992395732695614,7.4,215,in,u,0.9304013252258301,in,1
16,2,left,9,0.0444444444444444,5.18,193,out,u,0.8780837059020996,in,0
16,2,left,10,0.0444444444444444,16.99,344,out,i,0.83290863037109375,out,1
16,2,left,11,0.1786284564560855,6.56,207,in,u,1.8190209865570068,in,1
16,2,left,12,0.0444444444444444,11.28,260,out,i,0.8473069667816162,out,1
16,2,left,13,0.0444444444444444,16.41,334,out,i,0.5481774806976318,out,1
16,2,left,14,0.0444444444444444,14.57,305,out,i,0.5615391731262207,out,1
16,2,left,15,0.0444444444444444,1.89,164,out,u,0.7762422561645508,in,0
16,2,left,16,0.0444444444444444,4.81,190,out,u,1.1617445945739746,in,0
16,2,left,17,0.1407725526860632,9.17,235,in,u,0.840599536895752,in,1
16,2,left,18,0.0444444444444444,6.18,203,out,i,0.7229154109954834,out,1
16,2,left,19,0.1889170417974022,8.16,223,in,u,0.818124532699585,in,1
16,2,left,20,0.1994488846907601,7.54,217,in,u,0.6306803226470947,in,1
16,2,left,21,0.0444444444444444,8.55,228,out,i,0.6806013584136963,out,1
16,2,left,22,0.1982855148897704,7.72,219,in,i,0.6851489543914795,out,0
16,2,left,23,0.1967916365307053,7.83,220,in,i,0.8467392921447754,out,0
16,2,left,24,0.199466337231708,7.53,217,in,u,0.8920316696166992,in,1
16,2,left,25,0.1425307814292597,5.86,200,in,u,0.48534131050109863,in,1
16,2,left,26,0.1276440443376951,5.61,197,in,i,0.9901390075683594,out,0
16,2,left,27,0.0444444444444444,5.58,197,out,u,0.7252743244171143,in,0
16,2,left,28,0.0444444444444444,7.84,220,out,i,0.82987213134765625,out,1
16,2,left,29,0.0444444444444444,2.68,171,out,i,1.2635345458984375,out,1
16,2,left,30,0.0444444444444444,17.74,356,out,i,0.8108437061309814,out,1
16,2,left,31,0.0398349826151916,11.09,258,in,i,1.0112366676330566,out,0
16,2,left,32,0.0672182969433732,10.45,250,in,u,0.7828977108001709,in,1
16,2,left,33,0.0444444444444444,19.72,393,out,i,0.8562543392181396,out,1
16,2,left,34,0.0387723741431307,11.12,258,in,i,0.700869083404541,out,0
16,2,left,35,0.0444444444444444,17.94,360,out,i,0.7887003421783447,out,1
16,2,left,36,0.1942814704981104,7.04,211,in,u,0.8644673824310303,in,1
16,2,left,37,0.0444444444444444,7.65,218,out,u,0.45439958572387695,in,0
16,2,left,38,0.0444444444444444,10.73,253,out,u,1.102079153060913,in,0
16,2,left,39,0.0444444444444444,5.42,195,out,u,0.9606668949127197,in,0
16,2,left,40,0.1928587366418353,6.98,211,in,u,1.6786401271820068,in,1
16,2,left,41,0.0444444444444444,6.96,211,out,u,0.8088288307189941,in,0
16,2,left,42,0.0148286035285384,2.94,173,in,u,1.0702533721923828,in,1
16,2,left,43,0.0444444444444444,11.62,264,out,i,0.9088156223297119,out,1
16,2,left,44,0.0199902666263887,3.21,175,in,u,2.2258121967315674,in,1
16,2,left,45,0.1909946632223051,8.09,223,in,u,1.1592803001403809,in,1
16,2,left,46,0.0444444444444444,5.09,192,out,i,1.4363648891448975,out,1
16,2,left,47,0.0444444444444444,11.66,265,out,u,1.4776451587677002,in,0
16,2,left,48,0.1454373611580521,5.91,200,in,u,0.5620577335357666,in,1
16,2,left,49,0.0444444444444444,17.48,352,out,i,0.6622893810272217,out,1
16,2,left,50,0.0444444444444444,10.46,250,out,i,1.4343087673187256,out,1
16,2,left,51,0.0444444444444444,7.79,219,out,u,0.7028639316558838,in,0
16,2,left,52,0.0444444444444444,5.72,198,out,u,0.7916116714477539,in,0
16,2,left,53,0.110135121189941,5.32,194,in,u,1.0707805156707764,in,1
16,2,left,54,0.0856918726666513,10.1,246,in,i,0.7274131774902344,out,0
16,2,left,55,0.1306547027588974,9.34,237,in,u,0.848505973815918,in,1
16,2,left,56,0.0309789513888337,11.36,261,in,i,0.9789690971374512,out,0
16,2,left,57,0.0377296209072985,3.85,181,in,u,0.6637375354766846,in,1
16,2,left,58,0.1901299881530563,6.88,210,in,u,0.7866311073303223,in,1
16,2,left,59,0.0444444444444444,1.82,164,out,u,0.6019024848937988,in,0
16,2,left,60,0.0444444444444444,18.43,369,out,i,0.8154301643371582,out,1
16,2,left,61,0.0444444444444444,11.34,261,out,i,0.7391958236694336,out,1
16,2,left,62,0.0444444444444444,18.54,371,out,i,0.6947476863861084,out,1
16,2,left,63,0.18629063098582271,6.76,209,in,i,1.623410940170288,out,0
16,2,left,64,0.0444444444444444,12.64,278,out,i,0.8511669635772705,out,1
16,2,left,65,0.183781120388606,6.69,208,in,u,0.69658660888671875,in,1
16,2,left,66,0.0444444444444444,0.15,151,out,i,1.4512131214141846,out,1
16,2,left,67,0.0444444444444444,5.63,197,out,u,1.148477554321289,in,0
16,2,left,68,0.1798719999266348,6.59,207,in,u,0.661083459854126,in,1
16,2,left,69,0.0444444444444444,20.54,409,out,i,2.6408679485321045,out,1
16,2,left,70,0.0444444444444444,3.28,176,out,i,1.2927289009094238,out,1
16,2,left,71,0.1935905741492859,7.99,222,in,u,1.2678618431091309,in,1
16,2,left,72,0.1751614265926797,8.52,227,in,i,1.3051085472106934,out,0
16,2,left,73,0.1318556793781222,5.68,198,in,u,0.5970385074615479,in,1
16,2,left,74,0.0444444444444444,8.6,228,out,u,0.6470673084259033,in,0
16,2,left,75,0.1630644442897305,8.77,230,in,u,0.8746035099029541,in,1
16,2,left,76,0.1442785038784717,9.11,234,in,u,0.41364574432373047,in,1
16,2,left,77,0.0444444444444444,7.45,216,out,u,1.066093921661377,in,0
16,2,left,78,0.0444444444444444,2.09,166,out,u,0.5026719570159912,in,0
16,2,left,79,0.1488807256544705,5.97,201,in,i,0.5783915519714355,out,0
16,2,left,80,0.0444444444444444,21.15,421,out,i,0.8874752521514893,out,1
16,2,left,81,0.0444444444444444,14.38,303,out,i,0.8814449310302734,out,1
16,2,left,82,0.0444444444444444,18.13,363,out,i,0.783644437789917,out,1
16,2,left,83,0.0444444444444444,7.3,214,out,i,1.101773977279663,out,1
16,2,left,84,0.0444444444444444,15.43,318,out,i,0.7837293148040771,out,1
16,2,left,85,0.0444444444444444,10.99,256,out,u,1.2461841106414795,in,0
16,2,left,86,0.0444444444444444,3.13,175,out,i,0.7282583713531494,out,1
16,2,left,87,0.0444444444444444,3.02,174,out,i,0.9477601051330566,out,1
16,2,left,88,0.1987694253586057,7.33,214,in,u,0.9009983539581299,in,1
16,2,left,89,0.1738069996892409,8.55,228,in,u,0.80060577392578125,in,1
16,2,left,90,0.0444444444444444,22.26,444,out,i,0.6125860214233398,out,1
16,2,left,91,0.0033880193442544,1.79,164,in,i,0.8881485462188721,out,0
16,2,left,92,0.0444444444444444,15.36,317,out,i,0.6014838218688965,out,1
16,2,left,93,0.0444444444444444,3.67,179,out,u,0.7136590480804443,in,0
16,2,left,94,0.0444444444444444,9.32,236,out,i,0.5332090854644775,out,1
16,2,left,95,0.0444444444444444,12.3,273,out,i,1.132225513458252,out,1
16,2,left,96,0.1185764602183948,9.54,239,in,u,1.20023512840271,in,1
16,2,left,97,0.099440351939599,5.14,193,in,u,0.832470178604126,in,1
16,2,left,98,0.1710140105883966,8.61,228,in,i,1.0833170413970947,out,0
16,2,left,99,0.1859439875974732,8.25,224,in,i,0.5729172229766846,out,0
16,2,left,100,0.1431145682999597,9.13,234,in,u,0.45001959800720215,in,1
16,2,left,101,0.1191812551022674,5.47,196,in,i,0.614063024520874,out,0
16,2,left,102,0.0444444444444444,3.92,182,out,u,0.6417527198791504,in,0
16,2,left,103,0.0753953412833294,4.71,189,in,i,0.5072546005249023,out,0
16,2,left,104,0.1246248452320208,5.56,197,in,u,0.3841586112976074,in,1
16,2,left,105,0.1786284564560855,8.44,226,in,u,0.8618166446685791,in,1
16,2,left,106,0.0444444444444444,3.0700000000000003,174,out,u,0.6706497669219971,in,0
16,2,left,107,0.0444444444444444,21.83,435,out,u,0.5006816387176514,in,0
16,2,left,108,0.1957318257578651,7.11,212,in,i,0.6965267658233643,out,0
16,2,left,109,0.130053445657598,9.35,237,in,i,2.8645846843719482,out,0
16,2,left,110,0.1378213093627494,5.78,199,in,u,1.5926194190979004,in,1
16,2,left,111,0.1926057755919956,6.97,211,in,u,1.6214966773986816,in,1
16,2,left,112,0.1686048794969123,6.34,204,in,u,1.1039307117462158,in,1
16,2,left,113,0.0444444444444444,10.18,246,out,u,1.1703190803527832,in,0
16,2,left,114,0.0444444444444444,9.5,238,out,u,0.8658449649810791,in,0
16,2,left,115,0.0959385599838225,9.92,243,in,i,0.7815110683441162,out,0
16,2,left,116,0.0444444444444444,10.14,246,out,u,1.0095982551574707,in,0
16,2,left,117,0.0444444444444444,13.12,285,out,i,1.0538311004638672,out,1
16,2,left,118,0.1967916365307053,7.83,220,in,u,0.7302532196044922,in,1
16,2,left,119,0.0444444444444444,14.09,298,out,i,0.8165938854217529,out,1
16,2,left,120,0.019355139402609,11.82,267,in,i,1.251213788986206,out,0
16,2,left,121,0.0444444444444444,8.55,228,out,u,1.2347962856292725,in,0
16,2,left,122,0.0444444444444444,9.63,240,out,i,0.5802104473114014,out,1
16,2,left,123,0.1419458272271371,5.85,200,in,u,1.1909115314483643,in,1
16,2,left,124,0.0444444444444444,0.16,151,out,i,0.9339663982391357,out,1
16,2,left,125,0.0614144706922352,4.43,186,in,u,0.6483199596405029,in,1
16,2,left,126,0.0444444444444444,21.94,438,out,i,0.834632396697998,out,1
16,2,left,127,0.0444444444444444,20.61,410,out,i,0.6624259948730469,out,1
16,2,left,128,0.1471655268705283,5.94,200,in,u,0.9658653736114502,in,1
16,2,left,129,0.0444444444444444,18.45,369,out,i,0.7734005451202393,out,1
16,2,left,130,0.1252291784733381,9.43,238,in,u,0.7554106712341309,in,1
16,2,left,131,0.1620241642930854,6.21,203,in,i,2.4817299842834473,out,0
16,2,left,132,0.1879630660618289,6.81,209,in,u,0.5306065082550049,in,1
16,2,left,133,0.0435210829592398,4.01,182,in,u,0.7440311908721924,in,1
16,2,left,134,0.0444444444444444,13.64,292,out,u,0.7717008590698242,in,0
16,2,left,135,0.0444444444444444,22.39,447,out,i,0.6723682880401611,out,1
16,2,left,136,0.0444444444444444,0.01,150,out,i,1.1647777557373047,out,1
16,2,left,137,0.1826474855058999,6.66,208,in,u,1.6495306491851807,in,1
16,2,left,138,0.1953407533091555,7.91,221,in,u,0.5424702167510986,in,1
16,2,left,139,0.1620241642930854,6.21,203,in,u,0.7908473014831543,in,1
16,2,left,140,0.0431424739536809,11,257,in,i,1.6689589023590088,out,0
16,2,left,141,0.0444444444444444,15.72,323,out,i,0.73064422607421875,out,1
16,2,left,142,0.1955386359830796,7.1,212,in,u,0.7675004005432129,in,1
16,2,left,143,0.0444444444444444,11.49,263,out,u,1.086146593093872,in,0
16,2,left,144,0.1947190959507421,7.0600000000000005,212,in,i,0.3133528232574463,out,0
16,2,left,145,0.0947799592325099,5.0600000000000005,192,in,u,0.4635307788848877,in,1
16,2,left,146,0.0092124698650067,12.46,275,in,i,1.196119785308838,out,0
16,2,left,147,0.0444444444444444,9.71,241,out,u,0.2621028423309326,in,0
16,2,left,148,0.0444444444444444,4.44,186,out,u,0.1573493480682373,in,0
16,2,left,149,0.1961040697466109,7.87,220,in,u,1.1003353595733643,in,1
16,2,left,150,0.1240203278460704,9.45,238,in,u,1.099456548690796,in,1
16,2,left,151,0.0444444444444444,17.61,354,out,i,1.456730604171753,out,1
16,2,left,152,0.0930507912376185,9.97,244,in,u,0.8924801349639893,in,1
16,2,left,153,0.1197861400293165,5.48,196,in,u,0.8352367877960205,in,1
16,2,left,154,0.0444444444444444,18.73,374,out,i,0.9310784339904785,out,1
16,2,left,155,0.0840276142937409,10.13,246,in,u,0.7156412601470947,in,1
16,2,left,156,0.0444444444444444,0.54,154,out,u,0.8677675724029541,in,0
16,2,left,157,0.0444444444444444,16.02,328,out,i,0.8577396869659424,out,1
16,2,left,158,0.0444444444444444,11.17,259,out,u,1.2203757762908936,in,0
16,2,left,159,0.0444444444444444,15.75,323,out,i,1.4746062755584717,out,1
16,2,left,160,0.0357033844356709,3.79,180,in,u,2.5468173027038574,in,1
16,2,left,161,0.0444444444444444,6.5,206,out,u,1.2933452129364014,in,0
16,2,left,162,0.0036893322750674,13.15,285,in,u,9.093162775039673,in,1
16,2,left,163,0.0444444444444444,0.05,150,out,i,0.8361573219299316,out,1
16,2,left,164,0.0444444444444444,19.71,392,out,i,0.74393630027771,out,1
16,2,left,165,0.1940557495143982,7.97,221,in,u,0.3976142406463623,in,1
16,2,left,166,0.1550438509731031,6.08,202,in,u,0.4365987777709961,in,1
16,2,left,167,0.1270407608337813,5.6,197,in,u,0.4094538688659668,in,1
16,2,left,168,0.0444444444444444,8.91,232,out,u,0.6751489639282227,in,0
16,2,left,169,0.0801987546271229,4.8,190,in,i,0.48056459426879883,out,0
16,2,left,170,0.0444444444444444,1.6,162,out,u,0.9557559490203857,in,0
16,2,left,171,0.0444444444444444,16.16,330,out,i,0.21070313453674316,out,1
16,2,left,172,0.0444444444444444,22.44,448,out,u,1.532456636428833,in,0
16,2,left,173,0.1270407608337813,9.4,237,in,i,1.0314693450927734,out,0
16,2,left,174,0.0444444444444444,14.38,303,out,u,0.8656926155090332,in,0
16,2,left,175,0.1990678032240969,7.63,218,in,i,0.38656091690063477,out,0
16,2,left,176,0.0444444444444444,12.67,278,out,u,0.32952213287353516,in,0
16,2,left,177,0.1981740106511521,7.27,214,in,i,0.951636552810669,out,0
16,2,left,178,0.0444444444444444,18.63,372,out,u,0.38536620140075684,in,0
16,2,left,179,0.1876367637917333,8.2,224,in,i,0.12995553016662598,out,0
16,2,left,180,0.1882852285853879,6.82,209,in,u,1.220780849456787,in,1
16,2,left,181,0.105352090813871,5.24,194,in,u,0.6417858600616455,in,1
16,2,left,182,0.1959203083328453,7.88,220,in,u,0.4850640296936035,in,1
16,2,left,183,0.0444444444444444,13.32,287,out,i,0.9111714363098145,out,1
16,2,left,184,0.0444444444444444,14.34,302,out,i,1.3924388885498047,out,1
16,2,left,185,0.1940557495143982,7.03,211,in,u,0.5911808013916016,in,1
16,2,left,186,0.0444444444444444,20.62,410,out,i,0.7541651725769043,out,1
16,2,left,187,0.1651155425002292,8.73,230,in,u,0.7314093112945557,in,1
16,2,left,188,0.0444444444444444,3.51,178,out,u,0.7237684726715088,in,0
16,2,left,189,0.1918201062897904,8.06,222,in,u,0.6603207588195801,in,1
16,2,left,190,0.0444444444444444,17.14,346,out,i,0.53102874755859375,out,1
16,2,left,191,0.0444444444444444,20.1,400,out,i,0.4789283275604248,out,1
16,2,left,192,0.1892266468733199,8.15,223,in,u,0.5850925445556641,in,1
16,2,left,193,0.141359739671713,9.16,235,in,i,0.6084110736846924,out,0
16,2,left,194,0.079119390706927,10.22,247,in,u,0.6800167560577393,in,1
16,2,left,195,0.1975433366628491,7.78,219,in,u,0.8895053863525391,in,1
16,2,left,196,0.0444444444444444,17.77,357,out,i,1.4030897617340088,out,1
16,2,left,197,0.1209960604027563,9.5,238,in,u,0.6550884246826172,in,1
16,2,left,198,0.0444444444444444,2.25,167,out,i,0.9785659313201904,out,1
16,2,left,199,0.1077386068402413,9.72,241,in,u,0.6481668949127197,in,1
16,2,left,200,0.0444444444444444,3.48,178,out,u,1.5646378993988037,in,0
17,1,right,1,0.1751614265926797,16.02,328,in,u,5.816496849060059,in,1
17,1,right,2,0.0444444444444444,15.75,323,out,u,2.8684616088867188,in,0
17,1,right,3,0.1577711375482718,13.63,292,in,i,1.8878469467163086,out,0
17,1,right,4,0.1550438509731031,13.58,291,in,i,3.217282772064209,out,0
17,1,right,5,0.0444444444444444,20.62,410,out,u,1.5007743835449219,in,0
17,1,right,6,0.0357033844356709,11.29,260,in,u,2.543245315551758,in,1
17,1,right,7,0.0444444444444444,21.83,435,out,i,2.1971561908721924,out,1
17,1,right,8,0.0387723741431307,18.62,372,in,u,3.5472419261932373,in,1
17,1,right,9,0.0444444444444444,9.71,241,out,u,2.2649528980255127,in,0
17,1,right,10,0.0444444444444444,3.67,179,out,i,1.6531076431274414,out,1
17,1,right,11,0.1889170417974022,15.66,322,in,u,0.7294137477874756,in,1
17,1,right,12,0.0444444444444444,3.0700000000000003,174,out,u,1.210937738418579,in,0
17,1,right,13,0.0148286035285384,10.44,250,in,u,0.7463469505310059,in,1
17,1,right,14,0.0444444444444444,11.34,261,out,u,0.7090213298797607,in,0
17,1,right,15,0.1859439875974732,15.75,323,in,i,8.012176275253296,out,0
17,1,right,16,0.1892266468733199,15.65,322,in,u,0.6873033046722412,in,1
17,1,right,17,0.1786284564560855,14.06,298,in,i,0.8004090785980225,out,0
17,1,right,18,0.0444444444444444,14.34,302,out,i,1.3143947124481201,out,1
17,1,right,19,0.0444444444444444,6.96,211,out,i,1.4628653526306152,out,1
17,1,right,20,0.1454373611580521,13.41,289,in,u,0.6032066345214844,in,1
17,1,right,21,0.1953407533091555,15.41,318,in,i,2.556454658508301,out,0
17,1,right,22,0.0444444444444444,18.13,363,out,i,0.8869292736053467,out,1
17,1,right,23,0.1876367637917333,15.7,323,in,u,1.1887445449829102,in,1
17,1,right,24,0.0444444444444444,5.72,198,out,i,1.0614051818847656,out,1
17,1,right,25,0.0036893322750674,20.65,411,in,i,2.1013033390045166,out,0
17,1,right,26,0.0444444444444444,22.39,447,out,u,1.9906039237976074,in,0
17,1,right,27,0.0444444444444444,10.18,246,out,i,6.272318363189697,out,1
17,1,right,28,0.0930507912376186,17.47,352,in,i,3.002929210662842,out,0
17,1,right,29,0.0444444444444444,9.63,240,out,u,3.5749592781066895,in,0
17,1,right,30,0.1959203083328452,15.38,318,in,u,0.8008852005004883,in,1
17,1,right,31,0.0444444444444444,18.63,372,out,i,1.377100944519043,out,1
17,1,right,32,0.1710140105883966,16.11,329,in,u,0.8226532936096191,in,1
17,1,right,33,0.0398349826151916,18.59,372,in,i,0.651392936706543,out,0
17,1,right,34,0.0444444444444444,12.3,273,out,u,1.0216727256774902,in,0
17,1,right,35,0.1419458272271371,13.35,288,in,i,0.7530138492584229,out,0
17,1,right,36,0.1975433366628491,15.28,316,in,u,0.6911044120788574,in,1
17,1,right,37,0.0444444444444444,7.79,219,out,u,0.721808671951294,in,0
17,1,right,38,0.0444444444444444,18.43,369,out,i,0.5115914344787598,out,1
17,1,right,39,0.1798719999266348,14.09,298,in,u,3.438899278640747,in,1
17,1,right,40,0.0614144706922352,11.93,268,in,i,0.8301165103912354,out,0
17,1,right,41,0.0444444444444444,21.94,438,out,i,1.084658145904541,out,1
17,1,right,42,0.1738069996892409,16.05,328,in,u,0.702399492263794,in,1
17,1,right,43,0.0444444444444444,5.42,195,out,i,0.6554050445556641,out,1
17,1,right,44,0.1918201062897904,15.56,320,in,u,2.6664485931396484,in,1
17,1,right,45,0.1185764602183948,17.04,344,in,i,1.1186199188232422,out,0
17,1,right,46,0.0444444444444444,16.02,328,out,u,0.7327299118041992,in,0
17,1,right,47,0.0791193907069271,17.72,356,in,u,0.8930017948150635,in,1
17,1,right,48,0.0444444444444444,11.66,265,out,i,0.6129553318023682,out,1
17,1,right,49,0.0444444444444444,0.01,150,out,i,1.5589852333068848,out,1
17,1,right,50,0.1197861400293165,12.98,283,in,u,0.6423587799072266,in,1
17,1,right,51,0.1620241642930854,13.71,293,in,u,0.7729876041412354,in,1
17,1,right,52,0.1246248452320209,13.06,284,in,u,1.1788520812988281,in,1
17,1,right,53,0.1240203278460704,16.95,343,in,i,0.7210636138916016,out,0
17,1,right,54,0.0444444444444444,13.12,285,out,i,0.8256943225860596,out,1
17,1,right,55,0.1940557495143981,15.47,319,in,u,0.6774718761444092,in,1
17,1,right,56,0.1270407608337813,13.1,284,in,i,0.6268205642700195,out,0
17,1,right,57,0.0444444444444444,3.13,175,out,i,0.6808173656463623,out,1
17,1,right,58,0.0444444444444444,0.54,154,out,i,1.7443397045135498,out,1
17,1,right,59,0.0856918726666512,17.6,354,in,i,1.4138972759246826,out,0
17,1,right,60,0.1926057755919956,14.47,304,in,i,0.7718753814697266,out,0
17,1,right,61,0.0959385599838224,17.42,351,in,u,1.1128954887390137,in,1
17,1,right,62,0.0444444444444444,10.14,246,out,i,0.7144193649291992,out,1
17,1,right,63,0.0444444444444444,9.5,238,out,i,0.952261209487915,out,1
17,1,right,64,0.0444444444444444,16.16,330,out,u,0.9841594696044922,in,0
17,1,right,65,0.1471655268705282,13.44,289,in,u,1.070556879043579,in,1
17,1,right,66,0.0033880193442544,9.29,236,in,i,0.8009588718414307,out,0
17,1,right,67,0.0444444444444444,10.46,250,out,u,0.9924674034118652,in,0
17,1,right,68,0.0444444444444444,3.51,178,out,i,0.639672040939331,out,1
17,1,right,69,0.1901299881530563,14.38,303,in,u,0.5769598484039307,in,1
17,1,right,70,0.0377296209072985,11.35,261,in,u,2.039006233215332,in,1
17,1,right,71,0.1378213093627494,13.28,287,in,u,0.7143537998199463,in,1
17,1,right,72,0.0444444444444444,8.91,232,out,i,0.6520159244537354,out,1
17,1,right,73,0.1992395732695614,14.9,310,in,u,1.0746464729309082,in,1
17,1,right,74,0.0444444444444444,17.48,352,out,u,1.5698585510253906,in,0
17,1,right,75,0.0444444444444444,1.89,164,out,i,6.025408983230591,out,1
17,1,right,76,0.0309789513888337,18.86,376,in,i,6.078825235366821,out,0
17,1,right,77,0.0199902666263887,10.71,253,in,u,2.2411749362945557,in,1
17,1,right,78,0.1786284564560855,15.94,326,in,i,2.341179132461548,out,0
17,1,right,79,0.0444444444444444,0.15,151,out,i,3.065202474594116,out,1
17,1,right,80,0.1879630660618289,14.31,302,in,i,5.686492681503296,out,0
17,1,right,81,0.195731825757865,14.61,306,in,u,1.3338994979858398,in,1
17,1,right,82,0.1442785038784717,16.61,337,in,u,1.125723123550415,in,1
