"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","response","exp_trial_type","stimulus","view_history","screen_id","angle","radius","distribution","correct","choice","order","angle_a","radius_a","angle_b","radius_b","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","angle_c","radius_c","question_order"
"","","","","","canvas-keyboard-response","1245","4412438","0.0-15.0-3.57","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1246","4412947","0.0-15.0-0.58","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ab","22","75","25","84","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1247","4413993","0.0-15.0-1.58","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","584","k","transfer","","","transfer_trial","","","","1","b","ab","22","75","25","84","jk","attraction","binary","ab","both","90","t","c","","2","","","","null","null",""
"","","","","","canvas-keyboard-response","1248","4414505","0.0-15.0-2.58","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","1","b","ab","22","75","25","84","","attraction","binary","ab","both","","t","c","","2","","","","null","null",""
"","","","","","canvas-keyboard-response","1249","4414814","0.0-15.0-3.58","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1250","4415323","0.0-15.0-0.59","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","cba","28","75","30.25","75","jl","","","","","","","","","","","","","25","66",""
"","","","","","canvas-keyboard-response","1251","4416313","0.0-15.0-1.59","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","528","j","transfer","","","transfer_trial","","","","1","c","cba","28","75","30.25","75","jl","attraction","trinary","ac","both","90","t","d","c","1","","","","25","66",""
"","","","","","canvas-keyboard-response","1252","4416825","0.0-15.0-2.59","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","1","c","cba","28","75","30.25","75","","attraction","trinary","ac","both","","t","d","c","1","","","","25","66",""
"","","","","","canvas-keyboard-response","1253","4417135","0.0-15.0-3.59","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1254","4417643","0.0-15.0-0.60","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ab","22","75","28","75","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1255","4418714","0.0-15.0-1.60","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","609","k","transfer","","","transfer_trial","","","","1","b","ab","22","75","28","75","jk","attraction","binary","ab","both","180","t","c","","2","","","","null","null",""
"","","","","","canvas-keyboard-response","1256","4419225","0.0-15.0-2.60","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","1","b","ab","22","75","28","75","","attraction","binary","ab","both","","t","c","","2","","","","null","null",""
"","","","","","canvas-keyboard-response","1257","4419534","0.0-15.0-3.60","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1258","4420044","0.0-15.0-0.61","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ab","25","75","17","49","j","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1259","4421352","0.0-15.0-1.61","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","848","j","transfer","","","transfer_trial","","","","1","a","ab","25","75","17","49","j","filler_easy","binary","a","","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1260","4422364","0.0-15.0-2.61","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","1","a","ab","25","75","17","49","","filler_easy","binary","a","","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1261","4422678","0.0-15.0-3.61","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1262","4423188","0.0-15.0-0.62","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ab","25","84","25","66","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1263","4425210","0.0-15.0-1.62","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","1560","j","transfer","","","transfer_trial","","","","1","a","ab","25","84","25","66","jk","attraction","binary","ab","both","180","t","c","","3","","","","null","null",""
"","","","","","canvas-keyboard-response","1264","4425721","0.0-15.0-2.62","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","1","a","ab","25","84","25","66","","attraction","binary","ab","both","","t","c","","3","","","","null","null",""
"","","","","","canvas-keyboard-response","1265","4426030","0.0-15.0-3.62","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1266","4426539","0.0-15.0-0.63","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","cab","24","74","35","48","k","","","","","","","","","","","","","34","48",""
"","","","","","canvas-keyboard-response","1267","4428368","0.0-15.0-1.63","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","1367","l","transfer","","","transfer_trial","","","","0","b","cab","24","74","35","48","k","filler_easy","trinary","a","","","","","","","in","out1","out2","34","48",""
"","","","","","canvas-keyboard-response","1268","4432381","0.0-15.0-2.63","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","l","transfer","","","transfer_feedback","","","","0","b","cab","24","74","35","48","","filler_easy","trinary","a","","","","","","","in","out1","out2","34","48",""
"","","","","","canvas-keyboard-response","1269","4432691","0.0-15.0-3.63","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1270","4433200","0.0-15.0-0.64","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","bca","25","84","25","90.75","kl","","","","","","","","","","","","","22","75",""
"","","","","","canvas-keyboard-response","1271","4436321","0.0-15.0-1.64","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","2658","k","transfer","","","transfer_trial","","","","1","c","bca","25","84","25","90.75","kl","attraction","trinary","ac","both","90","t","d","c","4","","","","22","75",""
"","","","","","canvas-keyboard-response","1272","4436832","0.0-15.0-2.64","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","1","c","bca","25","84","25","90.75","","attraction","trinary","ac","both","","t","d","c","4","","","","22","75",""
"","","","","","canvas-keyboard-response","1273","4437142","0.0-15.0-3.64","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1274","4437650","0.0-15.0-0.65","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ba","28","75","25","66","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1275","4439209","0.0-15.0-1.65","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","1097","k","transfer","","","transfer_trial","","","","1","a","ba","28","75","25","66","jk","attraction","binary","ab","both","90","t","c","","1","","","","null","null",""
"","","","","","canvas-keyboard-response","1276","4439721","0.0-15.0-2.65","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","1","a","ba","28","75","25","66","","attraction","binary","ab","both","","t","c","","1","","","","null","null",""
"","","","","","canvas-keyboard-response","1277","4440030","0.0-15.0-3.65","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1278","4440540","0.0-15.0-0.66","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","bca","25","66","25","59.25","kl","","","","","","","","","","","","","28","75",""
"","","","","","canvas-keyboard-response","1279","4442609","0.0-15.0-1.66","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","1599","l","transfer","","","transfer_trial","","","","1","a","bca","25","66","25","59.25","kl","attraction","trinary","ac","both","90","t","d","c","3","","","","28","75",""
"","","","","","canvas-keyboard-response","1280","4443123","0.0-15.0-2.66","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","l","transfer","","","transfer_feedback","","","","1","a","bca","25","66","25","59.25","","attraction","trinary","ac","both","","t","d","c","3","","","","28","75",""
"","","","","","canvas-keyboard-response","1281","4443434","0.0-15.0-3.66","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1282","4443943","0.0-15.0-0.67","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","bac","22","75","19.75","75","kl","","","","","","","","","","","","","25","84",""
"","","","","","canvas-keyboard-response","1283","4446537","0.0-15.0-1.67","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","2128","j","transfer","","","transfer_trial","","","","0","b","bac","22","75","19.75","75","kl","attraction","trinary","ac","both","90","t","d","c","2","","","","25","84",""
"","","","","","canvas-keyboard-response","1284","4447050","0.0-15.0-2.67","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","0","b","bac","22","75","19.75","75","","attraction","trinary","ac","both","","t","d","c","2","","","","25","84",""
"","","","","","canvas-keyboard-response","1285","4447359","0.0-15.0-3.67","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1286","4447868","0.0-15.0-0.68","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ba","25","84","22","75","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1287","4449194","0.0-15.0-1.68","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","863","k","transfer","","","transfer_trial","","","","1","a","ba","25","84","22","75","jk","attraction","binary","ab","both","90","t","c","","4","","","","null","null",""
"","","","","","canvas-keyboard-response","1288","4449705","0.0-15.0-2.68","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","1","a","ba","25","84","22","75","","attraction","binary","ab","both","","t","c","","4","","","","null","null",""
"","","","","","canvas-keyboard-response","1289","4450015","0.0-15.0-3.68","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1290","4450525","0.0-15.0-0.69","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ba","28","75","22","75","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1291","4451824","0.0-15.0-1.69","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","837","j","transfer","","","transfer_trial","","","","1","b","ba","28","75","22","75","jk","attraction","binary","ab","both","180","t","c","","1","","","","null","null",""
"","","","","","canvas-keyboard-response","1292","4452336","0.0-15.0-2.69","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","1","b","ba","28","75","22","75","","attraction","binary","ab","both","","t","c","","1","","","","null","null",""
"","","","","","canvas-keyboard-response","1293","4452646","0.0-15.0-3.69","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1294","4453159","0.0-15.0-0.70","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ba","25","66","28","75","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1295","4454137","0.0-15.0-1.70","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","516","k","transfer","","","transfer_trial","","","","1","a","ba","25","66","28","75","jk","attraction","binary","ab","both","90","t","c","","3","","","","null","null",""
"","","","","","canvas-keyboard-response","1296","4454649","0.0-15.0-2.70","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","1","a","ba","25","66","28","75","","attraction","binary","ab","both","","t","c","","3","","","","null","null",""
"","","","","","canvas-keyboard-response","1297","4454957","0.0-15.0-3.70","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1298","4455465","0.0-15.0-0.71","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ba","25","66","25","84","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1299","4457088","0.0-15.0-1.71","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","1163","j","transfer","","","transfer_trial","","","","1","b","ba","25","66","25","84","jk","attraction","binary","ab","both","180","t","c","","4","","","","null","null",""
"","","","","","canvas-keyboard-response","1300","4457600","0.0-15.0-2.71","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","1","b","ba","25","66","25","84","","attraction","binary","ab","both","","t","c","","4","","","","null","null",""
"","","","","","canvas-keyboard-response","1301","4457910","0.0-15.0-3.71","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1302","4458418","0.0-15.0-0.72","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","ba","28","81","10","73","k","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1303","4460392","0.0-15.0-1.72","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","1512","k","transfer","","","transfer_trial","","","","1","a","ba","28","81","10","73","k","filler_sample","binary","a","","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1304","4461404","0.0-15.0-2.72","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","1","a","ba","28","81","10","73","","filler_sample","binary","a","","","","","","","in","out1","out2","null","null",""
"","","","","","canvas-keyboard-response","1305","4461713","0.0-15.0-3.72","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1306","4462222","0.0-15.0-0.73","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","acb","23","62","28","103","j","","","","","","","","","","","","","13","54",""
"","","","","","canvas-keyboard-response","1307","4463728","0.0-15.0-1.73","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","1044","j","transfer","","","transfer_trial","","","","1","a","acb","23","62","28","103","j","filler_sample","trinary","a","","","","","","","in","out1","","13","54",""
"","","","","","canvas-keyboard-response","1308","4464739","0.0-15.0-2.73","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","1","a","acb","23","62","28","103","","filler_sample","trinary","a","","","","","","","in","out1","","13","54",""
"","","","","","canvas-keyboard-response","1309","4465048","0.0-15.0-3.73","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1310","4465556","0.0-15.0-0.74","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","bac","24","86","23","97","k","","","","","","","","","","","","","34","38",""
"","","","","","canvas-keyboard-response","1311","4468209","0.0-15.0-1.74","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","2190","k","transfer","","","transfer_trial","","","","1","a","bac","24","86","23","97","k","filler_sample","trinary","a","","","","","","","in","out1","","34","38",""
"","","","","","canvas-keyboard-response","1312","4469222","0.0-15.0-2.74","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","1","a","bac","24","86","23","97","","filler_sample","trinary","a","","","","","","","in","out1","","34","38",""
"","","","","","canvas-keyboard-response","1313","4469531","0.0-15.0-3.74","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1314","4470040","0.0-15.0-0.75","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","cba","25","76","16","101","l","","","","","","","","","","","","","34","102",""
"","","","","","canvas-keyboard-response","1315","4473193","0.0-15.0-1.75","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","2691","j","transfer","","","transfer_trial","","","","0","c","cba","25","76","16","101","l","filler_easy","trinary","a","","","","","","","in","out1","out2","34","102",""
"","","","","","canvas-keyboard-response","1316","4477211","0.0-15.0-2.75","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","0","c","cba","25","76","16","101","","filler_easy","trinary","a","","","","","","","in","out1","out2","34","102",""
"","","","","","canvas-keyboard-response","1317","4477522","0.0-15.0-3.75","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1318","4478033","0.0-15.0-0.76","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","abc","22","75","19.75","75","jl","","","","","","","","","","","","","28","75",""
"","","","","","canvas-keyboard-response","1319","4480993","0.0-15.0-1.76","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","2498","j","transfer","","","transfer_trial","","","","1","a","abc","22","75","19.75","75","jl","attraction","trinary","ac","both","180","t","d","c","2","","","","28","75",""
"","","","","","canvas-keyboard-response","1320","4481507","0.0-15.0-2.76","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","1","a","abc","22","75","19.75","75","","attraction","trinary","ac","both","","t","d","c","2","","","","28","75",""
"","","","","","canvas-keyboard-response","1321","4481817","0.0-15.0-3.76","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1322","4482327","0.0-15.0-0.77","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","bca","22","82","25","45","l","","","","","","","","","","","","","10","70",""
"","","","","","canvas-keyboard-response","1323","4484401","0.0-15.0-1.77","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","1607","k","transfer","","","transfer_trial","","","","0","c","bca","22","82","25","45","l","filler_sample","trinary","a","","","","","","","in","out1","","10","70",""
"","","","","","canvas-keyboard-response","1324","4488414","0.0-15.0-2.77","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","k","transfer","","","transfer_feedback","","","","0","c","bca","22","82","25","45","","filler_sample","trinary","a","","","","","","","in","out1","","10","70",""
"","","","","","canvas-keyboard-response","1325","4488724","0.0-15.0-3.77","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1326","4489233","0.0-15.0-0.78","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","bac","25","60","34","57","k","","","","","","","","","","","","","15","71",""
"","","","","","canvas-keyboard-response","1327","4490520","0.0-15.0-1.78","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","824","j","transfer","","","transfer_trial","","","","0","b","bac","25","60","34","57","k","filler_sample","trinary","a","","","","","","","in","out1","","15","71",""
"","","","","","canvas-keyboard-response","1328","4494532","0.0-15.0-2.78","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","j","transfer","","","transfer_feedback","","","","0","b","bac","25","60","34","57","","filler_sample","trinary","a","","","","","","","in","out1","","15","71",""
"","","","","","canvas-keyboard-response","1329","4494843","0.0-15.0-3.78","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1330","4495351","0.0-15.0-0.79","2d_cat_multi_stim_exp1","2022-4-25","12:21:26","25","75","3","9","10","40","30","120","56","20","[""Asian""]","No","Female","5277986","null","null","","","","fixation","","","","","","bac","24","74","29","102","k","","","","","","","","","","","","","26","46",""
