"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","response","exp_trial_type","stimulus","view_history","screen_id","angle","radius","distribution","correct","choice","order","angle_a","radius_a","angle_b","radius_b","angle_c","radius_c","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","question_order"
"","","","","","canvas-keyboard-response","894","671343","0.0-12.0-2.176","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","669","u","learn","","","learn_trial","26.4216","82.9254","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","895","671855","0.0-12.0-3.176","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","26.4216","82.9254","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","896","671915","0.0-12.0-4.176","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","897","672424","0.0-12.0-0.177","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","898","672935","0.0-12.0-1.177","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","899","673640","0.0-12.0-2.177","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","695","u","learn","","","learn_trial","29.2426","87.7279","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","900","674155","0.0-12.0-3.177","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","29.2426","87.7279","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","901","674216","0.0-12.0-4.177","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","902","674726","0.0-12.0-0.178","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","903","675236","0.0-12.0-1.178","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","904","676064","0.0-12.0-2.178","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","817","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","905","676574","0.0-12.0-3.178","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","906","676633","0.0-12.0-4.178","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","907","677142","0.0-12.0-0.179","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","908","677653","0.0-12.0-1.179","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","909","678456","0.0-12.0-2.179","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","793","u","learn","","","learn_trial","19","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","910","678965","0.0-12.0-3.179","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","19","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","911","679025","0.0-12.0-4.179","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","912","679535","0.0-12.0-0.180","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","913","680045","0.0-12.0-1.180","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","914","680616","0.0-12.0-2.180","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","560","u","learn","","","learn_trial","23.3333","80","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","915","681626","0.0-12.0-3.180","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","23.3333","80","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","916","681686","0.0-12.0-4.180","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","917","682195","0.0-12.0-0.181","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","918","682706","0.0-12.0-1.181","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","919","683535","0.0-12.0-2.181","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","818","i","learn","","","learn_trial","31","75","in","0","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","920","684545","0.0-12.0-3.181","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","31","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","921","684605","0.0-12.0-4.181","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","922","685115","0.0-12.0-0.182","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","923","685626","0.0-12.0-1.182","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","924","686327","0.0-12.0-2.182","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","692","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","925","686837","0.0-12.0-3.182","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","926","686896","0.0-12.0-4.182","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","927","687406","0.0-12.0-0.183","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","928","687916","0.0-12.0-1.183","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","929","688879","0.0-12.0-2.183","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","953","i","learn","","","learn_trial","26.6667","30","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","930","689395","0.0-12.0-3.183","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","26.6667","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","931","689454","0.0-12.0-4.183","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","932","689964","0.0-12.0-0.184","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","933","690474","0.0-12.0-1.184","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","934","691399","0.0-12.0-2.184","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","915","u","learn","","","learn_trial","25.9271","66.4405","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","935","691911","0.0-12.0-3.184","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","25.9271","66.4405","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","936","691970","0.0-12.0-4.184","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","937","692479","0.0-12.0-0.185","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","938","692988","0.0-12.0-1.185","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","939","694335","0.0-12.0-2.185","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","1335","u","learn","","","learn_trial","25","57","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","940","694846","0.0-12.0-3.185","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","25","57","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","941","694904","0.0-12.0-4.185","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","942","695414","0.0-12.0-0.186","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","943","695924","0.0-12.0-1.186","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","944","696815","0.0-12.0-2.186","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","880","u","learn","","","learn_trial","28","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","945","697326","0.0-12.0-3.186","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","28","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","946","697390","0.0-12.0-4.186","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","947","697902","0.0-12.0-0.187","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","948","698413","0.0-12.0-1.187","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","949","699823","0.0-12.0-2.187","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","1398","i","learn","","","learn_trial","20","30","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","950","700337","0.0-12.0-3.187","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","20","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","951","700397","0.0-12.0-4.187","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","952","700907","0.0-12.0-0.188","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","953","701417","0.0-12.0-1.188","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","954","702287","0.0-12.0-2.188","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","859","u","learn","","","learn_trial","23.3333","70","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","955","703299","0.0-12.0-3.188","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","23.3333","70","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","956","703358","0.0-12.0-4.188","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","957","703868","0.0-12.0-0.189","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","958","704378","0.0-12.0-1.189","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","959","705006","0.0-12.0-2.189","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","618","i","learn","","","learn_trial","13.3333","100","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","960","705518","0.0-12.0-3.189","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","13.3333","100","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","961","705582","0.0-12.0-4.189","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","962","706094","0.0-12.0-0.190","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","963","706605","0.0-12.0-1.190","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","964","707527","0.0-12.0-2.190","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","911","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","965","708038","0.0-12.0-3.190","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","966","708098","0.0-12.0-4.190","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","967","708607","0.0-12.0-0.191","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","968","709117","0.0-12.0-1.191","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","969","709991","0.0-12.0-2.191","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","863","u","learn","","","learn_trial","13.3333","90","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","970","711002","0.0-12.0-3.191","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","13.3333","90","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","971","711062","0.0-12.0-4.191","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","972","711571","0.0-12.0-0.192","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","973","712081","0.0-12.0-1.192","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","974","712711","0.0-12.0-2.192","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","620","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","975","713222","0.0-12.0-3.192","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","976","713281","0.0-12.0-4.192","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","977","713791","0.0-12.0-0.193","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","978","714302","0.0-12.0-1.193","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","979","715006","0.0-12.0-2.193","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","695","i","learn","","","learn_trial","33.3333","70","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","980","715517","0.0-12.0-3.193","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","33.3333","70","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","981","715577","0.0-12.0-4.193","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","982","716087","0.0-12.0-0.194","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","983","716597","0.0-12.0-1.194","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","984","717319","0.0-12.0-2.194","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","711","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","985","717829","0.0-12.0-3.194","2d_cat_multi_stim_exp1","2022-4-15","14:6:12","25","75","3","9","10","40","30","120","41","19","[""Asian"",""White""]","No","Female","2015765","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
