"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","response","exp_trial_type","stimulus","view_history","screen_id","angle","radius","distribution","correct","choice","order","angle_a","radius_a","angle_b","radius_b","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","angle_c","radius_c","question_order"
"","","","","","canvas-keyboard-response","938","717066","0.0-12.0-1.185","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","939","720281","0.0-12.0-2.185","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","3205","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","940","720796","0.0-12.0-3.185","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","941","720861","0.0-12.0-4.185","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","942","721371","0.0-12.0-0.186","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","943","721879","0.0-12.0-1.186","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","944","722592","0.0-12.0-2.186","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","703","i","learn","","","learn_trial","13.3333","40","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","945","723103","0.0-12.0-3.186","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","learn_feedback","","","learn_feedback","13.3333","40","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","946","723165","0.0-12.0-4.186","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","947","723678","0.0-12.0-0.187","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","948","724190","0.0-12.0-1.187","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","949","726753","0.0-12.0-2.187","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","2552","i","learn","","","learn_trial","40","90","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","950","727261","0.0-12.0-3.187","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","learn_feedback","","","learn_feedback","40","90","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","951","727322","0.0-12.0-4.187","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","952","727834","0.0-12.0-0.188","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","953","728345","0.0-12.0-1.188","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","954","729208","0.0-12.0-2.188","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","853","i","learn","","","learn_trial","16.6667","60","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","955","729720","0.0-12.0-3.188","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","learn_feedback","","","learn_feedback","16.6667","60","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","956","729781","0.0-12.0-4.188","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","957","730291","0.0-12.0-0.189","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","958","730804","0.0-12.0-1.189","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","959","732343","0.0-12.0-2.189","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1532","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","960","732858","0.0-12.0-3.189","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","961","732918","0.0-12.0-4.189","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","962","733430","0.0-12.0-0.190","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","963","733940","0.0-12.0-1.190","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","964","734840","0.0-12.0-2.190","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","886","i","learn","","","learn_trial","36.6667","120","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","965","735351","0.0-12.0-3.190","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","learn_feedback","","","learn_feedback","36.6667","120","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","966","735410","0.0-12.0-4.190","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","967","735919","0.0-12.0-0.191","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","968","736432","0.0-12.0-1.191","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","969","737256","0.0-12.0-2.191","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","815","i","learn","","","learn_trial","33.3333","30","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","970","737767","0.0-12.0-3.191","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","learn_feedback","","","learn_feedback","33.3333","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","971","737829","0.0-12.0-4.191","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","972","738338","0.0-12.0-0.192","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","973","738853","0.0-12.0-1.192","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","974","739919","0.0-12.0-2.192","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1057","u","learn","","","learn_trial","27.8087","78.1624","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","975","740429","0.0-12.0-3.192","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","learn_feedback","","","learn_feedback","27.8087","78.1624","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","976","740490","0.0-12.0-4.192","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","977","740999","0.0-12.0-0.193","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","978","741510","0.0-12.0-1.193","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","979","742544","0.0-12.0-2.193","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1021","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","980","743054","0.0-12.0-3.193","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","981","743114","0.0-12.0-4.193","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","982","743622","0.0-12.0-0.194","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","983","744136","0.0-12.0-1.194","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","984","745312","0.0-12.0-2.194","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1164","u","learn","","","learn_trial","22.0121","75.8068","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","985","745822","0.0-12.0-3.194","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","learn_feedback","","","learn_feedback","22.0121","75.8068","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","986","745884","0.0-12.0-4.194","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","987","746393","0.0-12.0-0.195","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","988","746908","0.0-12.0-1.195","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","989","747560","0.0-12.0-2.195","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","640","i","learn","","","learn_trial","26.6667","40","out","1","0","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","990","748071","0.0-12.0-3.195","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","learn_feedback","","","learn_feedback","26.6667","40","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","991","748135","0.0-12.0-4.195","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","992","748641","0.0-12.0-0.196","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","993","749151","0.0-12.0-1.196","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","994","750465","0.0-12.0-2.196","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1300","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","995","750980","0.0-12.0-3.196","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","996","751044","0.0-12.0-4.196","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","997","751555","0.0-12.0-0.197","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","998","752064","0.0-12.0-1.197","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","999","753142","0.0-12.0-2.197","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1066","u","learn","","","learn_trial","26.8705","67.9635","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1000","753651","0.0-12.0-3.197","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","learn_feedback","","","learn_feedback","26.8705","67.9635","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1001","753714","0.0-12.0-4.197","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1002","754224","0.0-12.0-0.198","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1003","754734","0.0-12.0-1.198","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1004","756088","0.0-12.0-2.198","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1343","u","learn","","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1005","756597","0.0-12.0-3.198","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","learn_feedback","","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1006","756657","0.0-12.0-4.198","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1007","757166","0.0-12.0-0.199","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1008","757680","0.0-12.0-1.199","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1009","759448","0.0-12.0-2.199","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1756","u","learn","","","learn_trial","20.7574","62.2721","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1010","759960","0.0-12.0-3.199","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","learn_feedback","","","learn_feedback","20.7574","62.2721","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1011","760021","0.0-12.0-4.199","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1012","789441","0.0-13.0-0.0","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","29418","","","","[{""page_index"":0,""viewing_time"":6570},{""page_index"":1,""viewing_time"":14648},{""page_index"":2,""viewing_time"":8199}]","transfer_instructions","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1013","790863","0.0-14.0","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1412","","","","[{""page_index"":0,""viewing_time"":1412}]","Click to begin the second phase of the experiment.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1014","791374","0.0-15.0-0.0","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","ba","25","75","16","49","k","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1015","793951","0.0-15.0-1.0","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","2109","k","transfer","","","transfer_trial","","","","1","a","ba","25","75","16","49","k","filler_easy","binary","a","","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1016","794965","0.0-15.0-2.0","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","k","transfer","","","transfer_feedback","","","","1","a","ba","25","75","16","49","","filler_easy","binary","a","","","","","","","in","out1","","null","null",""
"","","","","","canvas-keyboard-response","1017","795284","0.0-15.0-3.0","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1018","795797","0.0-15.0-0.1","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","acb","25","73","15","48","j","","","","","","","","","","","","","14","101",""
"","","","","","canvas-keyboard-response","1019","798224","0.0-15.0-1.1","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","1961","j","transfer","","","transfer_trial","","","","1","a","acb","25","73","15","48","j","filler_easy","trinary","a","","","","","","","in","out1","out2","14","101",""
"","","","","","canvas-keyboard-response","1020","799236","0.0-15.0-2.1","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","j","transfer","","","transfer_feedback","","","","1","a","acb","25","73","15","48","","filler_easy","trinary","a","","","","","","","in","out1","out2","14","101",""
"","","","","","canvas-keyboard-response","1021","799551","0.0-15.0-3.1","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1022","800059","0.0-15.0-0.2","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","ab","25","84","22","75","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1023","802568","0.0-15.0-1.2","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","2044","k","transfer","","","transfer_trial","","","","1","b","ab","25","84","22","75","jk","attraction","binary","ab","both","90","t","c","","4","","","","null","null",""
"","","","","","canvas-keyboard-response","1024","803081","0.0-15.0-2.2","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","k","transfer","","","transfer_feedback","","","","1","b","ab","25","84","22","75","","attraction","binary","ab","both","","t","c","","4","","","","null","null",""
"","","","","","canvas-keyboard-response","1025","803393","0.0-15.0-3.2","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1026","803906","0.0-15.0-0.3","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","ab","22","75","28","75","jk","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1027","806432","0.0-15.0-1.3","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","2060","j","transfer","","","transfer_trial","","","","1","a","ab","22","75","28","75","jk","attraction","binary","ab","both","180","t","c","","2","","","","null","null",""
"","","","","","canvas-keyboard-response","1028","806944","0.0-15.0-2.3","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","j","transfer","","","transfer_feedback","","","","1","a","ab","22","75","28","75","","attraction","binary","ab","both","","t","c","","2","","","","null","null",""
"","","","","","canvas-keyboard-response","1029","807258","0.0-15.0-3.3","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","1030","807768","0.0-15.0-0.4","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","null","null","","","","fixation","","","","","","bac","29","83","23","52","k","","","","","","","","","","","","","39","97",""
"","","","","","canvas-keyboard-response","1031","811368","0.0-15.0-1.4","2d_cat_multi_stim_exp1","2022-5-4","10:23:43","25","75","3","9","10","40","30","120","87","18","[""White""]","No","Female","2011329","3133","k","transfer","","","transfer_trial","","","","1","a","bac","29","83","23","52","k","filler_sample","trinary","a","","","","","","","in","out1","","39","97",""
