"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","exp_name","date","time","angle_mean_in","radius_mean_in","angle_sd_in","radius_sd_in","angle_min_out","angle_max_out","radius_min_out","radius_max_out","sub_n","age","race","ethnicity","gender","exp_duration","rt","stimulus","response","exp_trial_type","view_history","screen_id","angle","radius","distribution","choice","correct","order","angle_a","radius_a","angle_b","radius_b","angle_c","radius_c","jkl_correct","transfer_trial_type","choice_set","abc_correct","tc_correct","tc_angle","tdc_a","tdc_b","tdc_c","pair","category_a","category_b","category_c","question_order"
"","","","","","canvas-keyboard-response","791","647114","0.0-13.0-3.155","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","792","647175","0.0-13.0-4.155","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","793","647685","0.0-13.0-0.156","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","794","648194","0.0-13.0-1.156","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","795","648882","0.0-13.0-2.156","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","679","","i","learn","","learn_trial","10","30","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","796","649392","0.0-13.0-3.156","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","10","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","797","649451","0.0-13.0-4.156","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","798","649960","0.0-13.0-0.157","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","799","650469","0.0-13.0-1.157","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","800","651306","0.0-13.0-2.157","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","828","","i","learn","","learn_trial","33.3333","110","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","801","651816","0.0-13.0-3.157","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","33.3333","110","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","802","651874","0.0-13.0-4.157","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","803","652382","0.0-13.0-0.158","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","804","652891","0.0-13.0-1.158","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","805","653690","0.0-13.0-2.158","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","788","","u","learn","","learn_trial","27.8087","78.1624","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","806","654199","0.0-13.0-3.158","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","27.8087","78.1624","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","807","654257","0.0-13.0-4.158","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","808","654766","0.0-13.0-0.159","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","809","655275","0.0-13.0-1.159","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","810","655922","0.0-13.0-2.159","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","638","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","811","656432","0.0-13.0-3.159","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","812","656490","0.0-13.0-4.159","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","813","656998","0.0-13.0-0.160","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","814","657508","0.0-13.0-1.160","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","815","658402","0.0-13.0-2.160","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","886","","i","learn","","learn_trial","20","30","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","816","658912","0.0-13.0-3.160","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","20","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","817","658970","0.0-13.0-4.160","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","818","659479","0.0-13.0-0.161","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","819","659988","0.0-13.0-1.161","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","820","661074","0.0-13.0-2.161","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","1076","","i","learn","","learn_trial","33.3333","30","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","821","661583","0.0-13.0-3.161","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","33.3333","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","822","661641","0.0-13.0-4.161","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","823","662153","0.0-13.0-0.162","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","824","662662","0.0-13.0-1.162","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","825","663707","0.0-13.0-2.162","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","1036","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","826","664217","0.0-13.0-3.162","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","827","664275","0.0-13.0-4.162","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","828","664783","0.0-13.0-0.163","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","829","665293","0.0-13.0-1.163","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","830","666034","0.0-13.0-2.163","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","732","","u","learn","","learn_trial","22.1081","77.3943","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","831","666543","0.0-13.0-3.163","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","22.1081","77.3943","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","832","666601","0.0-13.0-4.163","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","833","667110","0.0-13.0-0.164","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","834","667619","0.0-13.0-1.164","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","835","668330","0.0-13.0-2.164","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","702","","i","learn","","learn_trial","26.6667","120","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","836","668840","0.0-13.0-3.164","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","26.6667","120","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","837","668897","0.0-13.0-4.164","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","838","669410","0.0-13.0-0.165","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","839","669919","0.0-13.0-1.165","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","840","670657","0.0-13.0-2.165","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","729","","i","learn","","learn_trial","13.3333","30","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","841","671167","0.0-13.0-3.165","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","13.3333","30","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","842","671225","0.0-13.0-4.165","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","843","671734","0.0-13.0-0.166","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","844","672243","0.0-13.0-1.166","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","845","673626","0.0-13.0-2.166","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","1374","","u","learn","","learn_trial","23.8209","83.2757","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","846","674135","0.0-13.0-3.166","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","23.8209","83.2757","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","847","674193","0.0-13.0-4.166","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","848","674702","0.0-13.0-0.167","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","849","675210","0.0-13.0-1.167","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","850","677041","0.0-13.0-2.167","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","1823","","i","learn","","learn_trial","13.3333","90","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","851","677551","0.0-13.0-3.167","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","13.3333","90","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","852","677610","0.0-13.0-4.167","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","853","678119","0.0-13.0-0.168","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","854","678630","0.0-13.0-1.168","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","855","679458","0.0-13.0-2.168","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","817","","i","learn","","learn_trial","40","60","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","856","679967","0.0-13.0-3.168","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","40","60","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","857","680026","0.0-13.0-4.168","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","858","680536","0.0-13.0-0.169","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","859","681044","0.0-13.0-1.169","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","860","681721","0.0-13.0-2.169","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","668","","u","learn","","learn_trial","27.2592","80.9214","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","861","682232","0.0-13.0-3.169","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","27.2592","80.9214","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","862","682291","0.0-13.0-4.169","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","863","682799","0.0-13.0-0.170","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","864","683308","0.0-13.0-1.170","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","865","684322","0.0-13.0-2.170","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","1005","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","866","684833","0.0-13.0-3.170","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","867","684891","0.0-13.0-4.170","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","868","685399","0.0-13.0-0.171","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","869","685908","0.0-13.0-1.171","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","870","686818","0.0-13.0-2.171","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","898","","i","learn","","learn_trial","36.6667","40","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","871","687327","0.0-13.0-3.171","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","36.6667","40","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","872","687385","0.0-13.0-4.171","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","873","687895","0.0-13.0-0.172","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","874","688404","0.0-13.0-1.172","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","875","690330","0.0-13.0-2.172","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","1917","","i","learn","","learn_trial","26.6667","40","out","0","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","876","690839","0.0-13.0-3.172","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","26.6667","40","out","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","877","690898","0.0-13.0-4.172","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","878","691407","0.0-13.0-0.173","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","879","691916","0.0-13.0-1.173","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","880","692642","0.0-13.0-2.173","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","716","","u","learn","","learn_trial","25","75","in","1","1","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","881","693151","0.0-13.0-3.173","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","learn_feedback","","learn_feedback","25","75","in","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","882","693209","0.0-13.0-4.173","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","clear_screen","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","canvas-keyboard-response","883","693718","0.0-13.0-0.174","2d_cat_multi_stim_exp1","2022-4-4","12:5:54","25","75","3","9","10","40","30","120","10","19","[""Black or African-American""]","No","Female","2111142","null","","null","","","fixation","","","","","","","","","","","","","","","","","","","","","","","","","",""
