date,sub_n,trial_type,trial_num,line_len,distribution,jnds,key_choice,yn_choice,correct,rt
20211007,127,learn,100,318.7615,out,15.45,i,NO,TRUE,1486
20211007,127,learn,101,383.8815,out,19.26,i,NO,TRUE,1262
20211007,127,learn,102,381.2683,out,19.12,i,NO,TRUE,1260
20211007,127,learn,103,354.016,in,17.6,i,NO,FALSE,926
20211007,127,learn,104,215.6451,out,7.44,u,YES,FALSE,800
20211007,127,learn,105,179.6767,out,3.7,i,NO,TRUE,1086
20211007,127,learn,106,324.5682,in,15.82,i,NO,FALSE,1150
20211007,127,learn,107,270.9602,in,12.12,u,YES,TRUE,782
20211007,127,learn,108,241.7256,in,9.78,u,YES,TRUE,700
20211007,127,learn,109,196.841,out,5.57,i,NO,TRUE,1046
20211007,127,learn,110,228.0906,out,8.59,i,NO,TRUE,940
20211007,127,learn,111,266.7626,out,11.8,u,YES,FALSE,1230
20211007,127,learn,112,264.3011,in,11.61,i,NO,FALSE,2832
20211007,127,learn,113,440.9352,out,22.1,i,NO,TRUE,1280
20211007,127,learn,114,206.4815,out,6.55,i,NO,TRUE,1840
20211007,127,learn,115,177.9319,out,3.5,i,NO,TRUE,658
20211007,127,learn,116,284.5082,out,13.12,u,YES,FALSE,662
20211007,127,learn,117,301.663,in,14.32,i,NO,FALSE,1064
20211007,127,learn,118,243.7389,in,9.95,u,YES,TRUE,902
20211007,127,learn,119,290.1153,in,13.52,i,NO,FALSE,808
20211007,127,learn,120,183.2177,out,4.1,i,NO,TRUE,1162
20211007,127,learn,121,356.0948,in,17.72,u,YES,TRUE,1548
20211007,127,learn,122,246.0089,in,10.14,u,YES,TRUE,744
20211007,127,learn,123,309.2634,out,14.83,u,YES,FALSE,874
20211007,127,learn,124,238.6785,out,9.52,u,YES,FALSE,780
20211007,127,learn,125,302.3998,out,14.37,u,YES,FALSE,1358
20211007,127,learn,126,314.8971,in,15.2,i,NO,FALSE,840
20211007,127,learn,127,278.7375,in,12.7,u,YES,TRUE,1112
20211007,127,learn,128,274.8213,out,12.41,u,YES,FALSE,844
20211007,127,learn,129,325.361,out,15.87,i,NO,TRUE,684
20211007,127,learn,130,261.6069,in,11.4,i,NO,FALSE,574
20211007,127,learn,131,150.8808,out,0.12,i,NO,TRUE,1348
20211007,127,learn,132,289.5496,in,13.48,u,YES,TRUE,994
20211007,127,learn,133,196.2656,in,5.51,i,NO,FALSE,844
20211007,127,learn,134,433.4695,out,21.75,i,NO,TRUE,848
20211007,127,learn,135,327.7509,in,16.02,i,NO,FALSE,1460
20211007,127,learn,136,259.6994,in,11.25,i,NO,FALSE,1232
20211007,127,learn,137,242.6709,in,9.86,u,YES,TRUE,672
20211007,127,learn,138,305.9616,in,14.61,i,NO,FALSE,896
20211007,127,learn,139,185.4662,out,4.35,i,NO,TRUE,1954
20211007,127,learn,140,280.511,in,12.83,u,YES,TRUE,1596
20211007,127,learn,141,235.0957,in,9.21,i,NO,FALSE,1634
20211007,127,learn,142,315.0507,in,15.21,u,YES,TRUE,1784
20211007,127,learn,143,248.5424,in,10.35,u,YES,TRUE,1194
20211007,127,learn,144,212.3044,in,7.12,u,YES,TRUE,1302
20211007,127,learn,145,223.5732,in,8.18,u,YES,TRUE,1114
20211007,127,learn,146,389.5417,in,19.56,i,NO,FALSE,1214
20211007,127,learn,147,306.8586,out,14.67,i,NO,TRUE,2106
20211007,127,learn,148,414.4426,out,20.83,i,NO,TRUE,1084
20211007,127,learn,149,343.8027,out,17,u,YES,FALSE,3214
20211007,127,learn,150,297.2797,in,14.02,u,YES,TRUE,1452
20211007,127,learn,151,244.931,out,10.05,u,YES,FALSE,870
20211007,127,learn,152,372.443,in,18.64,u,YES,TRUE,1372
20211007,127,learn,153,235.555,in,9.25,u,YES,TRUE,1138
20211007,127,learn,154,219.1453,in,7.77,u,YES,TRUE,1364
20211007,127,learn,155,354.5346,in,17.63,i,NO,FALSE,1408
20211007,127,learn,156,286.0393,in,13.23,u,YES,TRUE,1570
20211007,127,learn,157,338.8071,out,16.7,u,YES,FALSE,1166
20211007,127,learn,158,228.6477,in,8.64,u,YES,TRUE,1266
20211007,127,learn,159,271.7546,in,12.18,u,YES,TRUE,1062
20211007,127,learn,160,260.715,in,11.33,u,YES,TRUE,974
20211007,127,learn,161,351.2632,out,17.44,i,NO,TRUE,1594
20211007,127,learn,162,169.8728,out,2.55,u,YES,FALSE,1240
20211007,127,learn,163,219.6805,in,7.82,u,YES,TRUE,2430
20211007,127,learn,164,204.3767,out,6.34,u,YES,FALSE,778
20211007,127,learn,165,214.9099,out,7.37,u,YES,FALSE,1132
20211007,127,learn,166,356.0948,in,17.72,u,YES,TRUE,1032
20211007,127,learn,167,352.1211,out,17.49,u,YES,FALSE,842
20211007,127,learn,168,172.2094,out,2.83,u,YES,FALSE,1034
20211007,127,learn,169,260.715,in,11.33,u,YES,TRUE,944
20211007,127,learn,170,242.9078,in,9.88,u,YES,TRUE,796
20211007,127,learn,171,170.787,out,2.66,u,YES,FALSE,1426
20211007,127,learn,172,162.972,out,1.7,i,NO,TRUE,1814
20211007,127,learn,173,197.4181,in,5.63,u,YES,TRUE,1284
20211007,127,learn,174,196.3614,in,5.52,i,NO,FALSE,776
20211007,127,learn,175,300.928,out,14.27,u,YES,FALSE,1202
20211007,127,learn,176,158.6569,out,1.15,i,NO,TRUE,400
20211007,127,learn,177,258.8139,in,11.18,u,YES,TRUE,306
20211007,127,learn,178,274.6873,out,12.4,i,NO,TRUE,130
20211007,127,learn,179,251.8382,in,10.62,u,YES,TRUE,222
20211007,127,learn,180,391.0651,out,19.64,i,NO,TRUE,340
20211007,127,learn,181,205.4765,in,6.45,u,YES,TRUE,248
20211007,127,learn,182,278.0583,in,12.65,i,NO,FALSE,344
20211007,127,learn,183,237.6328,in,9.43,u,YES,TRUE,1076
20211007,127,learn,184,261.0969,out,11.36,u,YES,FALSE,686
20211007,127,learn,185,306.8586,in,14.67,i,NO,FALSE,354
20211007,127,learn,186,204.8759,out,6.39,u,YES,FALSE,374
20211007,127,learn,187,234.4085,out,9.15,u,YES,FALSE,624
20211007,127,learn,188,176.8932,out,3.38,u,YES,FALSE,656
20211007,127,learn,189,211.2711,out,7.02,u,YES,FALSE,598
20211007,127,learn,190,378.8576,out,18.99,i,NO,TRUE,352
20211007,127,learn,191,213.0308,in,7.19,u,YES,TRUE,766
20211007,127,learn,192,217.0172,out,7.57,i,NO,TRUE,542
20211007,127,learn,193,304.3239,in,14.5,u,YES,TRUE,392
20211007,127,learn,194,281.4707,in,12.9,i,NO,FALSE,362
20211007,127,learn,195,186.2824,in,4.44,u,YES,TRUE,322
20211007,127,learn,196,272.5513,out,12.24,i,NO,TRUE,422
20211007,127,learn,197,249.3927,out,10.42,u,YES,FALSE,458
20211007,127,learn,198,245.4095,in,10.09,i,NO,FALSE,358
20211007,127,learn,199,268.8532,in,11.96,u,YES,TRUE,676
20211007,127,learn,200,370.2688,out,18.52,i,NO,TRUE,800
20211007,128,learn,1,319.0728,in,15.47,u,YES,TRUE,2860
20211007,128,learn,2,303.4343,in,14.44,u,YES,TRUE,2461
20211007,128,learn,3,176.8932,out,3.38,u,YES,FALSE,1673
20211007,128,learn,4,204.3767,out,6.34,u,YES,FALSE,2959
20211007,128,learn,5,188.2927,out,4.66,i,NO,TRUE,1428
20211007,128,learn,6,196.3614,in,5.52,i,NO,FALSE,1170
20211007,128,learn,7,197.1294,out,5.6,u,YES,FALSE,1718
20211007,128,learn,8,348.1918,out,17.26,i,NO,TRUE,2378
20211007,128,learn,9,343.8027,out,17,i,NO,TRUE,1234
20211007,128,learn,10,270.9602,in,12.12,u,YES,TRUE,2088
20211007,128,learn,11,425.0919,out,21.35,i,NO,TRUE,1167
20211007,128,learn,12,217.0172,out,7.57,u,YES,FALSE,985
20211007,128,learn,13,193.6971,in,5.24,u,YES,TRUE,2549
20211007,128,learn,14,266.7626,out,11.8,i,NO,TRUE,1862
20211007,128,learn,15,160.2908,out,1.36,i,NO,TRUE,1066
20211007,128,learn,16,223.5732,in,8.18,u,YES,TRUE,1865
20211007,128,learn,17,315.3583,out,15.23,i,NO,TRUE,913
20211007,128,learn,18,258.5615,in,11.16,i,NO,FALSE,1303
20211007,128,learn,19,268.0673,out,11.9,i,NO,TRUE,2094
20211007,128,learn,20,325.361,out,15.87,i,NO,TRUE,1577
20211007,128,learn,21,294.3929,in,13.82,i,NO,FALSE,1753
20211007,128,learn,22,367.2103,out,18.35,i,NO,TRUE,1153
20211007,128,learn,23,338.1466,out,16.66,i,NO,TRUE,660
20211007,128,learn,24,231.4537,in,8.89,u,YES,TRUE,625
20211007,128,learn,25,308.8111,in,14.8,u,YES,TRUE,1301
20211007,128,learn,26,427.3794,out,21.46,i,NO,TRUE,497
20211007,128,learn,27,346.6662,in,17.17,i,NO,FALSE,779
20211007,128,learn,28,282.8474,out,13,u,YES,FALSE,1324
20211007,128,learn,29,196.841,out,5.57,i,NO,TRUE,1536
20211007,128,learn,30,328.3911,out,16.06,u,YES,FALSE,2664
20211007,128,learn,31,241.019,in,9.72,u,YES,TRUE,2605
20211007,128,learn,32,219.6805,in,7.82,u,YES,TRUE,1379
20211007,128,learn,33,316.5916,out,15.31,u,YES,FALSE,1368
20211007,128,learn,34,223.5732,in,8.18,u,YES,TRUE,3802
20211007,128,learn,35,383.8815,out,19.26,i,NO,TRUE,680
20211007,128,learn,36,414.0384,out,20.81,i,NO,TRUE,607
20211007,128,learn,37,281.4707,in,12.9,u,YES,TRUE,1070
20211007,128,learn,38,170.5372,in,2.63,u,YES,TRUE,1301
20211007,128,learn,39,183.2177,out,4.1,u,YES,FALSE,769
20211007,128,learn,40,155.8185,out,0.78,u,YES,FALSE,3632
20211007,128,learn,41,157.5,out,1,u,YES,FALSE,2318
20211007,128,learn,42,242.9078,in,9.88,u,YES,TRUE,3150
20211007,128,learn,43,260.5878,in,11.32,u,YES,TRUE,1722
20211007,128,learn,44,335.8447,out,16.52,i,NO,TRUE,706
20211007,128,learn,45,211.2711,out,7.02,u,YES,FALSE,1618
20211007,128,learn,46,356.0948,in,17.72,i,NO,FALSE,833
20211007,128,learn,47,160.4473,out,1.38,u,YES,FALSE,2614
20211007,128,learn,48,157.3464,out,0.98,u,YES,FALSE,3441
20211007,128,learn,49,278.0583,in,12.65,u,YES,TRUE,4905
20211007,128,learn,50,261.6069,in,11.4,u,YES,TRUE,2195
20211007,128,learn,51,228.0906,out,8.59,i,NO,TRUE,5782
20211007,128,learn,52,354.016,in,17.6,i,NO,FALSE,3733
20211007,128,learn,53,380.8964,out,19.1,i,NO,TRUE,5049
20211007,128,learn,54,268.8532,in,11.96,u,YES,TRUE,786
20211007,128,learn,55,215.1197,in,7.39,i,NO,FALSE,3102
20211007,128,learn,56,162.972,out,1.7,i,NO,TRUE,4112
20211007,128,learn,57,402.0934,out,20.21,i,NO,TRUE,1102
20211007,128,learn,58,426.7543,out,21.43,i,NO,TRUE,781
20211007,128,learn,59,292.6743,out,13.7,u,YES,FALSE,552
20211007,128,learn,60,259.6994,in,11.25,u,YES,TRUE,1364
20211007,128,learn,61,302.2523,out,14.36,i,NO,TRUE,4517
20211007,128,learn,62,223.4641,out,8.17,u,YES,FALSE,4654
20211007,128,learn,63,302.5474,in,14.38,u,YES,TRUE,2549
20211007,128,learn,64,233.8373,in,9.1,i,NO,FALSE,4204
20211007,128,learn,65,288.4217,in,13.4,u,YES,TRUE,4590
20211007,128,learn,66,242.6709,in,9.86,i,NO,FALSE,3927
20211007,128,learn,67,188.2927,out,4.66,u,YES,FALSE,4042
20211007,128,learn,68,381.2683,out,19.12,i,NO,TRUE,997
20211007,128,learn,69,351.4346,in,17.45,u,YES,TRUE,2378
20211007,128,learn,70,206.4815,out,6.55,i,NO,TRUE,482
20211007,128,learn,71,219.6805,in,7.82,u,YES,TRUE,518
20211007,128,learn,72,196.2656,in,5.51,i,NO,FALSE,357
20211007,128,learn,73,242.5526,in,9.85,u,YES,TRUE,1153
20211007,128,learn,74,254.3077,in,10.82,i,NO,FALSE,792
20211007,128,learn,75,338.8071,out,16.7,u,YES,FALSE,3268
20211007,128,learn,76,372.443,in,18.64,i,NO,FALSE,2025
20211007,128,learn,77,215.1197,in,7.39,u,YES,TRUE,3708
20211007,128,learn,78,327.7509,in,16.02,u,YES,TRUE,5957
20211007,128,learn,79,204.9759,in,6.4,i,NO,FALSE,3516
20211007,128,learn,80,248.5424,in,10.35,u,YES,TRUE,1644
20211007,128,learn,81,212.3044,in,7.12,i,NO,FALSE,2553
20211007,128,learn,82,197.4181,in,5.63,i,NO,FALSE,4208
20211007,128,learn,83,238.6785,out,9.52,u,YES,FALSE,939
20211007,128,learn,84,440.9352,out,22.1,i,NO,TRUE,1163
20211007,128,learn,85,304.3239,in,14.5,u,YES,TRUE,987
20211007,128,learn,86,228.4247,out,8.62,u,YES,FALSE,3074
20211007,128,learn,87,441.7966,out,22.14,i,NO,TRUE,2296
20211007,128,learn,88,280.511,in,12.83,u,YES,TRUE,673
20211007,128,learn,89,172.2094,out,2.83,i,NO,TRUE,1198
20211007,128,learn,90,286.1789,in,13.24,u,YES,TRUE,1648
20211007,128,learn,91,219.1453,in,7.77,u,YES,TRUE,2196
20211007,128,learn,92,318.7615,out,15.45,i,NO,TRUE,1663
20211007,128,learn,93,177.9319,out,3.5,i,NO,TRUE,2695
20211007,128,learn,94,284.5082,out,13.12,u,YES,FALSE,1084
20211007,128,learn,95,150.8808,out,0.12,i,NO,TRUE,6673
20211007,128,learn,96,319.8521,in,15.52,i,NO,FALSE,3480
20211007,128,learn,97,217.0172,out,7.57,u,YES,FALSE,1936
20211007,128,learn,98,189.1213,out,4.75,u,YES,FALSE,3379
20211007,128,learn,99,433.4695,out,21.75,i,NO,TRUE,1221
20211007,128,learn,100,225.3253,in,8.34,u,YES,TRUE,3585
20211007,128,learn,101,389.5417,in,19.56,i,NO,FALSE,1262
20211007,128,learn,102,356.0948,in,17.72,i,NO,FALSE,1301
20211007,128,learn,103,179.0641,in,3.63,i,NO,FALSE,1724
20211007,128,learn,104,237.6328,in,9.43,u,YES,TRUE,4727
20211007,128,learn,105,160.7608,out,1.42,i,NO,TRUE,897
20211007,128,learn,106,256.4258,out,10.99,u,YES,FALSE,1578
20211007,128,learn,107,153.0308,out,0.41,i,NO,TRUE,3136
20211007,128,learn,108,262.5019,in,11.47,u,YES,TRUE,5106
20211007,128,learn,109,189.4907,out,4.79,u,YES,FALSE,8034
20211007,128,learn,110,205.4765,in,6.45,i,NO,FALSE,1780
20211007,128,learn,111,297.2797,in,14.02,u,YES,TRUE,1282
20211007,128,learn,112,255.801,out,10.94,u,YES,FALSE,714
20211007,128,learn,113,354.5346,in,17.63,i,NO,FALSE,768
20211007,128,learn,114,290.1153,in,13.52,u,YES,TRUE,953
20211007,128,learn,115,301.663,in,14.32,u,YES,TRUE,1511
20211007,128,learn,116,245.4095,in,10.09,i,NO,FALSE,1652
20211007,128,learn,117,214.2817,out,7.31,u,YES,FALSE,1870
20211007,128,learn,118,287.8593,in,13.36,u,YES,TRUE,2966
20211007,128,learn,119,367.7482,out,18.38,u,YES,FALSE,4418
20211007,128,learn,120,300.928,out,14.27,u,YES,FALSE,1274
20211007,128,learn,121,185.4662,out,4.35,u,YES,FALSE,2878
20211007,128,learn,122,215.6451,out,7.44,u,YES,FALSE,6353
20211007,128,learn,123,274.6873,out,12.4,u,YES,FALSE,13840
20211007,128,learn,124,235.0957,in,9.21,i,NO,FALSE,1634
20211007,128,learn,125,189.3983,in,4.78,i,NO,FALSE,1602
20211007,128,learn,126,370.2688,out,18.52,i,NO,TRUE,1113
20211007,128,learn,127,261.0969,out,11.36,u,YES,FALSE,5450
20211007,128,learn,128,251.8382,in,10.62,i,NO,FALSE,5345
20211007,128,learn,129,170.787,out,2.66,u,YES,FALSE,1730
20211007,128,learn,130,259.5727,in,11.24,u,YES,TRUE,3460
20211007,128,learn,131,269.5099,in,12.01,u,YES,TRUE,3649
20211007,128,learn,132,242.9078,in,9.88,u,YES,TRUE,3068
20211007,128,learn,133,169.8728,out,2.55,i,NO,TRUE,897
20211007,128,learn,134,235.4401,in,9.24,u,YES,TRUE,8334
20211007,128,learn,135,235.555,in,9.25,i,NO,FALSE,2918
20211007,128,learn,136,219.1453,in,7.77,u,YES,TRUE,7693
20211007,128,learn,137,275.2239,in,12.44,i,NO,FALSE,1039
20211007,128,learn,138,378.8576,out,18.99,i,NO,TRUE,1134
20211007,128,learn,139,234.4085,out,9.15,u,YES,FALSE,681
20211007,128,learn,140,397.6065,in,19.98,i,NO,FALSE,812
20211007,128,learn,141,273.0837,out,12.28,u,YES,FALSE,1101
20211007,128,learn,142,233.9515,in,9.11,u,YES,TRUE,1114
20211007,128,learn,143,186.3733,out,4.45,u,YES,FALSE,2494
20211007,128,learn,144,306.8586,out,14.67,u,YES,FALSE,1513
20211007,128,learn,145,186.2824,in,4.44,u,YES,TRUE,17489
20211007,128,learn,146,232.019,in,8.94,i,NO,FALSE,1158
20211007,128,learn,147,286.0393,in,13.23,u,YES,TRUE,1203
20211007,128,learn,148,173.1362,out,2.94,i,NO,TRUE,1217
20211007,128,learn,149,391.0651,out,19.64,i,NO,TRUE,1470
20211007,128,learn,150,264.3011,in,11.61,u,YES,TRUE,993
20211007,128,learn,151,214.9099,out,7.37,u,YES,FALSE,633
20211007,128,learn,152,249.3927,out,10.42,u,YES,FALSE,847
20211007,128,learn,153,314.8971,in,15.2,u,YES,TRUE,2001
20211007,128,learn,154,243.7389,in,9.95,i,NO,FALSE,769
20211007,128,learn,155,241.7256,in,9.78,u,YES,TRUE,913
20211007,128,learn,156,259.5727,in,11.24,u,YES,TRUE,1337
20211007,128,learn,157,179.6767,out,3.7,i,NO,TRUE,635
20211007,128,learn,158,258.8139,in,11.18,u,YES,TRUE,529
20211007,128,learn,159,278.7375,in,12.7,u,YES,TRUE,726
20211007,128,learn,160,274.8213,out,12.41,u,YES,FALSE,623
20211007,128,learn,161,246.0089,in,10.14,u,YES,TRUE,1320
20211007,128,learn,162,243.0264,out,9.89,i,NO,TRUE,482
20211007,128,learn,163,271.7546,in,12.18,i,NO,FALSE,605
20211007,128,learn,164,199.354,out,5.83,i,NO,TRUE,1975
20211007,128,learn,165,309.2634,out,14.83,u,YES,FALSE,2005
20211007,128,learn,166,304.621,out,14.52,i,NO,TRUE,3001
20211007,128,learn,167,306.8586,in,14.67,i,NO,FALSE,895
20211007,128,learn,168,315.0507,in,15.21,u,YES,TRUE,791
20211007,128,learn,169,213.0308,in,7.19,i,NO,FALSE,881
20211007,128,learn,170,395.4783,out,19.87,i,NO,TRUE,913
20211007,128,learn,171,228.6477,in,8.64,i,NO,FALSE,1441
20211007,128,learn,172,302.3998,out,14.37,u,YES,FALSE,3992
20211007,128,learn,173,272.5513,out,12.24,i,NO,TRUE,829
20211007,128,learn,174,224.886,in,8.3,u,YES,TRUE,4496
20211007,128,learn,175,414.4426,out,20.83,i,NO,TRUE,1003
20211007,128,learn,176,260.715,in,11.33,u,YES,TRUE,2118
20211007,128,learn,177,244.931,out,10.05,u,YES,FALSE,1892
20211007,128,learn,178,234.2942,in,9.14,u,YES,TRUE,1218
20211007,128,learn,179,226.0962,in,8.41,i,NO,FALSE,567
20211007,128,learn,180,289.5496,in,13.48,u,YES,TRUE,1016
20211007,128,learn,181,305.9616,in,14.61,u,YES,TRUE,759
20211007,128,learn,182,158.6569,out,1.15,i,NO,TRUE,666
20211007,128,learn,183,198.8682,in,5.78,u,YES,TRUE,607
20211007,128,learn,184,431.9916,out,21.68,i,NO,TRUE,754
20211007,128,learn,185,324.5682,in,15.82,u,YES,TRUE,838
20211007,128,learn,186,282.5715,out,12.98,i,NO,TRUE,618
20211007,128,learn,187,204.8759,out,6.39,i,NO,TRUE,2254
20211007,128,learn,188,351.2632,out,17.44,i,NO,TRUE,1198
20211007,128,learn,189,433.4695,out,21.75,i,NO,TRUE,810
20211007,128,learn,190,260.715,in,11.33,u,YES,TRUE,450
20211007,128,learn,191,340.7966,out,16.82,i,NO,TRUE,2102
20211007,128,learn,192,286.8779,in,13.29,u,YES,TRUE,846
20211007,128,learn,193,240.0801,out,9.64,i,NO,TRUE,570
20211007,128,learn,194,226.3169,out,8.43,i,NO,TRUE,781
20211007,128,learn,195,269.773,in,12.03,u,YES,TRUE,932
20211007,128,learn,196,257.4286,out,11.07,u,YES,FALSE,707
20211007,128,learn,197,352.1211,out,17.49,u,YES,FALSE,1412
20211007,128,learn,198,316.4372,in,15.3,i,NO,FALSE,591
20211007,128,learn,199,235.3252,out,9.23,u,YES,FALSE,1721
20211007,128,learn,200,292.2463,in,13.67,u,YES,TRUE,511
20211007,129,learn,1,414.0384,out,20.81,i,NO,TRUE,3650
20211007,129,learn,2,257.4286,out,11.07,u,YES,FALSE,1528
20211007,129,learn,3,219.6805,in,7.82,u,YES,TRUE,2220
20211007,129,learn,4,170.5372,in,2.63,u,YES,TRUE,1144
20211007,129,learn,5,275.2239,in,12.44,i,NO,FALSE,1842
20211007,129,learn,6,290.1153,in,13.52,i,NO,FALSE,2308
20211007,129,learn,7,217.0172,out,7.57,u,YES,FALSE,1346
20211007,129,learn,8,241.019,in,9.72,u,YES,TRUE,1728
20211007,129,learn,9,271.7546,in,12.18,i,NO,FALSE,1388
20211007,129,learn,10,242.6709,in,9.86,u,YES,TRUE,1338
20211007,129,learn,11,232.019,in,8.94,u,YES,TRUE,1086
20211007,129,learn,12,281.4707,in,12.9,i,NO,FALSE,2084
20211007,129,learn,13,214.9099,out,7.37,u,YES,FALSE,750
20211007,129,learn,14,426.7543,out,21.43,i,NO,TRUE,1508
20211007,129,learn,15,160.2908,out,1.36,u,YES,FALSE,1444
20211007,129,learn,16,338.1466,out,16.66,i,NO,TRUE,2318
20211007,129,learn,17,354.016,in,17.6,i,NO,FALSE,1818
20211007,129,learn,18,262.5019,in,11.47,u,YES,TRUE,1134
20211007,129,learn,19,297.2797,in,14.02,u,YES,TRUE,782
20211007,129,learn,20,328.3911,out,16.06,u,YES,FALSE,1022
20211007,129,learn,21,237.6328,in,9.43,u,YES,TRUE,1116
20211007,129,learn,22,235.555,in,9.25,i,NO,FALSE,1582
20211007,129,learn,23,351.2632,out,17.44,u,YES,FALSE,1572
20211007,129,learn,24,188.2927,out,4.66,u,YES,FALSE,1262
20211007,129,learn,25,179.0641,in,3.63,u,YES,TRUE,1164
20211007,129,learn,26,427.3794,out,21.46,i,NO,TRUE,984
20211007,129,learn,27,157.3464,out,0.98,i,NO,TRUE,1912
20211007,129,learn,28,266.7626,out,11.8,u,YES,FALSE,1064
20211007,129,learn,29,294.3929,in,13.82,u,YES,TRUE,1308
20211007,129,learn,30,259.6994,in,11.25,i,NO,FALSE,2634
20211007,129,learn,31,292.2463,in,13.67,u,YES,TRUE,1128
20211007,129,learn,32,268.0673,out,11.9,u,YES,FALSE,1246
20211007,129,learn,33,391.0651,out,19.64,i,NO,TRUE,1490
20211007,129,learn,34,305.9616,in,14.61,u,YES,TRUE,1818
20211007,129,learn,35,205.4765,in,6.45,u,YES,TRUE,1152
20211007,129,learn,36,282.8474,out,13,i,NO,TRUE,1434
20211007,129,learn,37,264.3011,in,11.61,i,NO,FALSE,2418
20211007,129,learn,38,395.4783,out,19.87,u,YES,FALSE,1270
20211007,129,learn,39,288.4217,in,13.4,u,YES,TRUE,1436
20211007,129,learn,40,397.6065,in,19.98,i,NO,FALSE,1154
20211007,129,learn,41,150.8808,out,0.12,i,NO,TRUE,1352
20211007,129,learn,42,196.2656,in,5.51,u,YES,TRUE,1800
20211007,129,learn,43,325.361,out,15.87,u,YES,FALSE,1516
20211007,129,learn,44,284.5082,out,13.12,u,YES,FALSE,1038
20211007,129,learn,45,235.3252,out,9.23,u,YES,FALSE,1172
20211007,129,learn,46,189.4907,out,4.79,u,YES,FALSE,1440
20211007,129,learn,47,338.8071,out,16.7,i,NO,TRUE,952
20211007,129,learn,48,193.6971,in,5.24,u,YES,TRUE,1258
20211007,129,learn,49,273.0837,out,12.28,i,NO,TRUE,1924
20211007,129,learn,50,225.3253,in,8.34,u,YES,TRUE,1202
20211007,129,learn,51,289.5496,in,13.48,i,NO,FALSE,1102
20211007,129,learn,52,260.715,in,11.33,u,YES,TRUE,1838
20211007,129,learn,53,242.9078,in,9.88,i,NO,FALSE,1506
20211007,129,learn,54,242.9078,in,9.88,u,YES,TRUE,1066
20211007,129,learn,55,196.3614,in,5.52,i,NO,FALSE,1714
20211007,129,learn,56,234.4085,out,9.15,u,YES,FALSE,956
20211007,129,learn,57,315.3583,out,15.23,i,NO,TRUE,2962
20211007,129,learn,58,324.5682,in,15.82,u,YES,TRUE,2726
20211007,129,learn,59,173.1362,out,2.94,u,YES,FALSE,2556
20211007,129,learn,60,206.4815,out,6.55,u,YES,FALSE,1144
20211007,129,learn,61,309.2634,out,14.83,u,YES,FALSE,1288
20211007,129,learn,62,226.3169,out,8.43,u,YES,FALSE,816
20211007,129,learn,63,280.511,in,12.83,i,NO,FALSE,2108
20211007,129,learn,64,286.8779,in,13.29,u,YES,TRUE,1244
20211007,129,learn,65,268.8532,in,11.96,u,YES,TRUE,984
20211007,129,learn,66,198.8682,in,5.78,i,NO,FALSE,1266
20211007,129,learn,67,301.663,in,14.32,u,YES,TRUE,1582
20211007,129,learn,68,215.1197,in,7.39,i,NO,FALSE,1052
20211007,129,learn,69,381.2683,out,19.12,i,NO,TRUE,1178
20211007,129,learn,70,274.8213,out,12.41,u,YES,FALSE,2452
20211007,129,learn,71,315.0507,in,15.21,u,YES,TRUE,1818
20211007,129,learn,72,199.354,out,5.83,u,YES,FALSE,1452
20211007,129,learn,73,169.8728,out,2.55,u,YES,FALSE,906
20211007,129,learn,74,185.4662,out,4.35,u,YES,FALSE,1460
20211007,129,learn,75,356.0948,in,17.72,i,NO,FALSE,1148
20211007,129,learn,76,226.0962,in,8.41,u,YES,TRUE,1624
20211007,129,learn,77,372.443,in,18.64,i,NO,FALSE,1426
20211007,129,learn,78,228.0906,out,8.59,u,YES,FALSE,1006
20211007,129,learn,79,316.4372,in,15.3,i,NO,FALSE,1780
20211007,129,learn,80,274.6873,out,12.4,u,YES,FALSE,994
20211007,129,learn,81,172.2094,out,2.83,u,YES,FALSE,984
20211007,129,learn,82,228.6477,in,8.64,i,NO,FALSE,862
20211007,129,learn,83,224.886,in,8.3,i,NO,FALSE,1664
20211007,129,learn,84,340.7966,out,16.82,i,NO,TRUE,1178
20211007,129,learn,85,367.7482,out,18.38,i,NO,TRUE,1642
20211007,129,learn,86,304.621,out,14.52,u,YES,FALSE,2868
20211007,129,learn,87,261.0969,out,11.36,i,NO,TRUE,1310
20211007,129,learn,88,219.1453,in,7.77,i,NO,FALSE,2038
20211007,129,learn,89,259.5727,in,11.24,u,YES,TRUE,1714
20211007,129,learn,90,246.0089,in,10.14,u,YES,TRUE,1476
20211007,129,learn,91,300.928,out,14.27,i,NO,TRUE,1412
20211007,129,learn,92,346.6662,in,17.17,i,NO,FALSE,2064
20211007,129,learn,93,176.8932,out,3.38,u,YES,FALSE,1482
20211007,129,learn,94,214.2817,out,7.31,u,YES,FALSE,916
20211007,129,learn,95,425.0919,out,21.35,i,NO,TRUE,1252
20211007,129,learn,96,343.8027,out,17,u,YES,FALSE,1752
20211007,129,learn,97,286.0393,in,13.23,u,YES,TRUE,2310
20211007,129,learn,98,316.5916,out,15.31,i,NO,TRUE,978
20211007,129,learn,99,240.0801,out,9.64,u,YES,FALSE,882
20211007,129,learn,100,433.4695,out,21.75,i,NO,TRUE,882
20211007,129,learn,101,242.5526,in,9.85,u,YES,TRUE,1214
20211007,129,learn,102,235.4401,in,9.24,i,NO,FALSE,1542
20211007,129,learn,103,189.1213,out,4.75,u,YES,FALSE,1308
