sub_n,trial_num,line1,line2,line3,trial_type,choice_set,target,decoy,competitor,choice
171,223,323.4616,208.5062,198.5774,attraction,trinary,198.5774,208.5062,323.4616,198.5774
172,223,242.6959,241.408,152.1939,filler_easy,trinary,NA,NA,NA,152.1939
173,223,198.5774,339.6347,208.5062,attraction,trinary,198.5774,208.5062,339.6347,339.6347
175,223,244.5596,239.1983,162.523,filler_easy,trinary,NA,NA,NA,162.523
176,223,356.6164,218.9315,208.5062,attraction,trinary,208.5062,218.9315,356.6164,356.6164
177,223,339.6347,208.5062,NA,attraction,binary,208.5062,NA,339.6347,208.5062
178,223,298.9549791075471,312.1073719947731,258.9945053881198,filler_sample,trinary,NA,NA,NA,312.1073719947731
179,223,208.5062,339.6347,218.9315,attraction,trinary,208.5062,218.9315,339.6347,339.6347
184,223,323.4616,208.5062,NA,attraction,binary,323.4616,NA,208.5062,208.5062
185,223,277.6366532980171,220.44840792292197,241.79962862180776,filler_sample,trinary,NA,NA,NA,220.44840792292197
186,223,323.4616,339.6347,208.5062,attraction,trinary,339.6347,323.4616,208.5062,339.6347
302,223,323.4616,208.5062,NA,attraction,binary,323.4616,NA,208.5062,323.4616
187,223,262.9662,257.1963,414.9215,filler_easy,trinary,NA,NA,NA,414.9215
189,223,208.5062,339.6347,198.5774,attraction,trinary,198.5774,208.5062,339.6347,198.5774
200,223,260.11158772670933,231.77682956978103,336.45361227098743,filler_sample,trinary,NA,NA,NA,336.45361227098743
201,223,323.4616,308.0587,189.1213,attraction,trinary,323.4616,308.0587,189.1213,323.4616
202,223,169.44125681854672,300.07566755451336,291.50817209337777,filler_sample,trinary,NA,NA,NA,169.44125681854672
203,223,189.1213,308.0587,323.4616,attraction,trinary,323.4616,308.0587,189.1213,189.1213
205,223,189.1213,323.4616,308.0587,attraction,trinary,323.4616,308.0587,189.1213,308.0587
206,223,208.5062,218.9315,323.4616,attraction,trinary,208.5062,218.9315,323.4616,323.4616
207,223,155.441,275.5735,NA,filler_easy,binary,NA,NA,NA,275.5735
100,224,229.1963326953635,250.14131227668196,366.2919208043953,filler_sample,trinary,NA,NA,NA,366.2919208043953
103,224,323.4616,189.1213,NA,attraction,binary,323.4616,NA,189.1213,323.4616
104,224,260.0204097733868,250.84024738004493,246.43013961310544,filler_sample,trinary,NA,NA,NA,260.0204097733868
105,224,235.37115324147365,236.25875030273983,202.56174294901285,filler_sample,trinary,NA,NA,NA,236.25875030273983
106,224,356.6164,218.9315,208.5062,attraction,trinary,208.5062,218.9315,356.6164,356.6164
107,224,234.4016918428617,167.872987208249,NA,filler_sample,binary,NA,NA,NA,167.872987208249
108,224,208.5062,218.9315,339.6347,attraction,trinary,208.5062,218.9315,339.6347,208.5062
109,224,326.16827765048697,320.5879306088591,NA,filler_sample,binary,NA,NA,NA,326.16827765048697
111,224,418.7953,269.0082,NA,filler_easy,binary,NA,NA,NA,418.7953
112,224,197.52893858529717,267.31584861764367,NA,filler_sample,binary,NA,NA,NA,197.52893858529717
113,224,356.6164,208.5062,NA,attraction,binary,208.5062,NA,356.6164,356.6164
114,224,417.28946287892575,259.92528829321304,NA,filler_sample,binary,NA,NA,NA,417.28946287892575
115,224,189.1213,323.4616,NA,attraction,binary,189.1213,NA,323.4616,323.4616
116,224,161.62659862505387,263.934668211191,NA,filler_sample,binary,NA,NA,NA,161.62659862505387
117,224,356.6164,339.6347,208.5062,attraction,trinary,356.6164,339.6347,208.5062,208.5062
118,224,152.1939,239.1983,244.0034,filler_easy,trinary,NA,NA,NA,239.1983
119,224,356.6164,208.5062,NA,attraction,binary,356.6164,NA,208.5062,208.5062
125,224,339.6347,198.5774,NA,attraction,binary,339.6347,NA,198.5774,198.5774
126,224,218.9315,356.6164,208.5062,attraction,trinary,208.5062,218.9315,356.6164,356.6164
127,224,208.5062,323.4616,339.6347,attraction,trinary,339.6347,323.4616,208.5062,208.5062
129,224,198.5774,339.6347,NA,attraction,binary,339.6347,NA,198.5774,339.6347
131,224,190.23841577034983,292.1114072757349,NA,filler_sample,binary,NA,NA,NA,292.1114072757349
133,224,323.4616,339.6347,198.5774,attraction,trinary,339.6347,323.4616,198.5774,339.6347
136,224,267.8243853114099,258.73586318235266,NA,filler_sample,binary,NA,NA,NA,267.8243853114099
137,224,308.0587,323.4616,208.5062,attraction,trinary,323.4616,308.0587,208.5062,208.5062
138,224,198.5774,323.4616,189.1213,attraction,trinary,189.1213,198.5774,323.4616,323.4616
139,224,323.4616,198.5774,308.0587,attraction,trinary,323.4616,308.0587,198.5774,198.5774
140,224,206.2831439473763,315.3737783062602,NA,filler_sample,binary,NA,NA,NA,315.3737783062602
142,224,376.4399579454712,265.85925064459855,218.64471394338165,filler_sample,trinary,NA,NA,NA,376.4399579454712
143,224,243.507,437.1072,NA,filler_easy,binary,NA,NA,NA,437.1072
144,224,198.5774,339.6347,NA,attraction,binary,198.5774,NA,339.6347,198.5774
145,224,247.97862236844227,300.03333073467,NA,filler_sample,binary,NA,NA,NA,300.03333073467
146,224,308.0587,208.5062,323.4616,attraction,trinary,323.4616,308.0587,208.5062,208.5062
147,224,356.6164,208.5062,NA,attraction,binary,356.6164,NA,208.5062,208.5062
148,224,323.4616,189.1213,198.5774,attraction,trinary,189.1213,198.5774,323.4616,189.1213
149,224,280.66631543436074,264.58957585706116,395.00528648119945,filler_sample,trinary,NA,NA,NA,395.00528648119945
150,224,208.5062,339.6347,218.9315,attraction,trinary,208.5062,218.9315,339.6347,339.6347
151,224,239.3667,411.6704,NA,filler_easy,binary,NA,NA,NA,411.6704
152,224,323.4616,308.0587,198.5774,attraction,trinary,323.4616,308.0587,198.5774,308.0587
153,224,208.5062,339.6347,NA,attraction,binary,339.6347,NA,208.5062,339.6347
154,224,160.216253552947,248.39079771925245,NA,filler_sample,binary,NA,NA,NA,160.216253552947
155,224,360.4239238918613,263.9050371109138,NA,filler_sample,binary,NA,NA,NA,360.4239238918613
158,224,323.4616,208.5062,NA,attraction,binary,208.5062,NA,323.4616,208.5062
159,224,280.5781104306766,154.1156494530788,NA,filler_sample,binary,NA,NA,NA,154.1156494530788
160,224,380.34930643453407,308.18052987543865,280.40266395089225,filler_sample,trinary,NA,NA,NA,380.34930643453407
301,224,198.5774,208.5062,339.6347,attraction,trinary,198.5774,208.5062,339.6347,339.6347
163,224,339.6347,198.5774,323.4616,attraction,trinary,339.6347,323.4616,198.5774,339.6347
164,224,323.4616,198.5774,308.0587,attraction,trinary,323.4616,308.0587,198.5774,198.5774
165,224,198.5774,323.4616,NA,attraction,binary,198.5774,NA,323.4616,198.5774
166,224,356.6164,218.9315,208.5062,attraction,trinary,208.5062,218.9315,356.6164,356.6164
167,224,208.5062,356.6164,NA,attraction,binary,208.5062,NA,356.6164,356.6164
168,224,339.6347,198.5774,NA,attraction,binary,198.5774,NA,339.6347,198.5774
169,224,198.5774,339.6347,NA,attraction,binary,198.5774,NA,339.6347,339.6347
170,224,208.5062,339.6347,NA,attraction,binary,339.6347,NA,208.5062,339.6347
171,224,208.96892116529756,250.807405221232,NA,filler_sample,binary,NA,NA,NA,208.96892116529756
172,224,218.9315,339.6347,208.5062,attraction,trinary,208.5062,218.9315,339.6347,208.5062
173,224,261.1663207973883,299.8531157642373,279.29388097507393,filler_sample,trinary,NA,NA,NA,261.1663207973883
175,224,323.4616,198.5774,339.6347,attraction,trinary,339.6347,323.4616,198.5774,198.5774
176,224,261.323989045642,181.37484385480087,NA,filler_sample,binary,NA,NA,NA,181.37484385480087
177,224,208.5062,323.4616,NA,attraction,binary,323.4616,NA,208.5062,208.5062
178,224,181.26510472474143,268.28620928533485,NA,filler_sample,binary,NA,NA,NA,181.26510472474143
179,224,308.0587,208.5062,323.4616,attraction,trinary,323.4616,308.0587,208.5062,323.4616
184,224,160.8873,253.1802,NA,filler_easy,binary,NA,NA,NA,160.8873
185,224,198.5774,339.6347,323.4616,attraction,trinary,339.6347,323.4616,198.5774,339.6347
186,224,308.0587,323.4616,208.5062,attraction,trinary,323.4616,308.0587,208.5062,208.5062
302,224,189.1213,308.0587,323.4616,attraction,trinary,323.4616,308.0587,189.1213,323.4616
187,224,323.4616,198.5774,308.0587,attraction,trinary,323.4616,308.0587,198.5774,198.5774
189,224,162.523,244.5596,239.1983,filler_easy,trinary,NA,NA,NA,162.523
200,224,287.3679647613796,165.5921932655958,NA,filler_sample,binary,NA,NA,NA,165.5921932655958
201,224,158.45392995693993,276.269885496466,NA,filler_sample,binary,NA,NA,NA,158.45392995693993
202,224,308.0587,323.4616,189.1213,attraction,trinary,323.4616,308.0587,189.1213,189.1213
203,224,198.5774,323.4616,NA,attraction,binary,198.5774,NA,323.4616,323.4616
205,224,198.5774,323.4616,NA,attraction,binary,323.4616,NA,198.5774,323.4616
206,224,437.1072,243.507,NA,filler_easy,binary,NA,NA,NA,437.1072
207,224,208.5062,218.9315,339.6347,attraction,trinary,208.5062,218.9315,339.6347,208.5062
100,225,322.38446204895007,372.69567950338825,NA,filler_sample,binary,NA,NA,NA,372.69567950338825
103,225,235.11491955047237,262.44502332110056,274.66025282628175,filler_sample,trinary,NA,NA,NA,274.66025282628175
104,225,261.7117,442.7863,NA,filler_easy,binary,NA,NA,NA,442.7863
105,225,208.5062,323.4616,NA,attraction,binary,208.5062,NA,323.4616,323.4616
106,225,151.43031567837016,283.5392633171243,235.21778209686272,filler_sample,trinary,NA,NA,NA,283.5392633171243
107,225,198.5774,323.4616,189.1213,attraction,trinary,189.1213,198.5774,323.4616,189.1213
108,225,323.4616,339.6347,198.5774,attraction,trinary,339.6347,323.4616,198.5774,339.6347
109,225,208.5062,323.4616,218.9315,attraction,trinary,208.5062,218.9315,323.4616,323.4616
111,225,243.8262,151.3192,242.6959,filler_easy,trinary,NA,NA,NA,151.3192
112,225,208.5062,323.4616,218.9315,attraction,trinary,208.5062,218.9315,323.4616,208.5062
113,225,260.9951773951676,323.0158271724651,282.7179445170455,filler_sample,trinary,NA,NA,NA,260.9951773951676
114,225,416.04768137065,287.4050647735869,NA,filler_sample,binary,NA,NA,NA,416.04768137065
115,225,428.2095474483021,283.40012777161564,NA,filler_sample,binary,NA,NA,NA,428.2095474483021
116,225,220.78399346234815,187.9434200153562,NA,filler_sample,binary,NA,NA,NA,187.9434200153562
117,225,189.1213,323.4616,NA,attraction,binary,323.4616,NA,189.1213,323.4616
118,225,323.4616,189.1213,NA,attraction,binary,189.1213,NA,323.4616,323.4616
119,225,323.4616,198.5774,208.5062,attraction,trinary,198.5774,208.5062,323.4616,198.5774
125,225,421.378,247.4936,NA,filler_easy,binary,NA,NA,NA,421.378
126,225,356.6164,208.5062,NA,attraction,binary,356.6164,NA,208.5062,356.6164
127,225,198.5774,339.6347,NA,attraction,binary,198.5774,NA,339.6347,339.6347
129,225,323.4616,189.1213,NA,attraction,binary,189.1213,NA,323.4616,323.4616
131,225,323.4616,208.5062,218.9315,attraction,trinary,208.5062,218.9315,323.4616,208.5062
133,225,208.5062,339.6347,198.5774,attraction,trinary,198.5774,208.5062,339.6347,339.6347
136,225,323.4616,308.0587,198.5774,attraction,trinary,323.4616,308.0587,198.5774,323.4616
137,225,339.6347,198.5774,208.5062,attraction,trinary,198.5774,208.5062,339.6347,198.5774
138,225,421.378,247.4936,NA,filler_easy,binary,NA,NA,NA,247.4936
139,225,356.6164,208.5062,NA,attraction,binary,208.5062,NA,356.6164,356.6164
140,225,323.4616,198.5774,339.6347,attraction,trinary,339.6347,323.4616,198.5774,198.5774
142,225,198.5774,339.6347,NA,attraction,binary,339.6347,NA,198.5774,339.6347
143,225,323.4616,189.1213,NA,attraction,binary,189.1213,NA,323.4616,323.4616
144,225,323.4616,189.1213,308.0587,attraction,trinary,323.4616,308.0587,189.1213,189.1213
145,225,244.5596,162.523,239.1983,filler_easy,trinary,NA,NA,NA,162.523
146,225,178.88344630654214,265.98896258530533,NA,filler_sample,binary,NA,NA,NA,178.88344630654214
147,225,218.9315,208.5062,323.4616,attraction,trinary,208.5062,218.9315,323.4616,323.4616
148,225,339.6347,198.5774,208.5062,attraction,trinary,198.5774,208.5062,339.6347,339.6347
149,225,270.4760209809659,263.7506273099338,NA,filler_sample,binary,NA,NA,NA,270.4760209809659
150,225,208.5062,339.6347,NA,attraction,binary,208.5062,NA,339.6347,208.5062
151,225,247.4936,421.378,NA,filler_easy,binary,NA,NA,NA,421.378
152,225,208.5062,339.6347,198.5774,attraction,trinary,198.5774,208.5062,339.6347,339.6347
153,225,160.8873,253.1802,NA,filler_easy,binary,NA,NA,NA,160.8873
154,225,208.5062,339.6347,198.5774,attraction,trinary,198.5774,208.5062,339.6347,198.5774
155,225,162.523,239.1983,244.5596,filler_easy,trinary,NA,NA,NA,162.523
158,225,323.4616,198.5774,NA,attraction,binary,323.4616,NA,198.5774,198.5774
159,225,339.6347,198.5774,NA,attraction,binary,339.6347,NA,198.5774,339.6347
160,225,253.02233745319697,191.5710294472672,NA,filler_sample,binary,NA,NA,NA,191.5710294472672
301,225,323.4616,198.5774,NA,attraction,binary,323.4616,NA,198.5774,323.4616
163,225,198.5774,339.6347,NA,attraction,binary,339.6347,NA,198.5774,339.6347
164,225,250.12482079223665,440.83902033909254,NA,filler_sample,binary,NA,NA,NA,250.12482079223665
165,225,159.16999603880868,256.2749987480707,NA,filler_sample,binary,NA,NA,NA,159.16999603880868
166,225,323.4616,308.0587,198.5774,attraction,trinary,323.4616,308.0587,198.5774,198.5774
167,225,253.49210102612437,196.0781125329193,NA,filler_sample,binary,NA,NA,NA,253.49210102612437
168,225,339.6347,208.5062,NA,attraction,binary,208.5062,NA,339.6347,208.5062
169,225,339.6347,208.5062,218.9315,attraction,trinary,208.5062,218.9315,339.6347,339.6347
170,225,208.5062,339.6347,198.5774,attraction,trinary,198.5774,208.5062,339.6347,198.5774
171,225,198.5774,323.4616,NA,attraction,binary,323.4616,NA,198.5774,198.5774
172,225,218.9315,208.5062,323.4616,attraction,trinary,208.5062,218.9315,323.4616,208.5062
173,225,238.8882,285.3118,437.1391,filler_easy,trinary,NA,NA,NA,437.1391
175,225,356.6164,339.6347,208.5062,attraction,trinary,356.6164,339.6347,208.5062,339.6347
176,225,323.4616,198.5774,NA,attraction,binary,198.5774,NA,323.4616,198.5774
177,225,254.87534932159733,220.35245004276769,303.0124356885795,filler_sample,trinary,NA,NA,NA,220.35245004276769
178,225,323.4616,208.5062,218.9315,attraction,trinary,208.5062,218.9315,323.4616,208.5062
179,225,198.5774,208.5062,339.6347,attraction,trinary,198.5774,208.5062,339.6347,339.6347
184,225,208.5062,218.9315,323.4616,attraction,trinary,208.5062,218.9315,323.4616,323.4616
185,225,218.9315,339.6347,208.5062,attraction,trinary,208.5062,218.9315,339.6347,208.5062
186,225,437.1391,238.8882,285.3118,filler_easy,trinary,NA,NA,NA,437.1391
302,225,208.5062,198.5774,339.6347,attraction,trinary,198.5774,208.5062,339.6347,339.6347
187,225,339.6347,208.5062,NA,attraction,binary,208.5062,NA,339.6347,339.6347
189,225,323.4616,198.5774,NA,attraction,binary,323.4616,NA,198.5774,198.5774
200,225,198.5774,339.6347,323.4616,attraction,trinary,339.6347,323.4616,198.5774,198.5774
201,225,208.5062,218.9315,339.6347,attraction,trinary,208.5062,218.9315,339.6347,339.6347
202,225,198.5774,189.1213,323.4616,attraction,trinary,189.1213,198.5774,323.4616,323.4616
203,225,323.4616,308.0587,198.5774,attraction,trinary,323.4616,308.0587,198.5774,323.4616
205,225,339.6347,198.5774,NA,attraction,binary,339.6347,NA,198.5774,198.5774
206,225,332.8552573161192,160.48100271535955,NA,filler_sample,binary,NA,NA,NA,160.48100271535955
207,225,323.4616,308.0587,198.5774,attraction,trinary,323.4616,308.0587,198.5774,323.4616
100,226,247.2287965919483,228.69696119822729,NA,filler_sample,binary,NA,NA,NA,228.69696119822729
103,226,264.7257102415518,237.75135894112736,168.9670594295171,filler_sample,trinary,NA,NA,NA,168.9670594295171
104,226,163.7116718085726,236.8508051548044,NA,filler_sample,binary,NA,NA,NA,163.7116718085726
105,226,424.8811100944195,323.69287840511214,253.04693864234216,filler_sample,trinary,NA,NA,NA,253.04693864234216
106,226,208.5062,339.6347,198.5774,attraction,trinary,198.5774,208.5062,339.6347,339.6347
107,226,240.9946680162241,218.91047760373937,NA,filler_sample,binary,NA,NA,NA,240.9946680162241
108,226,323.4616,198.5774,339.6347,attraction,trinary,339.6347,323.4616,198.5774,339.6347
109,226,356.6164,208.5062,339.6347,attraction,trinary,356.6164,339.6347,208.5062,208.5062
111,226,273.3404592107026,327.940242301273,NA,filler_sample,binary,NA,NA,NA,327.940242301273
112,226,198.5774,308.0587,323.4616,attraction,trinary,323.4616,308.0587,198.5774,198.5774
113,226,187.39281080861343,240.5963552191144,NA,filler_sample,binary,NA,NA,NA,187.39281080861343
114,226,267.4603993585895,176.5333459728205,230.40371724614835,filler_sample,trinary,NA,NA,NA,176.5333459728205
115,226,420.92953992299863,204.72131908747005,252.6262436959632,filler_sample,trinary,NA,NA,NA,420.92953992299863
116,226,258.8565114260211,285.10877903661697,350.22292628929813,filler_sample,trinary,NA,NA,NA,350.22292628929813
117,226,356.6164,208.5062,NA,attraction,binary,208.5062,NA,356.6164,356.6164
118,226,257.9040000178939,256.0080154783752,168.7583628017223,filler_sample,trinary,NA,NA,NA,168.7583628017223
119,226,258.54678192240334,222.5776623730898,NA,filler_sample,binary,NA,NA,NA,222.5776623730898
125,226,288.94845829682595,249.29769727024075,159.61504046029594,filler_sample,trinary,NA,NA,NA,159.61504046029594
126,226,323.4616,198.5774,339.6347,attraction,trinary,339.6347,323.4616,198.5774,198.5774
127,226,274.0622873721025,262.74723707418025,208.9654894256577,filler_sample,trinary,NA,NA,NA,208.9654894256577
129,226,292.89184349173456,269.40310303505186,NA,filler_sample,binary,NA,NA,NA,269.40310303505186
131,226,304.9100541107119,274.5763743562382,276.11870517819864,filler_sample,trinary,NA,NA,NA,274.5763743562382
133,226,198.5774,323.4616,189.1213,attraction,trinary,189.1213,198.5774,323.4616,323.4616
136,226,339.6347,218.9315,208.5062,attraction,trinary,208.5062,218.9315,339.6347,208.5062
137,226,242.6959,241.408,152.1939,filler_easy,trinary,NA,NA,NA,152.1939
138,226,339.6347,208.5062,NA,attraction,binary,339.6347,NA,208.5062,339.6347
139,226,189.1213,323.4616,NA,attraction,binary,323.4616,NA,189.1213,323.4616
140,226,153.8426470059364,220.11074222661225,219.54326814847948,filler_sample,trinary,NA,NA,NA,219.54326814847948
142,226,198.5774,323.4616,NA,attraction,binary,323.4616,NA,198.5774,323.4616
143,226,320.03886601341145,301.47108098487445,NA,filler_sample,binary,NA,NA,NA,301.47108098487445
144,226,208.5062,339.6347,NA,attraction,binary,208.5062,NA,339.6347,208.5062
145,226,339.6347,218.9315,208.5062,attraction,trinary,208.5062,218.9315,339.6347,339.6347
146,226,323.4616,339.6347,208.5062,attraction,trinary,339.6347,323.4616,208.5062,208.5062
147,226,339.6347,208.5062,NA,attraction,binary,208.5062,NA,339.6347,339.6347
148,226,249.9565853545396,268.27218213459224,NA,filler_sample,binary,NA,NA,NA,268.27218213459224
149,226,198.5774,323.4616,NA,attraction,binary,198.5774,NA,323.4616,323.4616
150,226,208.5062,323.4616,NA,attraction,binary,208.5062,NA,323.4616,323.4616
151,226,323.4616,208.5062,NA,attraction,binary,323.4616,NA,208.5062,323.4616
152,226,208.5062,339.6347,323.4616,attraction,trinary,339.6347,323.4616,208.5062,339.6347
153,226,356.6164,208.5062,NA,attraction,binary,356.6164,NA,208.5062,356.6164
