date,sub_n,screen_id,trial_type,trial_num,exp_trial_type,trial_index,time_elapsed,give_fb,fb_in_cat,in_cat,distribution,stim,stim_vals,line_length,jnds,dens,rt,key_choice,choice,correct
20211202,172,learn_trial,categorize-lines-2,8,learning,14,420074,TRUE,in,in,in,,[391.0651],391.0651,19.64,0.0444,578,u,YES,1
20211202,173,learn_trial,categorize-lines-2,8,learning,14,835325,TRUE,out,out,out,,[289.5496],289.5496,13.48,0.1085,1786,i,NO,1
20211202,174,learn_trial,categorize-lines-2,8,learning,14,207185,TRUE,in,in,in,,[217.0172],217.0172,7.57,0.0444,981,i,NO,0
20211202,175,learn_trial,categorize-lines-2,8,learning,14,333170,TRUE,in,in,in,,[183.2177],183.2177,4.1,0.0444,1420,u,YES,1
20211202,176,learn_trial,categorize-lines-2,8,learning,14,351172,TRUE,in,in,in,,[183.2177],183.2177,4.1,0.0444,887,u,YES,1
20211203,177,learn_trial,categorize-lines-2,8,learning,14,247982,TRUE,out,out,out,,[244.5727],244.5727,10.02,0.1527,1354,i,NO,1
20211203,178,learn_trial,categorize-lines-2,8,learning,14,293080,TRUE,out,out,out,,[278.7375],278.7375,12.7,0.1441,908,i,NO,1
20211203,179,learn_trial,categorize-lines-2,8,learning,14,283660,TRUE,in,in,in,,[274.8213],274.8213,12.41,0.0444,2070,i,NO,0
20211203,180,learn_trial,categorize-lines-2,8,learning,14,211086,TRUE,out,out,out,,[250.9796],250.9796,10.55,0.1689,810,u,YES,0
20211203,182,learn_trial,categorize-lines-2,8,learning,14,226842,TRUE,in,in,in,,[316.5916],316.5916,15.31,0.0444,998,i,NO,0
20211203,183,learn_trial,categorize-lines-2,8,learning,14,221108,TRUE,out,out,out,,[251.8382],251.8382,10.62,0.1705,1399,u,YES,0
20211203,184,learn_trial,categorize-lines-2,8,learning,14,272496,TRUE,in,in,in,,[268.0673],268.0673,11.9,0.0444,582,i,NO,0
20211203,185,learn_trial,categorize-lines-2,8,learning,14,314589,TRUE,in,in,in,,[185.4662],185.4662,4.35,0.0444,1149,u,YES,1
20211206,186,learn_trial,categorize-lines-2,8,learning,14,197670,TRUE,out,out,out,,[288.4217],288.4217,13.4,0.1123,1454,u,YES,0
20211206,302,learn_trial,categorize-lines-2,8,learning,14,246780,TRUE,in,in,in,,[381.2683],381.2683,19.12,0.0444,898,u,YES,1
20211206,187,learn_trial,categorize-lines-2,8,learning,14,190104,TRUE,in,in,in,,[170.787],170.787,2.66,0.0444,824,u,YES,1
20211206,188,learn_trial,categorize-lines-2,8,learning,14,409064,TRUE,out,out,out,,[282.1582],282.1582,12.95,0.1333,2122,u,YES,0
20211206,189,learn_trial,categorize-lines-2,8,learning,14,269843,TRUE,in,in,in,,[391.0651],391.0651,19.64,0.0444,669,u,YES,1
20211206,190,learn_trial,categorize-lines-2,8,learning,14,355768,TRUE,in,in,in,,[228.0906],228.0906,8.59,0.0444,2500,u,YES,1
20211207,200,learn_trial,categorize-lines-2,8,learning,14,337056,TRUE,out,out,out,,[243.7389],243.7389,9.95,0.1501,4658,u,YES,0
20211207,201,learn_trial,categorize-lines-2,8,learning,14,266956,TRUE,in,in,in,,[266.7626],266.7626,11.8,0.0444,3134,u,YES,1
20211207,202,learn_trial,categorize-lines-2,8,learning,14,171325,TRUE,in,in,in,,[169.8728],169.8728,2.55,0.0444,1154,u,YES,1
20211207,203,learn_trial,categorize-lines-2,8,learning,14,323768,TRUE,out,out,out,,[272.6843],272.6843,12.25,0.1606,990,u,YES,0
20211207,204,learn_trial,categorize-lines-2,8,learning,14,177940,TRUE,in,in,in,,[370.2688],370.2688,18.52,0.0444,1102,u,YES,1
20211207,205,learn_trial,categorize-lines-2,8,learning,14,231454,TRUE,out,out,out,,[251.8382],251.8382,10.62,0.1705,2261,i,NO,1
20211208,206,learn_trial,categorize-lines-2,8,learning,14,226553,TRUE,in,in,in,,[367.2103],367.2103,18.35,0.0444,629,u,YES,1
20211208,207,learn_trial,categorize-lines-2,8,learning,14,193606,TRUE,out,out,out,,[235.4401],235.4401,9.24,0.119,948,u,YES,0
20211110,100,learn_trial,categorize-lines-2,9,learning,15,386322,TRUE,out,out,out,,[270.9602],270.9602,12.12,0.1645,1952,i,NO,1
20211110,101,learn_trial,categorize-lines-2,9,learning,15,405810,TRUE,in,in,in,,[189.4907],189.4907,4.79,0.0444,674,i,NO,0
20211110,102,learn_trial,categorize-lines-2,9,learning,15,379754,TRUE,out,out,out,,[236.9381],236.9381,9.37,0.1251,1848,u,YES,0
20211110,103,learn_trial,categorize-lines-2,9,learning,15,220778,TRUE,out,out,out,,[226.0962],226.0962,8.41,0.0799,1026,u,YES,0
20211110,104,learn_trial,categorize-lines-2,9,learning,15,447910,TRUE,in,in,in,,[427.3794],427.3794,21.46,0.0444,3962,u,YES,1
20211110,105,learn_trial,categorize-lines-2,9,learning,15,120487,TRUE,in,in,in,,[338.8071],338.8071,16.7,0.0444,862,u,YES,1
20211112,106,learn_trial,categorize-lines-2,9,learning,15,283084,TRUE,out,out,out,,[228.7593],228.7593,8.65,0.0909,1196,u,YES,0
20211112,107,learn_trial,categorize-lines-2,9,learning,15,246800,TRUE,in,in,in,,[188.2927],188.2927,4.66,0.0444,736,i,NO,0
20211115,108,learn_trial,categorize-lines-2,9,learning,15,346488,TRUE,out,out,out,,[262.5019],262.5019,11.47,0.1765,1836,u,YES,0
20211115,109,learn_trial,categorize-lines-2,9,learning,15,243400,TRUE,in,in,in,,[266.7626],266.7626,11.8,0.0444,1368,i,NO,0
20211115,111,learn_trial,categorize-lines-2,9,learning,15,250605,TRUE,in,in,in,,[335.8447],335.8447,16.52,0.0444,1453,i,NO,0
20211115,112,learn_trial,categorize-lines-2,9,learning,15,222518,TRUE,out,out,out,,[349.0423],349.0423,17.31,0.0047,762,u,YES,0
20211116,113,learn_trial,categorize-lines-2,9,learning,15,253594,TRUE,in,in,in,,[170.787],170.787,2.66,0.0444,1672,u,YES,1
20211116,114,learn_trial,categorize-lines-2,9,learning,15,215148,TRUE,in,in,in,,[243.0264],243.0264,9.89,0.0444,1418,u,YES,1
20211116,115,learn_trial,categorize-lines-2,9,learning,15,225379,TRUE,out,out,out,,[219.1453],219.1453,7.77,0.0536,1400,u,YES,0
20211116,116,learn_trial,categorize-lines-2,9,learning,15,231680,TRUE,in,in,in,,[348.1918],348.1918,17.26,0.0444,1525,u,YES,1
20211116,117,learn_trial,categorize-lines-2,9,learning,15,229178,TRUE,in,in,in,,[196.841],196.841,5.57,0.0444,990,u,YES,1
20211116,118,learn_trial,categorize-lines-2,9,learning,15,249428,TRUE,out,out,out,,[299.0253],299.0253,14.14,0.0777,714,u,YES,0
20211116,119,learn_trial,categorize-lines-2,9,learning,15,215150,TRUE,out,out,out,,[228.7593],228.7593,8.65,0.0909,758,i,NO,1
20211118,125,learn_trial,categorize-lines-2,9,learning,15,409783,TRUE,out,out,out,,[242.6709],242.6709,9.86,0.1465,2451,i,NO,1
20211118,126,learn_trial,categorize-lines-2,9,learning,15,487070,TRUE,in,in,in,,[157.5],157.5,1,0.0444,1394,i,NO,0
20211118,127,learn_trial,categorize-lines-2,9,learning,15,594590,TRUE,in,in,in,,[352.1211],352.1211,17.49,0.0444,2867,u,YES,1
20211118,128,learn_trial,categorize-lines-2,9,learning,15,383671,TRUE,out,out,out,,[282.2959],282.2959,12.96,0.1328,2417,u,YES,0
20211118,129,learn_trial,categorize-lines-2,9,learning,15,420278,TRUE,out,out,out,,[289.5496],289.5496,13.48,0.1085,1506,i,NO,1
20211118,130,learn_trial,categorize-lines-2,9,learning,15,305951,TRUE,out,out,out,,[276.705],276.705,12.55,0.1501,251,i,NO,1
20211118,131,learn_trial,categorize-lines-2,9,learning,15,424258,TRUE,out,out,out,,[229.318],229.318,8.7,0.0933,2378,u,YES,0
20211118,132,learn_trial,categorize-lines-2,9,learning,15,902798,TRUE,in,in,in,,[188.2927],188.2927,4.66,0.0444,407,u,YES,1
20211118,133,learn_trial,categorize-lines-2,9,learning,15,321901,TRUE,in,in,in,,[433.4695],433.4695,21.75,0.0444,1116,u,YES,1
20211118,134,learn_trial,categorize-lines-2,9,learning,15,249720,TRUE,in,in,in,,[274.8213],274.8213,12.41,0.0444,559,u,YES,1
20211119,135,learn_trial,categorize-lines-2,9,learning,15,267635,TRUE,in,in,in,,[160.7608],160.7608,1.42,0.0444,986,u,YES,1
20211119,136,learn_trial,categorize-lines-2,9,learning,15,263484,TRUE,out,out,out,,[232.019],232.019,8.94,0.1047,1780,u,YES,0
20211119,137,learn_trial,categorize-lines-2,9,learning,15,299872,TRUE,out,out,out,,[259.5727],259.5727,11.24,0.1773,1076,i,NO,1
20211119,138,learn_trial,categorize-lines-2,9,learning,15,240266,TRUE,in,in,in,,[240.0801],240.0801,9.64,0.0444,2537,u,YES,1
20211119,139,learn_trial,categorize-lines-2,9,learning,15,348882,TRUE,in,in,in,,[335.8447],335.8447,16.52,0.0444,1256,u,YES,1
20211119,140,learn_trial,categorize-lines-2,9,learning,15,235681,TRUE,out,out,out,,[221.9429],221.9429,8.03,0.0637,1242,u,YES,0
20211119,141,learn_trial,categorize-lines-2,9,learning,15,218246,TRUE,in,in,in,,[244.931],244.931,10.05,0.0444,458,u,YES,1
20211119,142,learn_trial,categorize-lines-2,9,learning,15,330182,TRUE,in,in,in,,[235.3252],235.3252,9.23,0.0444,5456,i,NO,0
20211119,143,learn_trial,categorize-lines-2,9,learning,15,264532,TRUE,out,out,out,,[293.6756],293.6756,13.77,0.0947,1998,i,NO,1
20211119,144,learn_trial,categorize-lines-2,9,learning,15,208008,TRUE,in,in,in,,[217.0172],217.0172,7.57,0.0444,688,i,NO,0
20211119,145,learn_trial,categorize-lines-2,9,learning,15,314452,TRUE,in,in,in,,[427.3794],427.3794,21.46,0.0444,958,u,YES,1
20211122,146,learn_trial,categorize-lines-2,9,learning,15,212690,TRUE,out,out,out,,[229.318],229.318,8.7,0.0933,676,i,NO,1
20211122,147,learn_trial,categorize-lines-2,9,learning,15,247728,TRUE,out,out,out,,[278.7375],278.7375,12.7,0.1441,2336,i,NO,1
20211122,148,learn_trial,categorize-lines-2,9,learning,15,203342,TRUE,out,out,out,,[282.1582],282.1582,12.95,0.1333,2766,i,NO,1
20211122,149,learn_trial,categorize-lines-2,9,learning,15,328392,TRUE,out,out,out,,[242.9078],242.9078,9.88,0.1473,2216,i,NO,1
20211122,150,learn_trial,categorize-lines-2,9,learning,15,177880,TRUE,out,out,out,,[244.5727],244.5727,10.02,0.1527,2014,i,NO,1
20211203,300,learn_trial,categorize-lines-2,9,learning,15,226855,TRUE,out,out,out,,[281.4707],281.4707,12.9,0.1355,536,u,YES,0
20211129,151,learn_trial,categorize-lines-2,9,learning,15,236976,TRUE,in,in,in,,[183.2177],183.2177,4.1,0.0444,976,u,YES,1
20211129,152,learn_trial,categorize-lines-2,9,learning,15,328280,TRUE,out,out,out,,[250.9796],250.9796,10.55,0.1689,1900,u,YES,0
20211129,153,learn_trial,categorize-lines-2,9,learning,15,285441,TRUE,in,in,in,,[272.5513],272.5513,12.24,0.0444,2440,u,YES,1
20211129,154,learn_trial,categorize-lines-2,9,learning,15,299605,TRUE,in,in,in,,[172.2094],172.2094,2.83,0.0444,968,i,NO,0
20211129,155,learn_trial,categorize-lines-2,9,learning,15,250482,TRUE,out,out,out,,[231.4537],231.4537,8.89,0.1023,1508,i,NO,1
20211130,157,learn_trial,categorize-lines-2,9,learning,15,500676,TRUE,in,in,in,,[215.6451],215.6451,7.44,0.0444,1107,u,YES,1
20211130,158,learn_trial,categorize-lines-2,9,learning,15,216150,TRUE,out,out,out,,[236.9381],236.9381,9.37,0.1251,1968,u,YES,0
20211130,159,learn_trial,categorize-lines-2,9,learning,15,175398,TRUE,in,in,in,,[234.4085],234.4085,9.15,0.0444,1450,u,YES,1
20211130,160,learn_trial,categorize-lines-2,9,learning,15,223816,TRUE,out,out,out,,[237.6328],237.6328,9.43,0.1278,1792,i,NO,1
20211130,301,learn_trial,categorize-lines-2,9,learning,15,204232,TRUE,out,out,out,,[219.0384],219.0384,7.76,0.0532,2158,i,NO,1
20211130,162,learn_trial,categorize-lines-2,9,learning,15,172041,TRUE,out,out,out,,[282.1582],282.1582,12.95,0.1333,872,u,YES,0
20211201,163,learn_trial,categorize-lines-2,9,learning,15,245550,TRUE,in,in,in,,[177.9319],177.9319,3.5,0.0444,1500,i,NO,0
20211201,164,learn_trial,categorize-lines-2,9,learning,15,364618,TRUE,out,out,out,,[242.9078],242.9078,9.88,0.1473,1942,i,NO,1
20211201,165,learn_trial,categorize-lines-2,9,learning,15,427608,TRUE,out,out,out,,[241.7256],241.7256,9.78,0.1432,3902,u,YES,0
20211202,166,learn_trial,categorize-lines-2,9,learning,15,475267,TRUE,out,out,out,,[319.0728],319.0728,15.47,0.0305,2559,u,YES,0
20211202,167,learn_trial,categorize-lines-2,9,learning,15,495194,TRUE,out,out,out,,[310.6244],310.6244,14.92,0.0469,1102,i,NO,1
20211202,168,learn_trial,categorize-lines-2,9,learning,15,518162,TRUE,in,in,in,,[204.3767],204.3767,6.34,0.0444,1070,i,NO,0
20211202,169,learn_trial,categorize-lines-2,9,learning,15,596280,TRUE,in,in,in,,[302.2523],302.2523,14.36,0.0444,1718,i,NO,0
20211202,170,learn_trial,categorize-lines-2,9,learning,15,460782,TRUE,in,in,in,,[318.7615],318.7615,15.45,0.0444,670,u,YES,1
20211202,171,learn_trial,categorize-lines-2,9,learning,15,403748,TRUE,out,out,out,,[271.8872],271.8872,12.19,0.1625,548,u,YES,0
20211202,172,learn_trial,categorize-lines-2,9,learning,15,422542,TRUE,out,out,out,,[232.019],232.019,8.94,0.1047,426,i,NO,1
20211202,173,learn_trial,categorize-lines-2,9,learning,15,838379,TRUE,out,out,out,,[271.8872],271.8872,12.19,0.1625,1017,i,NO,1
20211202,174,learn_trial,categorize-lines-2,9,learning,15,211112,TRUE,in,in,in,,[348.1918],348.1918,17.26,0.0444,1887,u,YES,1
20211202,175,learn_trial,categorize-lines-2,9,learning,15,336244,TRUE,out,out,out,,[249.5144],249.5144,10.43,0.1659,1034,i,NO,1
20211202,176,learn_trial,categorize-lines-2,9,learning,15,356302,TRUE,out,out,out,,[286.0393],286.0393,13.23,0.1204,1088,u,YES,0
20211203,177,learn_trial,categorize-lines-2,9,learning,15,253061,TRUE,out,out,out,,[221.9429],221.9429,8.03,0.0637,1039,u,YES,0
20211203,178,learn_trial,categorize-lines-2,9,learning,15,296456,TRUE,in,in,in,,[223.4641],223.4641,8.17,0.0444,1334,u,YES,1
20211203,179,learn_trial,categorize-lines-2,9,learning,15,288374,TRUE,out,out,out,,[245.1701],245.1701,10.07,0.1545,670,u,YES,0
20211203,180,learn_trial,categorize-lines-2,9,learning,15,225512,TRUE,out,out,out,,[233.8373],233.8373,9.1,0.1123,12392,i,NO,1
20211203,182,learn_trial,categorize-lines-2,9,learning,15,231468,TRUE,out,out,out,,[290.1153],290.1153,13.52,0.1066,586,u,YES,0
20211203,183,learn_trial,categorize-lines-2,9,learning,15,224141,TRUE,out,out,out,,[259.5727],259.5727,11.24,0.1773,991,i,NO,1
20211203,184,learn_trial,categorize-lines-2,9,learning,15,276760,TRUE,in,in,in,,[433.4695],433.4695,21.75,0.0444,2228,u,YES,1
20211203,185,learn_trial,categorize-lines-2,9,learning,15,317640,TRUE,in,in,in,,[414.0384],414.0384,20.81,0.0444,1002,u,YES,1
20211206,186,learn_trial,categorize-lines-2,9,learning,15,201184,TRUE,in,in,in,,[199.354],199.354,5.83,0.0444,1478,u,YES,1
20211206,302,learn_trial,categorize-lines-2,9,learning,15,249958,TRUE,in,in,in,,[160.2908],160.2908,1.36,0.0444,1144,u,YES,1
20211206,187,learn_trial,categorize-lines-2,9,learning,15,193050,TRUE,in,in,in,,[188.2927],188.2927,4.66,0.0444,910,u,YES,1
20211206,188,learn_trial,categorize-lines-2,9,learning,15,418024,TRUE,out,out,out,,[235.555],235.555,9.25,0.1194,4920,u,YES,0
20211206,189,learn_trial,categorize-lines-2,9,learning,15,272557,TRUE,in,in,in,,[162.972],162.972,1.7,0.0444,674,u,YES,1
20211206,190,learn_trial,categorize-lines-2,9,learning,15,362936,TRUE,out,out,out,,[263.7858],263.7858,11.57,0.1755,3128,u,YES,0
20211207,200,learn_trial,categorize-lines-2,9,learning,15,343636,TRUE,in,in,in,,[395.4783],395.4783,19.87,0.0444,2538,i,NO,0
20211207,201,learn_trial,categorize-lines-2,9,learning,15,273238,TRUE,out,out,out,,[271.8872],271.8872,12.19,0.1625,2248,u,YES,0
20211207,202,learn_trial,categorize-lines-2,9,learning,15,174654,TRUE,out,out,out,,[237.7488],237.7488,9.44,0.1283,1293,i,NO,1
20211207,203,learn_trial,categorize-lines-2,9,learning,15,326699,TRUE,in,in,in,,[425.0919],425.0919,21.35,0.0444,892,u,YES,1
20211207,204,learn_trial,categorize-lines-2,9,learning,15,182904,TRUE,out,out,out,,[242.6709],242.6709,9.86,0.1465,936,u,YES,0
20211207,205,learn_trial,categorize-lines-2,9,learning,15,236007,TRUE,in,in,in,,[197.1294],197.1294,5.6,0.0444,2511,u,YES,1
20211208,206,learn_trial,categorize-lines-2,9,learning,15,229029,TRUE,in,in,in,,[268.0673],268.0673,11.9,0.0444,437,u,YES,1
20211208,207,learn_trial,categorize-lines-2,9,learning,15,199284,TRUE,in,in,in,,[316.5916],316.5916,15.31,0.0444,1642,i,NO,0
20211110,100,learn_trial,categorize-lines-2,10,learning,16,393086,TRUE,out,out,out,,[245.1701],245.1701,10.07,0.1545,2736,u,YES,0
20211110,101,learn_trial,categorize-lines-2,10,learning,16,410420,TRUE,out,out,out,,[248.5424],248.5424,10.35,0.1637,580,u,YES,0
20211110,102,learn_trial,categorize-lines-2,10,learning,16,385928,TRUE,in,in,in,,[238.6785],238.6785,9.52,0.0444,2132,i,NO,0
20211110,103,learn_trial,categorize-lines-2,10,learning,16,225800,TRUE,out,out,out,,[269.773],269.773,12.03,0.167,990,u,YES,0
20211110,104,learn_trial,categorize-lines-2,10,learning,16,452042,TRUE,out,out,out,,[235.555],235.555,9.25,0.1194,2106,i,NO,1
20211110,105,learn_trial,categorize-lines-2,10,learning,16,123183,TRUE,out,out,out,,[251.8382],251.8382,10.62,0.1705,654,i,NO,1
20211112,106,learn_trial,categorize-lines-2,10,learning,16,286580,TRUE,out,out,out,,[242.6709],242.6709,9.86,0.1465,1458,i,NO,1
20211112,107,learn_trial,categorize-lines-2,10,learning,16,250004,TRUE,out,out,out,,[282.2959],282.2959,12.96,0.1328,1174,i,NO,1
20211115,108,learn_trial,categorize-lines-2,10,learning,16,349710,TRUE,out,out,out,,[269.5099],269.5099,12.01,0.1675,1188,i,NO,1
20211115,109,learn_trial,categorize-lines-2,10,learning,16,247092,TRUE,out,out,out,,[235.4401],235.4401,9.24,0.119,1660,i,NO,1
20211115,111,learn_trial,categorize-lines-2,10,learning,16,256389,TRUE,out,out,out,,[215.1197],215.1197,7.39,0.0407,1743,u,YES,0
20211115,112,learn_trial,categorize-lines-2,10,learning,16,227824,TRUE,in,in,in,,[244.931],244.931,10.05,0.0444,1264,i,NO,0
20211116,113,learn_trial,categorize-lines-2,10,learning,16,256190,TRUE,in,in,in,,[433.4695],433.4695,21.75,0.0444,560,u,YES,1
20211116,114,learn_trial,categorize-lines-2,10,learning,16,219370,TRUE,out,out,out,,[260.715],260.715,11.33,0.1772,2190,i,NO,1
20211116,115,learn_trial,categorize-lines-2,10,learning,16,228526,TRUE,in,in,in,,[348.1918],348.1918,17.26,0.0444,1100,u,YES,1
20211116,116,learn_trial,categorize-lines-2,10,learning,16,236929,TRUE,out,out,out,,[266.3725],266.3725,11.77,0.1726,1207,u,YES,0
20211116,117,learn_trial,categorize-lines-2,10,learning,16,232112,TRUE,out,out,out,,[278.0583],278.0583,12.65,0.1461,894,i,NO,1
20211116,118,learn_trial,categorize-lines-2,10,learning,16,252738,TRUE,in,in,in,,[169.8728],169.8728,2.55,0.0444,1280,u,YES,1
20211116,119,learn_trial,categorize-lines-2,10,learning,16,218010,TRUE,out,out,out,,[271.0925],271.0925,12.13,0.1643,820,i,NO,1
20211118,125,learn_trial,categorize-lines-2,10,learning,16,413353,TRUE,in,in,in,,[391.0651],391.0651,19.64,0.0444,1533,u,YES,1
20211118,126,learn_trial,categorize-lines-2,10,learning,16,491078,TRUE,in,in,in,,[367.2103],367.2103,18.35,0.0444,1970,u,YES,1
20211118,127,learn_trial,categorize-lines-2,10,learning,16,599134,TRUE,in,in,in,,[160.2908],160.2908,1.36,0.0444,2507,u,YES,1
20211118,128,learn_trial,categorize-lines-2,10,learning,16,386845,TRUE,in,in,in,,[204.8759],204.8759,6.39,0.0444,1131,u,YES,1
20211118,129,learn_trial,categorize-lines-2,10,learning,16,423718,TRUE,out,out,out,,[248.5424],248.5424,10.35,0.1637,1402,i,NO,1
20211118,130,learn_trial,categorize-lines-2,10,learning,16,310708,TRUE,in,in,in,,[433.4695],433.4695,21.75,0.0444,721,i,NO,0
20211118,131,learn_trial,categorize-lines-2,10,learning,16,428082,TRUE,out,out,out,,[258.8139],258.8139,11.18,0.1772,1792,i,NO,1
20211118,132,learn_trial,categorize-lines-2,10,learning,16,905266,TRUE,in,in,in,,[402.0934],402.0934,20.21,0.0444,426,u,YES,1
20211118,133,learn_trial,categorize-lines-2,10,learning,16,326060,TRUE,in,in,in,,[315.3583],315.3583,15.23,0.0444,2120,u,YES,1
20211118,134,learn_trial,categorize-lines-2,10,learning,16,255138,TRUE,in,in,in,,[153.0308],153.0308,0.41,0.0444,1374,i,NO,0
20211119,135,learn_trial,categorize-lines-2,10,learning,16,271303,TRUE,out,out,out,,[319.0728],319.0728,15.47,0.0305,1628,i,NO,1
20211119,136,learn_trial,categorize-lines-2,10,learning,16,269298,TRUE,in,in,in,,[235.3252],235.3252,9.23,0.0444,1776,i,NO,0
20211119,137,learn_trial,categorize-lines-2,10,learning,16,302692,TRUE,in,in,in,,[378.8576],378.8576,18.99,0.0444,782,u,YES,1
20211119,138,learn_trial,categorize-lines-2,10,learning,16,245171,TRUE,out,out,out,,[290.8239],290.8239,13.57,0.1042,861,u,YES,0
20211119,139,learn_trial,categorize-lines-2,10,learning,16,351864,TRUE,in,in,in,,[185.4662],185.4662,4.35,0.0444,950,u,YES,1
20211119,140,learn_trial,categorize-lines-2,10,learning,16,238964,TRUE,out,out,out,,[278.7375],278.7375,12.7,0.1441,1243,i,NO,1
20211119,141,learn_trial,categorize-lines-2,10,learning,16,220704,TRUE,in,in,in,,[292.6743],292.6743,13.7,0.0444,424,u,YES,1
20211119,142,learn_trial,categorize-lines-2,10,learning,16,334211,TRUE,out,out,out,,[242.9078],242.9078,9.88,0.1473,1991,i,NO,1
20211119,143,learn_trial,categorize-lines-2,10,learning,16,270128,TRUE,out,out,out,,[275.2239],275.2239,12.44,0.1542,1564,u,YES,0
20211119,144,learn_trial,categorize-lines-2,10,learning,16,211612,TRUE,in,in,in,,[170.787],170.787,2.66,0.0444,1570,u,YES,1
20211119,145,learn_trial,categorize-lines-2,10,learning,16,317558,TRUE,in,in,in,,[352.1211],352.1211,17.49,0.0444,1064,u,YES,1
20211122,146,learn_trial,categorize-lines-2,10,learning,16,215706,TRUE,out,out,out,,[278.7375],278.7375,12.7,0.1441,980,i,NO,1
20211122,147,learn_trial,categorize-lines-2,10,learning,16,253814,TRUE,in,in,in,,[223.4641],223.4641,8.17,0.0444,2052,i,NO,0
20211122,148,learn_trial,categorize-lines-2,10,learning,16,208594,TRUE,out,out,out,,[310.6244],310.6244,14.92,0.0469,1220,u,YES,0
20211122,149,learn_trial,categorize-lines-2,10,learning,16,333540,TRUE,in,in,in,,[274.6873],274.6873,12.4,0.0444,1116,i,NO,0
20211122,150,learn_trial,categorize-lines-2,10,learning,16,181685,TRUE,out,out,out,,[261.6069],261.6069,11.4,0.1769,1767,i,NO,1
20211203,300,learn_trial,categorize-lines-2,10,learning,16,231989,TRUE,out,out,out,,[233.9515],233.9515,9.11,0.1128,1089,u,YES,0
20211129,151,learn_trial,categorize-lines-2,10,learning,16,240110,TRUE,out,out,out,,[271.8872],271.8872,12.19,0.1625,1090,i,NO,1
20211129,152,learn_trial,categorize-lines-2,10,learning,16,332444,TRUE,in,in,in,,[302.2523],302.2523,14.36,0.0444,2130,u,YES,1
20211129,153,learn_trial,categorize-lines-2,10,learning,16,290313,TRUE,in,in,in,,[367.2103],367.2103,18.35,0.0444,2833,u,YES,1
20211129,154,learn_trial,categorize-lines-2,10,learning,16,304642,TRUE,out,out,out,,[260.5878],260.5878,11.32,0.1772,999,u,YES,0
20211129,155,learn_trial,categorize-lines-2,10,learning,16,256180,TRUE,in,in,in,,[300.928],300.928,14.27,0.0444,1664,i,NO,0
20211130,157,learn_trial,categorize-lines-2,10,learning,16,505506,TRUE,out,out,out,,[254.3077],254.3077,10.82,0.1741,791,u,YES,0
20211130,158,learn_trial,categorize-lines-2,10,learning,16,219978,TRUE,out,out,out,,[293.6756],293.6756,13.77,0.0947,1792,i,NO,1
20211130,159,learn_trial,categorize-lines-2,10,learning,16,178636,TRUE,out,out,out,,[255.1777],255.1777,10.89,0.1751,1196,i,NO,1
20211130,160,learn_trial,categorize-lines-2,10,learning,16,226724,TRUE,in,in,in,,[173.1362],173.1362,2.94,0.0444,876,u,YES,1
20211130,301,learn_trial,categorize-lines-2,10,learning,16,207236,TRUE,in,in,in,,[302.3998],302.3998,14.37,0.0444,962,u,YES,1
20211130,162,learn_trial,categorize-lines-2,10,learning,16,174944,TRUE,out,out,out,,[226.0962],226.0962,8.41,0.0799,864,i,NO,1
20211201,163,learn_trial,categorize-lines-2,10,learning,16,250834,TRUE,out,out,out,,[271.8872],271.8872,12.19,0.1625,1250,u,YES,0
20211201,164,learn_trial,categorize-lines-2,10,learning,16,370830,TRUE,out,out,out,,[260.5878],260.5878,11.32,0.1772,2178,u,YES,0
20211201,165,learn_trial,categorize-lines-2,10,learning,16,432850,TRUE,out,out,out,,[289.5496],289.5496,13.48,0.1085,1198,u,YES,0
20211202,166,learn_trial,categorize-lines-2,10,learning,16,480931,TRUE,in,in,in,,[204.3767],204.3767,6.34,0.0444,3622,u,YES,1
20211202,167,learn_trial,categorize-lines-2,10,learning,16,500734,TRUE,out,out,out,,[270.3],270.3,12.07,0.1659,1498,u,YES,0
20211202,168,learn_trial,categorize-lines-2,10,learning,16,521647,TRUE,in,in,in,,[160.2908],160.2908,1.36,0.0444,1448,u,YES,1
20211202,169,learn_trial,categorize-lines-2,10,learning,16,600000,TRUE,in,in,in,,[261.0969],261.0969,11.36,0.0444,1682,u,YES,1
20211202,170,learn_trial,categorize-lines-2,10,learning,16,463536,TRUE,in,in,in,,[150.8808],150.8808,0.12,0.0444,716,u,YES,1
20211202,171,learn_trial,categorize-lines-2,10,learning,16,409014,TRUE,out,out,out,,[211.3742],211.3742,7.03,0.0305,1223,u,YES,0
20211202,172,learn_trial,categorize-lines-2,10,learning,16,425284,TRUE,in,in,in,,[282.8474],282.8474,13,0.0444,704,u,YES,1
20211202,173,learn_trial,categorize-lines-2,10,learning,16,843398,TRUE,in,in,in,,[273.0837],273.0837,12.28,0.0444,979,i,NO,0
20211202,174,learn_trial,categorize-lines-2,10,learning,16,214079,TRUE,out,out,out,,[261.6069],261.6069,11.4,0.1769,929,i,NO,1
20211202,175,learn_trial,categorize-lines-2,10,learning,16,339194,TRUE,out,out,out,,[215.1197],215.1197,7.39,0.0407,908,i,NO,1
20211202,176,learn_trial,categorize-lines-2,10,learning,16,361211,TRUE,out,out,out,,[319.0728],319.0728,15.47,0.0305,869,u,YES,0
20211203,177,learn_trial,categorize-lines-2,10,learning,16,257508,TRUE,out,out,out,,[231.4537],231.4537,8.89,0.1023,2405,i,NO,1
